"code","iso","country","GHN.ind.1995","GHN.ind.1996","GHN.ind.1997","GHN.ind.1998","GHN.ind.1999","GHN.ind.2000","GHN.ind.2001","GHN.ind.2002","GHN.ind.2003","GHN.ind.2004","GHN.ind.2005","GHN.ind.2006","GHN.ind.2007","GHN.ind.2008","GHN.ind.2009","GHN.ind.2010","GHN.ind.2011","GHN.ind.2012","GHN.ind.2013","GHN.ind.2014","GHN.ind.2015","GHN.ind.2016","GHN.ind.2017","GHN.ind.2018","GHN.ind.2019","GHN.ind.2020","GHN.ind.2021","GHN.ind.2022"
231,"ETH","Ethiopia",25.3772714649772,25.3772714649772,25.3772714649772,25.3772714649772,25.3772714649772,25.1893446635488,24.0601010543642,21.4749535953246,21.377286825038,21.1221812959603,20.912201813061,20.1759419926521,18.6527881076142,17.2680904770135,16.2943566082582,15.8387082016908,16.0244732592049,15.4277652595274,15.2418380554732,15.0155578379802,15.1573914945312,15.1088559912324,14.7249570525405,14.6622656045067,14.7707658149587,14.7707658149587,14.7707658149587,14.7707658149587
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",69.1406767898882,69.1406767898882,69.1406767898882,69.1406767898882,69.1406767898882,69.1585740835271,68.0932925739509,69.8105527873416,69.4657837250814,66.321276434138,67.0076989009848,65.91446729971,66.1309974089756,69.125703207055,73.9509650660545,72.3587347452966,72.6002659097573,74.9410775258477,71.8281353966934,70.9148227093478,65.8263548485304,64.1462279357481,63.2115358233545,63.300189308229,60.0861677350129,60.0861677350129,60.0861677350129,60.0861677350129
246,"FIN","Finland",27.881412555313,27.881412555313,27.881412555313,27.881412555313,27.881412555313,29.2916607118712,28.2107872216061,28.2132363073522,26.1828512676743,23.9994002004007,26.8057983034274,23.7672765553426,23.9441102075942,25.9900320394444,29.2833118398741,29.6214320006239,33.5253839742751,39.5699725436282,40.3413078167508,36.8428777230437,48.8194123408304,42.7329840249701,47.260179526441,48.014295871359,88.4372234656772,88.4372234656772,88.4372234656772,88.4372234656772
250,"FRA","France",9.89811540304086,9.89811540304086,9.89811540304086,9.89811540304086,9.89811540304086,9.80329738376747,7.70173132200964,7.25008958304612,6.68084101680321,7.15312934567886,7.50471098253678,7.57544904801529,8.44142895088322,8.75256682453099,10.5306219689972,11.6309126493631,13.7249703536541,14.984373372896,15.4029192293798,18.3318583421397,17.755836908319,17.405701542252,15.813736690008,15.5371411288594,16.3048431247791,16.3048431247791,16.3048431247791,16.3048431247791
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",36.4354619635803,36.4354619635803,36.4354619635803,36.4354619635803,36.4354619635803,36.0681737271194,36.2193513225946,37.2091109994534,36.5801347676586,39.0554752364556,42.2598997036121,48.3462431972717,100,100,100,100,100,100,89.6563505177456,54.9727534888815,46.8577855737538,44.6498285821989,48.2395065817649,50.4362636316716,56.2369885929365,56.2369885929365,56.2369885929365,56.2369885929365
270,"GMB","Gambia",74.4351162935098,74.4351162935098,74.4351162935098,74.4351162935098,74.4351162935098,73.3557519422789,73.6982786443108,74.4498570307111,73.8388058915043,72.2252604213137,70.8857905074818,69.2195241954912,68.881013517762,67.2967084181435,64.4169159391498,62.250185226592,63.4975674183975,64.1493510452232,64.7968529630031,64.7317908305936,64.304624741982,65.5221583136252,66.9462130490861,68.9601252745524,67.3640102104998,67.3640102104998,67.3640102104998,67.3640102104998
268,"GEO","Georgia",100,100,100,100,100,100,100,100,54.7633477145455,49.9569139472108,50.5838010005867,47.8036087049113,45.7381693259043,46.0423716855804,45.0997928427587,44.1936105574184,42.7452211108319,42.1364256316552,42.118163807457,41.4523251777039,40.7987927209877,39.9942372984599,39.4727838022681,41.8317442223113,43.2087616519171,43.2087616519171,43.2087616519171,43.2087616519171
276,"DEU","Germany",13.6294667022563,13.6294667022563,13.6294667022563,13.6294667022563,13.6294667022563,8.39586820048139,5.60226490730862,5.86153732822534,6.17282286908309,6.4116879496939,7.0694570176273,4.92343712856105,5.21647545957806,5.28374879315282,9.80382911149366,8.89820633080726,9.4177315922564,8.93524664379331,7.08299907019733,7.4192547851803,6.72477394841189,5.10773665533429,4.46210085440418,4.75151329976829,9.13478974317877,9.13478974317877,9.13478974317877,9.13478974317877
288,"GHA","Ghana",40.0114649193407,40.0114649193407,40.0114649193407,40.0114649193407,40.0114649193407,39.5356836683077,39.8985594117859,40.5758780874249,40.8645211873269,42.2913366295756,42.2587976940021,40.4264057000679,39.541088169157,39.2947111906976,41.0098605595052,39.4608588879293,36.2909185536334,33.8378733757748,32.001397978383,31.2629199779142,30.1519446681958,29.3637689169865,29.294134598319,28.6042738548369,29.6086696613795,29.6086696613795,29.6086696613795,29.6086696613795
300,"GRC","Greece",22.3250052622253,22.3250052622253,22.3250052622253,22.3250052622253,22.3250052622253,21.4670178556131,21.4830336850522,21.1841849115639,21.2418958733229,21.3790968497796,21.5957695639031,22.7991411605662,23.7050062746147,24.3798913856001,26.5755500700856,29.8518217131101,33.0892002862767,34.5748646610771,34.3779620478248,32.3045332661736,31.0170713053905,31.3226026572244,31.5496296520268,33.7196483226951,33.9013865349996,33.9013865349996,33.9013865349996,33.9013865349996
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",89.2089605458261,89.2089605458261,89.2089605458261,89.2089605458261,89.2089605458261,89.2605690694913,89.5805778135314,89.7256587439235,89.9507178755587,90.9084289180189,91.1334346608257,91.0962499195605,90.8651249859263,90.1382676148632,89.6028437300588,89.3183766741362,89.9705379312984,89.4696201076091,87.6313463185644,91.4257619032772,92.268337237805,92.9048173604516,92.7800159459812,91.9530790361933,90.9466234071208,90.9466234071208,90.9466234071208,90.9466234071208
320,"GTM","Guatemala",37.8775195640318,37.8775195640318,37.8775195640318,37.8775195640318,37.8775195640318,37.2599052424035,36.930664868151,36.1788621498265,36.4073180495882,35.9848549074338,35.2444942705813,35.4563714794603,35.5334300365637,36.4772061515464,36.4438924986021,36.3461696345259,36.242241538525,35.9166061105443,35.4715722270989,34.7194419326882,32.9989814787754,31.6427676381057,30.4885974777096,31.0242400720412,30.606490299202,30.606490299202,30.606490299202,30.606490299202
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",46.2846173005854,46.2846173005854,46.2846173005854,46.2846173005854,46.2846173005854,45.288309344416,43.8901221595055,42.4180289839209,41.8019724993059,41.4931941726519,39.8647079766288,39.3845188131185,39.571478884751,39.5829570890663,39.7255333705058,38.3938586486698,37.284973328907,35.9871991802346,35.6500816185315,35.7101557514307,35.6450721410775,34.5380260485625,34.5198820536042,34.8499038929643,34.9777912650564,34.9777912650564,34.9777912650564,34.9777912650564
624,"GNB","Guinea-Bissau",71.6270968268935,71.6270968268935,71.6270968268935,71.6270968268935,71.6270968268935,71.565388902419,68.542049340363,66.9179257918438,65.6455184205763,65.3455810836999,65.31920762971,64.6377201902154,64.7711595943507,66.3679277058705,66.4955713487011,66.9352764480059,66.5145378851882,64.8196066681509,64.1816981507629,64.3319022413726,64.2315577993344,64.0884690729857,63.8657454332749,63.5215938663405,63.4147817330473,63.4147817330473,63.4147817330473,63.4147817330473
328,"GUY","Guyana",55.1349352756078,55.1349352756078,55.1349352756078,55.1349352756078,55.1349352756078,57.0842643247607,58.4980601523295,61.5348021880321,62.9533942961436,64.3829158830387,68.366039048592,72.9079269658524,70.3646411496854,68.9683540041366,65.1727951212553,63.9797391924071,62.4584066121356,61.6629035220417,59.4971457742244,57.2329191466607,56.6036362490573,57.3257659727954,57.4734511432371,56.9138201439324,55.9544650606222,55.9544650606222,55.9544650606222,55.9544650606222
332,"HTI","Haiti",50.8800067899381,50.8800067899381,50.8800067899381,50.8800067899381,50.8800067899381,50.6051912059543,49.8472588251213,49.0066694800543,49.3749539576268,50.0326114680564,46.4719748901784,45.0142551667286,43.5131221715571,42.8799507244135,42.7815241695223,43.160571364782,43.6144721040853,44.2372041782831,45.4435720396074,46.7105401864385,46.0318381788028,45.5300146449375,45.0387177838938,44.7807618572498,44.0074887212008,44.0074887212008,44.0074887212008,44.0074887212008
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",47.1603043975188,47.1603043975188,47.1603043975188,47.1603043975188,47.1603043975188,46.3651579796711,45.4020573269253,44.6535314313766,42.6850953516566,41.3928260377511,39.8681715888802,40.0965718205178,38.8773444386375,38.6576786306659,39.4506441444071,40.498931669731,40.7563705835512,41.5280133371622,41.3044689751052,41.2799642973025,40.3335865567151,41.0395333197641,40.4667438012967,39.9096302327272,39.0783764156032,39.0783764156032,39.0783764156032,39.0783764156032
344,"HKG","Hong Kong",30.50777521874,30.50777521874,30.50777521874,30.50777521874,30.50777521874,30.5614738821267,31.6682919535688,30.8507830312355,28.840160385116,29.319580769805,29.2995981860941,31.65342412595,33.6718203179815,34.3047948153688,34.1408061780099,35.4529852369636,35.8455001134962,36.9063500093497,35.4980316662466,34.626691765727,35.1135902639253,35.0634571461632,35.0555437455358,34.9959810500395,36.8005183312458,36.8005183312458,36.8005183312458,36.8005183312458
348,"HUN","Hungary",36.8401201737732,36.8401201737732,36.8401201737732,36.8401201737732,36.8401201737732,36.8401201737732,33.8649363124855,33.355200294406,31.8810027469061,31.9756650567645,31.8237638909032,31.0747087499404,30.7312326471085,31.7201927086,36.4687269173389,40.0633148338869,45.666248060106,56.8117729983867,100,100,59.5988692492411,46.2112587528194,37.8990669163152,32.9999903779079,31.7579335541472,31.7579335541472,31.7579335541472,31.7579335541472
352,"ISL","Iceland",59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.452216835838,59.9683103835749,59.2315690422255,58.5609935860748,56.566476380249,56.8494474792525,57.1584929074905,57.9430788429137,58.3155567502593,59.1777366202194,60.4712089392952,61.6623694002509,62.8809882986088,63.3208200730593,61.62879009687,62.4431706492339,62.4431706492339,62.4431706492339,62.4431706492339
356,"IND","India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"IDN","Indonesia",0.634697864785466,0.634697864785466,0.634697864785466,0.634697864785466,0.634697864785466,1.46278411551761,1.55654416440606,1.38169646251106,1.06147791597168,0.389620083030991,0.227480577852432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"IRN","Iran",0.535060442906584,0.535060442906584,0.535060442906584,0.535060442906584,0.535060442906584,0.304302081296356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,"IRQ","Iraq",16.3286750802934,16.3286750802934,16.3286750802934,16.3286750802934,16.3286750802934,12.1934264261552,11.7838604654042,12.1185746890861,12.6394967601238,11.4400463182396,11.605200085354,14.0251896808617,21.641368704817,21.4367570089102,19.7853684778881,17.0996702864711,12.4186085720972,8.64211366657406,6.50245137970336,4.56085037901136,3.13603485651927,1.04259607188182,0.961402292232052,0.704650752953398,0.696733458439496,0.696733458439496,0.696733458439496,0.696733458439496
372,"IRL","Ireland",26.8001350889375,26.8001350889375,26.8001350889375,26.8001350889375,26.8001350889375,25.5654976993108,24.5335496520383,24.5006632068929,25.2398331949333,25.8188721252138,27.1374700588456,28.5327419274674,29.839023391572,32.0788113428379,35.2715585514136,37.7266467572525,41.6560590261295,42.6313688078712,44.4942658074529,44.949281966167,41.394875258921,36.2258022560637,33.830884003847,32.8106364419374,32.9110907042527,32.9110907042527,32.9110907042527,32.9110907042527
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,25.8574737583498,27.4427034922001,27.2094942795423,27.1374007044841,25.9558861401857,27.2721081055578,26.12795051826,24.7460988854025,23.399250583429,24.1254821596983,25.5962769374924,26.1714395546011,26.6458626358537,26.9421877127435,26.6233417345294,27.0655919936498,27.0655919936498,27.0655919936498,27.0655919936498
380,"ITA","Italy",6.31602122832237,6.31602122832237,6.31602122832237,6.31602122832237,6.31602122832237,5.55665534115151,5.17309472400086,4.96677951474597,4.67317648805678,5.01923846980948,4.95408653427056,5.65928625351295,6.58039934044947,8.15728896331296,11.6863918677136,13.0453815598591,17.5447934517576,19.67860766579,16.7320132517625,14.1590700725582,12.5552212789732,13.1927913118143,15.784856388759,19.3760041573605,22.5646530841056,22.5646530841056,22.5646530841056,22.5646530841056
388,"JAM","Jamaica",46.1170189850451,46.1170189850451,46.1170189850451,46.1170189850451,46.1170189850451,45.9287917405161,45.9697674965721,47.2610990809138,47.6616945567095,49.2157421882479,50.2331000884239,49.0231013747594,50.1815726574219,51.3360968057735,61.1276079223141,74.619359156935,70.499369177464,80.4113292435819,61.5144973595817,60.959254594825,60.6159674002358,59.1052034425132,60.3762501004922,55.8375720478292,55.1324297585546,55.1324297585546,55.1324297585546,55.1324297585546
392,"JPN","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",40.2470429380746,40.2470429380746,40.2470429380746,40.2470429380746,40.2470429380746,40.3342319857287,41.2338278368444,40.5737137545696,40.464977946932,38.6525111360666,36.8091669611624,35.9159038493702,34.9072494930221,34.9090130094325,35.1995799051785,36.1175639048048,36.6937757152421,36.0884656224911,36.3807476123996,35.1570630818422,34.6133935870722,35.0863895813164,34.376805324597,37.825525135267,40.052270425822,40.052270425822,40.052270425822,40.052270425822
398,"KAZ","Kazakhstan",100,100,100,100,100,100,100,100,33.5186824060425,15.0869549610426,10.0103917146144,6.73355123446723,4.38046404766762,3.12331491527894,3.9868820495912,3.46211860347859,3.46487191947186,4.64943186410932,5.87792174685276,8.00044484352313,10.8488307775147,12.5804388525092,11.405076531786,9.45581463442954,10.1848227150393,10.1848227150393,10.1848227150393,10.1848227150393
404,"KEN","Kenya",32.1153589753761,32.1153589753761,32.1153589753761,32.1153589753761,32.1153589753761,31.8701392299436,32.643799990613,33.4425389521433,33.7481493586618,32.9368626713216,32.4781684450742,32.0748368831592,26.476771521997,24.0580917068845,22.3041688441361,21.4661385344557,20.9279381272333,21.3828679601484,22.2173135503859,22.9336082116053,23.9286916097235,24.965371754947,25.3976002882982,24.966453907669,23.2647956866705,23.2647956866705,23.2647956866705,23.2647956866705
296,"KIR","Kiribati",100,100,100,100,100,100,100,100,100,100,100,99.6442613658809,99.6546830975959,98.9358992571224,100,100,100,100,100,100,100,100,100,100,99.0057674480854,99.0057674480854,99.0057674480854,99.0057674480854
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",22.5739821241972,22.5739821241972,22.5739821241972,22.5739821241972,22.5739821241972,22.5739821241972,22.5739821241972,26.8949890357163,25.2039469469653,22.7569315633846,19.8065052141839,18.5860577851828,17.4721881791023,16.800002497545,16.7735900147378,16.9129164842256,17.5523574606713,16.8972706737633,17.6822124735952,19.3450346387694,19.2403022863369,18.6572598507533,18.8071434137479,18.9860708736139,19.2702649472098,19.2702649472098,19.2702649472098,19.2702649472098
417,"KGZ","Kyrgyzstan",72.6698923349576,72.6698923349576,72.6698923349576,72.6698923349576,72.6698923349576,100,100,100,59.1862781458439,52.4744155113943,52.4673531213657,51.6339451686538,48.545346617112,44.899877264888,44.3999228385982,44.5766458890768,44.0118144049218,41.2408084758163,39.9404780751865,38.4987473146352,38.0320647896608,38.8357815805473,39.7714684302259,38.3062122429859,39.0244907264616,39.0244907264616,39.0244907264616,39.0244907264616
418,"LAO","Laos",51.9147662664367,51.9147662664367,51.9147662664367,51.9147662664367,51.9147662664367,51.6388969876339,51.5059968057728,50.9978518927351,50.7072083130579,49.608243355357,49.1364087546547,48.1454467103513,46.8129769401397,46.1736350677386,45.1590965430254,43.6851480906427,43.3476180455262,42.2316385982783,41.0918099316883,40.3704189031157,36.5179699078801,32.104032794503,29.146674320301,27.7815387489738,25.3146121067325,25.3146121067325,25.3146121067325,25.3146121067325
428,"LVA","Latvia",60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,60.5727307513706,54.2846159670225,49.0194964329739,45.6687993074982,44.3730208903027,45.0640051458155,45.0259312832008,46.2877731752233,48.0244096881153,49.8527695222071,51.9678334606001,52.9269449098293,52.7998368060833,52.5954049707085,52.4753398250505,52.4769759865458,52.4769759865458,52.4769759865458,52.4769759865458
422,"LBN","Lebanon",35.6584877902938,35.6584877902938,35.6584877902938,35.6584877902938,35.6584877902938,36.6150453055814,37.2439878911972,38.2613122674109,37.8221352129266,39.3853987359123,41.2503857731392,45.8387348216967,50.8532701008847,46.7931269625984,41.5790587380536,40.8685054444959,39.4615137618422,37.2293546490707,35.3662301835627,33.4885355626459,32.0905080324922,31.9091024380552,32.3742922643347,37.3807097267553,39.8900545183529,39.8900545183529,39.8900545183529,39.8900545183529
426,"LSO","Lesotho",61.6628116066665,61.6628116066665,61.6628116066665,61.6628116066665,61.6628116066665,61.0904279710245,60.8824781199371,61.1244431128322,60.8300529655733,61.0374557379173,60.5891686919521,61.1405614534143,61.5984715698992,63.2868936210161,62.1527345084486,61.4141055794091,60.5675135290234,60.4166507039178,60.9141575515399,61.7866475641089,62.8316077597645,64.0505664841645,62.7767132625208,62.6006747832119,63.472147092832,63.472147092832,63.472147092832,63.472147092832
430,"LBR","Liberia",61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,61.1687453833725,60.1586598050889,59.2061000324039,58.2949469717252,58.4224003081633,57.1866189662753,56.1832601363404,55.4087589877787,55.5879991179585,55.8269289304027,55.8764827736766,55.8764827736766,55.8764827736766,55.8764827736766
434,"LBY","Libya",25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.0391447545713,25.901024525704,24.3887907486816,36.6201195605141,32.4595450648784,33.325155322379,35.2620190320717,34.5111651626442,34.7200871020855,33.0169155775876,32.5663624341037,37.2251585256094,37.2251585256094,37.2251585256094,37.2251585256094
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,51.6243195917969,48.4417802466686,45.2744722304836,39.9140079571333,37.013028052833,38.7440914531274,40.1972636115242,39.8286402047546,39.8988439463647,42.3481352579878,43.0635630875997,42.5894805886372,42.7617297498478,40.1361281970132,38.936366465506,39.889489970174,39.889489970174,39.889489970174,39.889489970174
442,"LUX","Luxembourg",100,100,100,100,100,100,100,63.3020504189035,53.6557954159604,46.7314156399672,44.5434216975327,43.5870455255186,43.8557458808879,45.1483971422563,47.7658715042868,49.2558470372903,51.9149061966965,55.0885753202852,60.4373849385863,63.6812046239395,66.8613574931844,70.2883571442252,69.4601877307738,65.2362797119925,63.8201989981904,63.8201989981904,63.8201989981904,63.8201989981904
446,"MAC","Macao",66.7323927691061,66.7323927691061,66.7323927691061,66.7323927691061,66.7323927691061,66.3229217339152,66.0158716341714,67.9872890349087,69.3614788995789,68.7574639506935,68.6794664088496,70.6600367013346,75.3206167799981,85.5690144105563,74.3159420028504,84.579702537758,85.6397283245601,100,100,100,73.0848370661974,70.4955225669916,67.9171801955224,66.614094634955,58.9385597637752,58.9385597637752,58.9385597637752,58.9385597637752
450,"MDG","Madagascar",39.4929492151191,39.4929492151191,39.4929492151191,39.4929492151191,39.4929492151191,39.8770880478002,41.5665232629832,44.9844643615519,44.326985295761,46.0139180393329,42.1131424218452,41.2566364330927,39.0211611697789,37.9452643710388,36.5466805426844,35.5589054660168,35.6012240090488,36.1992364329785,36.9855650165307,38.6026270566332,38.5505637265907,38.539713868264,38.6072308867034,38.5891925849151,38.688680242852,38.688680242852,38.688680242852,38.688680242852
454,"MWI","Malawi",57.8155807336893,57.8155807336893,57.8155807336893,57.8155807336893,57.8155807336893,56.8032560029238,56.8425247734748,55.3467437683477,53.8530493992355,53.6373754030544,53.1759646295517,52.302726939942,51.232659155492,49.6258866782882,48.9115434750816,47.6106408735492,47.0787093339192,46.5387159836861,46.0224556884308,45.6121128763493,45.2698784241582,45.1364631320588,44.6614477231045,43.1722370271231,42.4376617272963,42.4376617272963,42.4376617272963,42.4376617272963
458,"MYS","Malaysia",11.2812674504382,11.2812674504382,11.2812674504382,11.2812674504382,11.2812674504382,11.1076298372025,11.0982030493654,11.3935665517667,9.8851755804212,8.6669586034816,7.53821439433983,7.05399268742249,6.4286420990676,5.86628713937442,7.08283258066169,7.58948040253672,8.5470616055166,9.41304026604797,8.59599841683564,7.7788974332738,7.82375859834268,7.26789153598918,7.7545596741529,7.28237285186657,7.39802297971472,7.39802297971472,7.39802297971472,7.39802297971472
462,"MDV","Maldives",73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,73.3529768774979,74.0395794405609,72.3335307595355,71.7319236007833,71.5266872213611,70.9553021999263,70.438629159084,70.1140988403104,68.4411915246884,68.9096568464961,66.8650543643705,67.0892350031266,65.9564493153288,65.4482455026483,65.2244909834377,65.1874877011342,65.1874877011342,65.1874877011342,65.1874877011342
466,"MLI","Mali",39.7036530690782,39.7036530690782,39.7036530690782,39.7036530690782,39.7036530690782,38.3616281618031,38.2263714690235,38.0908192668566,37.909989607294,36.778688052029,36.254009084866,36.0710807949255,35.8041737070626,34.9383753238599,34.5028375158591,33.3186171877938,33.0561937388043,33.0695895087295,32.8953333808796,32.6216841518552,32.1560853519039,31.0569053373549,30.6926177030235,30.0538112890044,29.7089545862248,29.7089545862248,29.7089545862248,29.7089545862248
470,"MLT","Malta",69.8175435772674,69.8175435772674,69.8175435772674,69.8175435772674,69.8175435772674,72.7605694036042,70.7884699508156,73.698931639514,67.2524704553676,65.1372649700716,63.6403839463206,63.8659161015757,62.1465630158051,63.3524034868803,64.2852177200747,65.8853372736453,66.3503065080983,67.1635693406188,70.0656368933079,71.8609248933865,89.5041676947654,100,100,100,82.7591986131632,82.7591986131632,82.7591986131632,82.7591986131632
584,"MHL","Marshall Islands",100,100,100,100,100,100,100,100,100,99.8479229901923,99.637361431273,98.833694846034,98.4385180790967,98.1278744410406,98.3881306426548,97.94151491769,97.8201977140866,98.0954961704805,98.7154661629174,98.5671162302799,99.3573358630392,100,100,100,93.778485758442,93.778485758442,93.778485758442,93.778485758442
478,"MRT","Mauritania",49.4545894218188,49.4545894218188,49.4545894218188,49.4545894218188,49.4545894218188,47.922739560564,46.9023373845665,46.5041843211775,46.173508694708,46.5663540205398,47.1626592524166,47.2418995112581,47.7903642555061,49.8004950667822,49.7663898901475,49.2414056456869,48.8854254767903,47.9715107469356,47.6673559473765,46.6731651822736,45.3837621430885,44.2965382791327,42.7853301295439,43.2686973589768,43.2211316969235,43.2211316969235,43.2211316969235,43.2211316969235
480,"MUS","Mauritius",60.5572977280922,60.5572977280922,60.5572977280922,60.5572977280922,60.5572977280922,58.9296387999811,58.454089437988,57.8645151223919,57.1058118306215,57.5166472818926,57.3541973578649,56.5820256403945,56.6534515920396,56.8324055354152,57.4250304664909,56.976598259884,57.2345313424266,57.7345810137382,58.0563036623711,58.3659462034428,59.0351979060568,58.5514820633449,57.7853404822658,57.3622562107403,57.2263673265785,57.2263673265785,57.2263673265785,57.2263673265785
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332986972202391,2.11277035560674,4.12121543449477,4.6289084170605,5.7212595210909,5.3646191982198,5.3155452496807,5.3155452496807,5.3155452496807,5.3155452496807
583,"FSM","Micronesia",92.2098672929528,92.2098672929528,92.2098672929528,92.2098672929528,92.2098672929528,92.2300081471036,91.7126077589721,92.5463130607046,93.1117015104615,96.3269924567968,99.0745401278466,100,100,100,100,100,100,100,100,98.2167297472941,96.8635172295996,96.210468758831,95.146982136433,95.4932471408611,89.8461538613303,89.8461538613303,89.8461538613303,89.8461538613303
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,87.3677386006402,60.7305967655942,54.5445824063813,55.5745759719609,56.574806191964,57.5944201926746,59.7701032621829,59.7380333523888,59.8559531628458,59.4252275030056,57.7880423085982,55.698145816803,51.058923775825,51.1652061191856,51.1652061191856,51.1652061191856,51.1652061191856
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",44.3267084757649,44.3267084757649,44.3267084757649,44.3267084757649,44.3267084757649,43.800617487648,43.6717442718078,45.2390042971877,47.5389499728024,52.015626905777,49.1828641752354,44.3337000289543,37.5487608621553,34.4165798536968,30.8527184467165,28.3846910773048,24.3709623615043,20.6602254987708,18.1160587642433,18.7074861923017,20.1290761434751,20.4341399330517,19.2977769562129,19.4985652136021,18.0705054144974,18.0705054144974,18.0705054144974,18.0705054144974
