"code","iso","country","PAR.ind.1995","PAR.ind.1996","PAR.ind.1997","PAR.ind.1998","PAR.ind.1999","PAR.ind.2000","PAR.ind.2001","PAR.ind.2002","PAR.ind.2003","PAR.ind.2004","PAR.ind.2005","PAR.ind.2006","PAR.ind.2007","PAR.ind.2008","PAR.ind.2009","PAR.ind.2010","PAR.ind.2011","PAR.ind.2012","PAR.ind.2013","PAR.ind.2014","PAR.ind.2015","PAR.ind.2016","PAR.ind.2017","PAR.ind.2018","PAR.ind.2019","PAR.ind.2020","PAR.ind.2021","PAR.ind.2022"
384,"CIV","Cote d'Ivoire",42.8697700998022,42.8697700998022,42.8697700998022,42.8697700998022,42.8697700998022,42.8697700998022,40.5458085526212,38.2218470054406,35.8978854582596,33.573923911079,31.249962363898,33.9145291418136,36.5790959197288,39.2436626976443,41.9082294755595,44.5727962534751,44.5727962534751,44.9542311333198,44.9542311333198,45.0231162430761,45.0231162430761,45.0666917457811,42.4967220119166,39.9267522780522,37.3567825441874,34.7868128103229,34.7868128103229,34.7868128103229
191,"HRV","Croatia",17.9845765069284,17.9845765069284,17.9845765069284,17.9845765069284,17.9845765069284,17.9845765069284,19.780321779563,21.5760670521976,23.3718123248322,25.1675575974668,26.9633028701014,27.9360943309877,28.9088857918739,29.8816772527601,30.8544687136464,31.8272601745326,31.8272601745326,33.3346144133178,33.3346144133178,44.0787813762303,44.0787813762303,44.457351017541,45.2938215920737,46.1302921666064,46.9667627411391,47.8032333156718,47.8032333156718,47.8032333156718
192,"CUB","Cuba",23.2029996335026,23.2029996335026,23.2029996335026,23.2029996335026,23.2029996335026,23.2029996335026,23.8291903520218,24.4553810705409,25.0815717890602,25.7077625075793,26.3339532260985,27.5718890855278,28.8098249449567,30.047760804386,31.285696663815,32.5236325232443,32.5236325232443,33.1623419464583,33.1623419464583,33.4557901263203,33.4557901263203,33.4562676660759,34.4688608717482,35.4814540774204,36.4940472830927,37.506640488765,37.506640488765,37.506640488765
531,"CUW","Curacao",6.23284841351909,6.23284841351909,6.23284841351909,6.23284841351909,6.23284841351909,6.23284841351909,6.50973551465405,6.78662261578905,7.06350971692402,7.34039681805902,7.61728391919399,8.25827598244028,8.89926804568655,9.54026010893284,10.1812521721791,10.8222442354254,10.8222442354254,11.2487708066996,11.2487708066996,11.2958204111274,11.2958204111274,11.2962621354014,11.2962621354014,11.2962621354014,11.2962621354014,11.2962621354014,11.2962621354014,11.2962621354014
196,"CYP","Cyprus",5.60746234948825,5.60746234948825,5.60746234948825,5.60746234948825,5.60746234948825,5.60746234948825,6.21989992304399,6.83233749659974,7.44477507015549,8.05721264371123,8.66965021726698,9.46733740054261,10.2650245838182,11.0627117670939,11.8603989503695,12.6580861336451,12.6580861336451,14.0871954834634,14.0871954834634,14.179742688113,14.179742688113,14.5385421835388,19.2436190266337,23.9486958697286,28.6537727128233,33.3588495559183,33.3588495559183,33.3588495559183
203,"CZE","Czech Republic",34.6905885495545,34.6905885495545,34.6905885495545,34.6905885495545,34.6905885495545,34.6905885495545,35.749318064872,36.8080475801894,37.8667770955065,38.925506610824,39.9842361261415,41.5327065378905,43.0811769496393,44.6296473613883,46.1781177731371,47.7265881848861,47.7265881848861,48.7844581286434,48.7844581286434,49.3126170984188,49.3126170984188,49.3517753583843,50.1393876466645,50.926999934945,51.7146122232252,52.5022245115054,52.5022245115054,52.5022245115054
180,"COD","Dem. Rep. Congo",24.6915388059144,24.6915388059144,24.6915388059144,24.6915388059144,24.6915388059144,24.6915388059144,24.716440116474,24.7413414270336,24.7662427375932,24.7911440481527,24.8160453587124,25.2250820364352,25.634118714158,26.0431553918805,26.4521920696033,26.8612287473261,26.8612287473261,27.2691790221045,27.2691790221045,27.5655163174881,27.5655163174881,27.6106318859055,28.7006342859725,29.7906366860398,30.8806390861067,31.9706414861736,31.9706414861736,31.9706414861736
208,"DNK","Denmark",26.5696668494991,26.5696668494991,26.5696668494991,26.5696668494991,26.5696668494991,26.5696668494991,27.1743038111459,27.7789407727927,28.3835777344396,28.9882146960864,29.5928516577332,30.5701845216959,31.5475173856586,32.5248502496212,33.5021831135839,34.4795159775466,34.4795159775466,34.902496816135,34.902496816135,35.1048542876019,35.1048542876019,34.8387452587525,35.493094108965,36.1474429591775,36.80179180939,37.4561406596024,37.4561406596024,37.4561406596024
262,"DJI","Djibouti",4.81490155548977,4.81490155548977,4.81490155548977,4.81490155548977,4.81490155548977,4.81490155548977,4.35420940239583,3.89351724930185,3.43282509620791,2.97213294311393,2.51144079001998,3.25433506172958,3.99722933343915,4.74012360514874,5.48301787685831,6.22591214856791,6.22591214856791,6.76398006827376,6.76398006827376,7.49366081494384,7.49366081494384,7.5373676410819,7.06056210278212,6.58375656448231,6.10695102618253,5.63014548788275,5.63014548788275,5.63014548788275
212,"DMA","Dominica",59.1051667132117,59.1051667132117,59.1051667132117,59.1051667132117,59.1051667132117,59.1051667132117,60.0651410070555,61.0251153008997,61.9850895947435,62.9450638885877,63.9050381824315,65.8481713252573,67.7913044680832,69.734437610909,71.6775707537349,73.6207038965607,73.6207038965607,75.0781552308781,75.0781552308781,75.1847659813324,75.1847659813324,75.185243521088,75.185243521088,75.185243521088,75.185243521088,75.185243521088,75.185243521088,75.185243521088
214,"DOM","Dominican Republic",31.1471241775137,31.1471241775137,31.1471241775137,31.1471241775137,31.1471241775137,31.1471241775137,31.6170949280604,32.0870656786071,32.5570364291538,33.0270071797005,33.4969779302472,34.545273201903,35.5935684735587,36.6418637452148,37.6901590168706,38.7384542885263,38.7384542885263,39.3918480592277,39.3918480592277,39.5565992749353,39.5565992749353,39.5571961996296,42.0764273344539,44.5956584692779,47.1148896041022,49.6341207389265,49.6341207389265,49.6341207389265
218,"ECU","Ecuador",24.6174126973399,24.6174126973399,24.6174126973399,24.6174126973399,24.6174126973399,24.6174126973399,25.9253511095532,27.2332895217667,28.5412279339801,29.8491663461936,31.157104758407,33.5370769435308,35.9170491286549,38.2970213137787,40.6769934989028,43.0569656840266,43.0569656840266,46.5083842681615,46.5083842681615,47.3416911418127,47.3416911418127,47.3421686815686,46.2804485735312,45.2187284654938,44.1570083574568,43.0952882494194,43.0952882494194,43.0952882494194
818,"EGY","Egypt",1.12605020483375,1.12605020483375,1.12605020483375,1.12605020483375,1.12605020483375,1.12605020483375,1.70076452539001,2.27547884594627,2.85019316650256,3.42490748705882,3.99962180761507,5.07020147196946,6.14078113632389,7.21136080067828,8.28194046503271,9.35252012938709,9.35252012938709,10.461415196038,10.461415196038,10.4968367074151,10.4968367074151,10.5371530012879,12.6203604929469,14.7035679846059,16.7867754762648,18.8699829679238,18.8699829679238,18.8699829679238
222,"SLV","El Salvador",10.1659374722146,10.1659374722146,10.1659374722146,10.1659374722146,10.1659374722146,10.1659374722146,11.2165846271672,12.2672317821198,13.3178789370723,14.3685260920249,15.4191732469774,17.443163421234,19.4671535954906,21.4911437697472,23.5151339440038,25.5391241182603,25.5391241182603,27.6255311262825,27.6255311262825,27.830455373936,27.830455373936,27.8313149454962,29.1863369868451,30.5413590281941,31.8963810695427,33.2514031108917,33.2514031108917,33.2514031108917
226,"GNQ","Equatorial Guinea",27.1411625521023,27.1411625521023,27.1411625521023,27.1411625521023,27.1411625521023,27.1411625521023,27.5910288789352,28.0408952057678,28.4907615326007,28.9406278594333,29.3904941862663,30.5380699731267,31.6856457599874,32.8332215468478,33.9807973337086,35.128373120569,35.128373120569,35.4390127316349,35.4390127316349,35.6162993659289,35.6162993659289,35.6599942535731,34.68778300349,33.7155717534069,32.7433605033238,31.7711492532408,31.7711492532408,31.7711492532408
232,"ERI","Eritrea",8.47708231079137,8.47708231079137,8.47708231079137,8.47708231079137,8.47708231079137,8.47708231079137,8.09557818768209,7.71407406457278,7.3325699414635,6.95106581835419,6.56956169524491,7.24264204237371,7.91572238950252,8.58880273663132,9.26188308376013,9.93496343088894,9.93496343088894,10.5214419433262,10.5214419433262,10.6441219065589,10.6441219065589,10.6906581557494,11.0014380441186,11.3122179324879,11.6229978208571,11.9337777092264,11.9337777092264,11.9337777092264
233,"EST","Estonia",20.818046708727,20.818046708727,20.818046708727,20.818046708727,20.818046708727,20.818046708727,21.5460823309388,22.2741179531506,23.0021535753624,23.7301891975741,24.4582248197859,25.6436933862592,26.8291619527323,28.0146305192055,29.200099085679,30.3855676521521,30.3855676521521,30.8650175668491,30.8650175668491,31.1684940815799,31.1684940815799,31.2538543129069,33.9490886939316,36.6443230749567,39.3395574559814,42.0347918370061,42.0347918370061,42.0347918370061
748,"SWZ","Eswatini",20.5797663091395,20.5797663091395,20.5797663091395,20.5797663091395,20.5797663091395,20.5797663091395,21.412877391491,22.2459884738426,23.0790995561941,23.9122106385457,24.7453217208972,26.2589126288919,27.7725035368864,29.2860944448809,30.7996853528754,32.3132762608699,32.3132762608699,33.0418825430896,33.0418825430896,33.8559684415751,33.8559684415751,34.7421628431673,35.1918859080735,35.6416089729794,36.0913320378856,36.5410551027919,36.5410551027919,36.5410551027919
231,"ETH","Ethiopia",23.7408884758,23.7408884758,23.7408884758,23.7408884758,23.7408884758,23.7408884758,22.6932880244887,21.6456875731773,20.5980871218659,19.5504866705545,18.5028862192432,19.9129011419308,21.3229160646184,22.732930987306,24.1429459099936,25.5529608326812,25.5529608326812,25.9274116935992,25.9274116935992,25.9885964747948,25.9885964747948,26.0384993792627,27.0664096725983,28.094319965934,29.1222302592692,30.1501405526049,30.1501405526049,30.1501405526049
234,"FRO","Faeroe Islands",31.2607070084007,31.2607070084007,31.2607070084007,31.2607070084007,31.2607070084007,31.2607070084007,31.9263735508226,32.5920400932446,33.2577066356666,33.9233731780885,34.5890397205105,36.285370766809,37.9817018131071,39.6780328594055,41.3743639057036,43.0706949520021,43.0706949520021,43.4789914431035,43.4789914431035,43.6684553411672,43.6684553411672,43.4492645933128,43.4492645933128,43.4492645933128,43.4492645933128,43.4492645933128,43.4492645933128,43.4492645933128
238,"FLK","Falkland Islands",30.8116524991525,30.8116524991525,30.8116524991525,30.8116524991525,30.8116524991525,30.8116524991525,31.7682601377188,32.7248677762855,33.6814754148518,34.6380830534185,35.5946906919848,37.4257930081295,39.2568953242742,41.0879976404189,42.9190999565636,44.7502022727083,44.7502022727083,45.1679301739841,45.1679301739841,45.2877926526584,45.2877926526584,45.2881508074752,47.3689706003557,49.4497903932365,51.530610186117,53.6114299789975,53.6114299789975,53.6114299789975
242,"FJI","Fiji",0,0,0,0,0,0,0,0,0,0,0,0.957736542548835,2.23214211311884,3.50654768368888,4.78095325425888,6.05535882482889,6.05535882482889,6.2356062056081,6.2356062056081,6.2530483451841,6.2530483451841,6.05276817165437,4.51436787950318,2.975967587352,1.43756729520082,0,0,0
246,"FIN","Finland",22.3577303889716,22.3577303889716,22.3577303889716,22.3577303889716,22.3577303889716,22.3577303889716,22.5984581798069,22.8391859706422,23.0799137614775,23.3206415523129,23.5613693431482,24.0071837451541,24.45299814716,24.8988125491658,25.3446269511719,25.7904413531777,25.7904413531777,26.2691749582412,26.2691749582412,26.4182867469503,26.4182867469503,26.3485898196097,26.3100225150921,26.2714552105746,26.2328879060568,26.1943206015392,26.1943206015392,26.1943206015392
250,"FRA","France",32.9272730017278,32.9272730017278,32.9272730017278,32.9272730017278,32.9272730017278,32.9272730017278,34.134612889011,35.3419527762941,36.5492926635773,37.7566325508604,38.9639724381435,40.6476582317116,42.3313440252797,44.0150298188478,45.6987156124159,47.382401405984,47.382401405984,48.4153198975072,48.4153198975072,49.8591613487878,49.8591613487878,50.1843659224019,52.6466504413621,55.1089349603222,57.571219479282,60.0335039982422,60.0335039982422,60.0335039982422
258,"PYF","French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"GAB","Gabon",19.0773426683314,19.0773426683314,19.0773426683314,19.0773426683314,19.0773426683314,19.0773426683314,19.8331902059137,20.5890377434959,21.3448852810782,22.1007328186604,22.8565803562426,24.3182053880247,25.7798304198069,27.2414554515891,28.7030804833709,30.1647055151531,30.1647055151531,30.4780909798142,30.4780909798142,30.6607499363596,30.6607499363596,30.7044448240038,34.3348214315774,37.965198039151,41.5955746467249,45.2259512542985,45.2259512542985,45.2259512542985
270,"GMB","Gambia",25.4424820102059,25.4424820102059,25.4424820102059,25.4424820102059,25.4424820102059,25.4424820102059,23.7609188808518,22.0793557514976,20.3977926221435,18.7162294927894,17.0346663634353,19.5478554265008,22.0610444895664,24.5742335526319,27.0874226156974,29.600611678763,29.600611678763,30.0403064087997,30.0403064087997,30.0627507773165,30.0627507773165,30.1053712005104,31.1037277522167,32.1020843039229,33.1004408556292,34.0987974073354,34.0987974073354,34.0987974073354
268,"GEO","Georgia",18.0880951874646,18.0880951874646,18.0880951874646,18.0880951874646,18.0880951874646,18.0880951874646,18.8491479083838,19.6102006293028,20.3712533502219,21.132306071141,21.8933587920601,22.8530776021347,23.8127964122094,24.772515222284,25.7322340323586,26.6919528424333,26.6919528424333,27.6714823892723,27.6714823892723,28.8441887057752,28.8441887057752,28.7658124933749,28.2303859654428,27.6949594375106,27.1595329095781,26.624106381646,26.624106381646,26.624106381646
276,"DEU","Germany",40.3125447081672,40.3125447081672,40.3125447081672,40.3125447081672,40.3125447081672,40.3125447081672,41.5519752670316,42.7914058258961,44.0308363847605,45.270266943625,46.5096975024894,48.2607164016076,50.0117353007257,51.7627541998438,53.513773098962,55.2647919980801,55.2647919980801,56.0690883315744,56.0690883315744,56.6241089126068,56.6241089126068,56.3695802228324,58.3624431619647,60.3553061010971,62.3481690402295,64.3410319793618,64.3410319793618,64.3410319793618
288,"GHA","Ghana",36.4973602151477,36.4973602151477,36.4973602151477,36.4973602151477,36.4973602151477,36.4973602151477,34.4327242445868,32.3680882740262,30.3034523034653,28.2388163329047,26.1741803623438,28.6112973423306,31.048414322317,33.4855313023037,35.9226482822901,38.3597652622768,38.3597652622768,38.6527359023829,38.6527359023829,38.7324850415806,38.7324850415806,38.7753442346521,38.4454538021856,38.1155633697187,37.7856729372522,37.4557825047857,37.4557825047857,37.4557825047857
300,"GRC","Greece",19.0698094786856,19.0698094786856,19.0698094786856,19.0698094786856,19.0698094786856,19.0698094786856,19.9907998145751,20.9117901504646,21.8327804863541,22.7537708222436,23.6747611581331,25.0905352102739,26.5063092624151,27.9220833145562,29.337857366697,30.7536314188381,30.7536314188381,31.7551516714256,31.7551516714256,32.1848180665935,32.1848180665935,32.1039944629455,32.4972186055086,32.8904427480716,33.2836668906343,33.6768910331973,33.6768910331973,33.6768910331973
304,"GRL","Greenland",95.2953977120372,95.2953977120372,95.2953977120372,95.2953977120372,95.2953977120372,95.2953977120372,93.1330976983448,90.9707976846524,88.8084976709597,86.6461976572673,84.4838976435749,87.2460353443696,90.0081730451643,92.7703107459593,95.532448446754,98.2945861475486,98.2945861475486,98.4087181491549,98.4087181491549,98.7926601127169,98.7926601127169,99.0684393216187,99.0297586014091,98.9910778811995,98.9523971609899,98.9137164407802,98.9137164407802,98.9137164407802
308,"GRD","Grenada",51.6196116580808,51.6196116580808,51.6196116580808,51.6196116580808,51.6196116580808,51.6196116580808,52.4257465196343,53.2318813811878,54.0380162427413,54.8441511042948,55.6502859658483,57.7389015952403,59.8275172246323,61.9161328540243,64.0047484834163,66.0933641128082,66.0933641128082,66.9649935518522,66.9649935518522,67.0775735492526,67.0775735492526,67.0780510890082,67.0780510890082,67.0780510890082,67.0780510890082,67.0780510890082,67.0780510890082,67.0780510890082
320,"GTM","Guatemala",41.5140347334434,41.5140347334434,41.5140347334434,41.5140347334434,41.5140347334434,41.5140347334434,42.2239692112164,42.9339036889894,43.6438381667623,44.3537726445353,45.0637071223082,46.4563324347928,47.8489577472778,49.2415830597624,50.6342083722473,52.0268336847319,52.0268336847319,53.0348007240209,53.0348007240209,53.3374415441794,53.3374415441794,53.33959047308,52.5408156930108,51.7420409129416,50.9432661328724,50.1444913528032,50.1444913528032,50.1444913528032
831,"GGY","Guernsey",37.7106693493769,37.7106693493769,37.7106693493769,37.7106693493769,37.7106693493769,37.7106693493769,38.4884144724555,39.266159595534,40.0439047186129,40.8216498416915,41.5993949647701,42.7458962871802,43.8923976095907,45.0388989320008,46.1854002544113,47.3319015768215,47.3319015768215,47.986250427034,47.986250427034,49.869189683657,49.869189683657,50.2175549354214,50.2175549354214,50.2175549354214,50.2175549354214,50.2175549354214,50.2175549354214,50.2175549354214
324,"GIN","Guinea",15.5465330998157,15.5465330998157,15.5465330998157,15.5465330998157,15.5465330998157,15.5465330998157,14.4490512333254,13.3515693668351,12.2540875003448,11.1566056338545,10.0591237673642,11.5799565657535,13.1007893641429,14.6216221625322,16.1424549609215,17.6632877593108,17.6632877593108,18.1988485952994,18.1988485952994,18.2281814747916,18.2281814747916,18.2715540231007,27.2076122091042,36.1436703951078,45.079728581111,54.0157867671145,54.0157867671145,54.0157867671145
624,"GNB","Guinea-Bissau",25.7199445467465,25.7199445467465,25.7199445467465,25.7199445467465,25.7199445467465,25.7199445467465,23.923724122055,22.1275036973635,20.331283272672,18.5350628479805,16.7388424232891,19.0121871440673,21.2855318648455,23.5588765856237,25.8322213064019,28.1055660271801,28.1055660271801,28.5623208649885,28.5623208649885,28.5903763256342,28.5903763256342,28.6347875229119,34.4205099714861,40.2062324200604,45.9919548686346,51.7776773172088,51.7776773172088,51.7776773172088
328,"GUY","Guyana",34.968397302418,34.968397302418,34.968397302418,34.968397302418,34.968397302418,34.968397302418,37.7062043526612,40.4440114029044,43.1818184531476,45.9196255033908,48.657432553634,53.5364562373568,58.4154799210792,63.294503604802,68.1735272885244,73.0525509722472,73.0525509722472,77.979686786354,77.979686786354,78.1369167509097,78.1369167509097,78.1376330605433,78.9927873780168,79.8479416954904,80.7030960129636,81.5582503304372,81.5582503304372,81.5582503304372
332,"HTI","Haiti",22.9175263675606,22.9175263675606,22.9175263675606,22.9175263675606,22.9175263675606,22.9175263675606,23.3610175386551,23.8045087097497,24.2479998808442,24.6914910519388,25.1349822230333,26.1132773296038,27.0915724361743,28.0698675427444,29.0481626493149,30.0264577558854,30.0264577558854,30.6886860120665,30.6886860120665,30.84173750376,30.84173750376,30.8422150435155,33.2408375437974,35.6394600440789,38.0380825443607,40.4367050446426,40.4367050446426,40.4367050446426
336,"VAT","Holy See",22.1845625350702,22.1845625350702,22.1845625350702,22.1845625350702,22.1845625350702,22.1845625350702,22.6819727199779,23.1793829048857,23.6767930897934,24.1742032747012,24.6716134596089,25.7364936869795,26.8013739143499,27.8662541417203,28.9311343690908,29.9960145964612,29.9960145964612,30.7907601348419,30.7907601348419,31.7109792440258,31.7109792440258,31.1382896920336,31.1382896920336,31.1382896920336,31.1382896920336,31.1382896920336,31.1382896920336,31.1382896920336
340,"HND","Honduras",40.3696107089705,40.3696107089705,40.3696107089705,40.3696107089705,40.3696107089705,40.3696107089705,41.1057859963179,41.8419612836649,42.5781365710122,43.3143118583593,44.0504871457066,45.3433782802189,46.6362694147308,47.9291605492431,49.222051683755,50.5149428182673,50.5149428182673,52.0527402164771,52.0527402164771,52.3562167312079,52.3562167312079,52.3576493504749,53.3113857812605,54.2651222120457,55.2188586428312,56.1725950736168,56.1725950736168,56.1725950736168
344,"HKG","Hong Kong",5.50242748022771,5.50242748022771,5.50242748022771,5.50242748022771,5.50242748022771,5.50242748022771,5.26413991754387,5.02585235486003,4.78756479217619,4.54927722949235,4.31098966680852,5.15939873523307,6.00780780365766,6.85621687208221,7.7046259405068,8.55303500893136,8.55303500893136,8.66470768079575,8.66470768079575,8.89676812506559,8.89676812506559,9.46267661252724,9.46267661252724,9.46267661252724,9.46267661252724,9.46267661252724,9.46267661252724,9.46267661252724
348,"HUN","Hungary",11.2459413836473,11.2459413836473,11.2459413836473,11.2459413836473,11.2459413836473,11.2459413836473,12.7006611905623,14.1553809974773,15.6101008043923,17.0648206113073,18.5195404182223,20.4663028631913,22.4130653081603,24.3598277531293,26.3065901980984,28.2533526430672,28.2533526430672,29.6628112319393,29.6628112319393,30.7616302097455,30.7616302097455,30.7314258201992,31.3303502125188,31.9292746048384,32.5281989971579,33.1271233894775,33.1271233894775,33.1271233894775
352,"ISL","Iceland",22.2146714166655,22.2146714166655,22.2146714166655,22.2146714166655,22.2146714166655,22.2146714166655,24.03965644854,25.8646414804146,27.6896265122891,29.5146115441636,31.3395965760382,34.4751178363969,37.6106390967556,40.7461603571147,43.8816816174734,47.0172028778321,47.0172028778321,47.6339454722852,47.6339454722852,47.8189921276091,47.8189921276091,47.7189475487955,49.1802490473929,50.6415505459908,52.1028520445883,53.5641535431857,53.5641535431857,53.5641535431857
356,"IND","India",6.06740476516579,6.06740476516579,6.06740476516579,6.06740476516579,6.06740476516579,6.06740476516579,5.22064392520795,4.37388308525007,3.52712224529222,2.68036140533434,1.8336005653765,3.10152281745359,4.36944506953072,5.63736732160781,6.90528957368494,8.17321182576204,8.17321182576204,8.45571240672494,8.45571240672494,8.53889983216339,8.53889983216339,8.59741039072738,6.56126742661356,4.52512446249977,2.48898149838595,0.452838534272126,0.452838534272126,0.452838534272126
360,"IDN","Indonesia",14.1724005143695,14.1724005143695,14.1724005143695,14.1724005143695,14.1724005143695,14.1724005143695,13.7491761305057,13.325951746642,12.9027273627782,12.4795029789145,12.0562785950507,13.44561127092,14.8349439467894,16.2242766226587,17.613609298528,19.0029419743974,19.0029419743974,19.6125095340215,19.6125095340215,20.2169316027783,20.2169316027783,20.1765078624605,19.1007063008778,18.0249047392951,16.9491031777124,15.8733016161297,15.8733016161297,15.8733016161297
364,"IRN","Iran",4.41335031343727,4.41335031343727,4.41335031343727,4.41335031343727,4.41335031343727,4.41335031343727,4.67662991923431,4.93990952503136,5.2031891308284,5.46646873662544,5.72974834242249,6.09562258932855,6.46149683623465,6.82737108314072,7.19324533004682,7.55911957695288,7.55911957695288,8.35528579610667,8.35528579610667,8.4275136841524,8.4275136841524,8.42532893977019,8.97572335441936,9.52611776906854,10.0765121837177,10.6269065983669,10.6269065983669,10.6269065983669
368,"IRQ","Iraq",0,0,0,0,0,0,0,0,0,0,0.104019619739964,0.274190911674431,0.444362203608899,0.614533495543401,0.784704787477869,0.954876079412336,0.954876079412336,2.19356645165551,2.19356645165551,2.59491473931184,2.59491473931184,2.58982894091391,3.01685095968465,3.4438729784554,3.87089499722619,4.29791701599694,4.29791701599694,4.29791701599694
372,"IRL","Ireland",32.8448973938741,32.8448973938741,32.8448973938741,32.8448973938741,32.8448973938741,32.8448973938741,33.5996728547048,34.3544483155356,35.1092237763663,35.8639992371971,36.6187746980279,37.8967665921631,39.174758486298,40.4527503804332,41.7307422745681,43.0087341687034,43.0087341687034,43.448906438496,43.448906438496,43.7255213419705,43.7255213419705,43.6680971863505,43.3770665515019,43.086035916653,42.7950052818045,42.5039746469559,42.5039746469559,42.5039746469559
833,"IMN","Isle of Man",38.7663903642333,38.7663903642333,38.7663903642333,38.7663903642333,38.7663903642333,38.7663903642333,39.6075766438534,40.4487629234735,41.2899492030932,42.1311354827134,42.9723217623335,44.3476840126504,45.7230462629674,47.0984085132847,48.4737707636017,49.8491330139187,49.8491330139187,50.323807531059,50.323807531059,50.5665171118801,50.5665171118801,50.5409687349517,50.5409687349517,50.5409687349517,50.5409687349517,50.5409687349517,50.5409687349517,50.5409687349517
376,"ISR","Israel",7.23133628865815,7.23133628865815,7.23133628865815,7.23133628865815,7.23133628865815,7.23133628865815,7.50742112300359,7.78350595734902,8.05959079169449,8.33567562603993,8.61176046038536,8.99438680192049,9.37701314345563,9.75963948499073,10.1422658265259,10.524892168061,10.524892168061,11.9068325285125,11.9068325285125,11.9735925863557,11.9735925863557,12.127563342079,13.5086471155937,14.8897308891085,16.2708146626233,17.651898436138,17.651898436138,17.651898436138
380,"ITA","Italy",27.2101670467969,27.2101670467969,27.2101670467969,27.2101670467969,27.2101670467969,27.2101670467969,28.0647721935513,28.9193773403059,29.7739824870603,30.6285876338149,31.4831927805693,32.7504639071894,34.0177350338099,35.28500616043,36.5522772870505,37.8195484136706,37.8195484136706,38.9922666686672,38.9922666686672,40.8284070292344,40.8284070292344,41.0271829525338,42.7622042698367,44.49722558714,46.232246904443,47.9672682217459,47.9672682217459,47.9672682217459
388,"JAM","Jamaica",31.0680913479495,31.0680913479495,31.0680913479495,31.0680913479495,31.0680913479495,31.0680913479495,31.5108184554349,31.9535455629206,32.396272670406,32.8389997778917,33.2817268853771,34.2932754728337,35.3048240602903,36.3163726477473,37.327921235204,38.3394698226606,38.3394698226606,39.1312307375684,39.1312307375684,39.2466759735025,39.2466759735025,39.2470341283193,38.7607195796347,38.2744050309499,37.7880904822653,37.3017759335808,37.3017759335808,37.3017759335808
392,"JPN","Japan",24.3694501792061,24.3694501792061,24.3694501792061,24.3694501792061,24.3694501792061,24.3694501792061,24.5844576788008,24.7994651783956,25.0144726779903,25.229480177585,25.4444876771797,25.8857773900006,26.3270671028216,26.7683568156425,27.2096465284634,27.6509362412843,27.6509362412843,28.1793339809376,28.1793339809376,28.4643058301363,28.4643058301363,28.3036137023518,27.2679165263754,26.2322193503991,25.1965221744223,24.160824998446,24.160824998446,24.160824998446
832,"JEY","Jersey",33.9311809530938,33.9311809530938,33.9311809530938,33.9311809530938,33.9311809530938,33.9311809530938,34.7632462233804,35.595311493667,36.4273767639537,37.2594420342403,38.0915073045269,39.2510454622669,40.4105836200073,41.5701217777474,42.7296599354878,43.8891980932278,43.8891980932278,44.6296234844004,44.6296234844004,46.6380363118271,46.6380363118271,46.7484673803266,46.7484673803266,46.7484673803266,46.7484673803266,46.7484673803266,46.7484673803266,46.7484673803266
400,"JOR","Jordan",6.83684069649574,6.83684069649574,6.83684069649574,6.83684069649574,6.83684069649574,6.83684069649574,7.12651153689012,7.41618237728447,7.70585321767886,7.99552405807321,8.2851948984676,8.42438102335516,8.56356714824273,8.70275327313029,8.84193939801785,8.98112552290541,8.98112552290541,10.7602237596572,10.7602237596572,10.8218860806086,10.8218860806086,10.8520665931673,11.9481397173783,13.0442128415894,14.1402859658004,15.2363590900115,15.2363590900115,15.2363590900115
398,"KAZ","Kazakhstan",2.91626317939884,2.91626317939884,2.91626317939884,2.91626317939884,2.91626317939884,2.91626317939884,2.98381117783895,3.05135917627906,3.11890717471916,3.18645517315927,3.25400317159938,3.37469895714723,3.49539474269511,3.61609052824296,3.73678631379084,3.85748209933869,3.85748209933869,4.28078527726214,4.28078527726214,4.34004796094128,4.34004796094128,4.34056131617865,7.00704481928842,9.67352832239818,12.340011825508,15.0064953286178,15.0064953286178,15.0064953286178
404,"KEN","Kenya",23.4194087122802,23.4194087122802,23.4194087122802,23.4194087122802,23.4194087122802,23.4194087122802,23.1490830073882,22.8787573024961,22.6084315976041,22.3381058927121,22.0677801878201,22.7901951671076,23.5126101463952,24.2350251256827,24.9574401049701,25.6798550842577,25.6798550842577,26.0403140303343,26.0403140303343,26.0717480847517,26.0717480847517,26.1212928344028,28.3137285913018,30.5061643482008,32.6986001050998,34.8910358619988,34.8910358619988,34.8910358619988
296,"KIR","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
