"code","iso","country","WTL.ind.1995","WTL.ind.1996","WTL.ind.1997","WTL.ind.1998","WTL.ind.1999","WTL.ind.2000","WTL.ind.2001","WTL.ind.2002","WTL.ind.2003","WTL.ind.2004","WTL.ind.2005","WTL.ind.2006","WTL.ind.2007","WTL.ind.2008","WTL.ind.2009","WTL.ind.2010","WTL.ind.2011","WTL.ind.2012","WTL.ind.2013","WTL.ind.2014","WTL.ind.2015","WTL.ind.2016","WTL.ind.2017","WTL.ind.2018","WTL.ind.2019","WTL.ind.2020","WTL.ind.2021","WTL.ind.2022"
678,"STP","Sao Tome and Principe",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
682,"SAU","Saudi Arabia",100,100,100,100,100,56.9310185866355,50.2774936352665,50.2774936352665,50.2774936352665,50.2774936352665,57.0886114647113,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9981295073307,99.9981295073307,99.9981295073307
686,"SEN","Senegal",71.0197837195225,71.0197837195225,71.0197837195225,80.8367831015686,100,100,80.8153728346543,80.8153728346543,80.8153728346543,78.4561274598467,78.4561274598467,89.4729293162452,89.4729293162452,61.7800295440305,62.1701371357878,49.7407503787297,49.7407503787297,48.5253208633924,50.7236130439586,44.7975437867518,50.1279841791696,50.1279841791696,49.8933287326294,46.3383638072653,31.280350003572,31.1734716931895,31.1734716931895,31.1734716931895
688,"SRB","Serbia",27.8971977531603,27.8971977531603,27.8971977531603,27.3048696102643,19.4401194763453,21.9229069620669,20.823911882509,22.9806982902302,23.167310701547,39.2957031442502,39.2957031442502,61.6944177134735,61.6944177134735,100,48.2641015468783,48.2641015468783,48.2641015468783,48.2641015468783,48.2641015468783,55.0754510719708,55.0754510719708,55.0754510719708,55.0754510719708,55.0754510719708,100,100,100,100
690,"SYC","Seychelles",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
694,"SLE","Sierra Leone",8.61792319567159,8.61792319567159,8.61792319567159,6.83180791853492,4.05654547387863,0.0599763946024723,0.556224141241927,2.2607498907514,2.88682378772157,2.53685396415345,10.4449034971587,13.0805886364965,13.1188788901761,13.0546040022937,25.5394106354417,25.5394106354417,26.6643880290407,32.6882141904782,100,100,100,100,100,100,100,100,100,100
702,"SGP","Singapore",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
534,"SXM","Sint Maarten",100,100,100,100,22.4010408778126,13.4232238806866,4.84453174841457,4.84453174841457,4.84453174841457,6.63137146066221,10.1268719093025,100,100,29.1904880481129,29.1904880481129,29.1904880481129,29.1904880481129,29.1904880481129,8.81811321935234,2.65772054104872,2.65772054104872,2.65772054104872,2.65772054104872,10.1263412768425,100,99.9278839757151,99.9278839757151,99.9278839757151
703,"SVK","Slovakia",21.3797932155752,21.3797932155752,21.3797932155752,21.3797932155752,21.3797932155752,24.1992799801308,28.1742150952085,41.7465254431902,34.9759527434103,34.9759527434103,34.9759527434103,41.7659940106724,41.7659940106724,100,100,100,100,100,100,100,100,100,41.9842916380587,41.9842916380587,35.1126148417076,35.1126148417076,35.1126148417076,35.1126148417076
705,"SVN","Slovenia",100,100,100,100,32.2473886610964,27.2560705562993,23.957929777913,23.9521573605542,23.9521573605542,29.4358589820957,36.1994298304364,91.5012290622099,100,42.9931761885003,42.9931761885003,42.9931761885003,42.9931761885003,42.9931761885003,100,100,100,100,100,100,100,100,100,100
90,"SLB","Solomon Islands",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
706,"SOM","Somalia",48.7909464779302,48.7909464779302,48.7909464779302,47.0129486068861,42.0275713340461,39.2196013830109,39.9827231745792,43.0660285775994,44.2181741870327,47.0245754568281,56.1978013726378,56.1978013726378,53.7366340107798,53.7366340107798,68.0981756632715,68.0981756632715,68.0981756632715,100,100,100,100,32.5720546454207,32.087417668484,31.8532207952966,28.6311339972732,28.6311339972732,28.6311339972732,28.6311339972732
710,"ZAF","South Africa",54.4897298890415,54.4897298890415,54.4897298890415,58.2213894375759,63.0432434800509,77.3546097467321,100,100,100,100,51.336505555512,51.336505555512,46.7961563465075,46.2845425190902,45.9795045448763,54.3625130114167,54.3625130114167,70.2560270213627,61.610594438848,42.7379527217228,42.0439269407475,42.0439269407475,41.6686731030259,42.7927964018767,62.8588294225425,38.8299968111475,38.8299968111475,38.8299968111475
410,"KOR","South Korea",51.2377692685073,51.2377692685073,51.2377692685073,100,100,50.9807647871636,50.9807647871636,50.9807647871636,50.9807647871636,50.9807647871636,100,100,100,100,100,100,100,100,100,100,51.1533389352902,40.4202656262751,33.7585979837415,33.7585979837415,33.7585979837415,30.7997240414078,30.7997240414078,30.7997240414078
728,"SSD","South Sudan",100,100,100,100,100,100,100,100,100,69.0800612018944,69.0800612018944,48.541279245703,41.5761286815844,39.3147067373492,39.6592315045032,39.6592315045032,43.7126992356719,50.7825802292734,49.6781278056867,40.7791077317915,40.7791077317915,31.3596957931651,26.2479578212743,26.8969770854226,26.5624296610204,26.5624296610204,26.5624296610204,26.5624296610204
724,"ESP","Spain",46.3537197390836,46.3537197390836,46.3537197390836,50.8543268663593,59.2544493816358,59.2544493816358,59.2544493816358,52.5995409035761,59.3764444352344,59.3764444352344,59.3764444352344,52.3533514375891,46.5663615533462,41.4365749642941,38.7555563546141,34.4730760088138,34.1419237787414,36.3346894937302,35.1037794008415,27.1198233566997,28.7414095111368,24.0896018175801,22.6315774896744,19.1358843919121,21.678335574171,21.7612330152982,21.7612330152982,21.7612330152982
144,"LKA","Sri Lanka",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.3796734514162,98.3796734514162,98.3796734514162
275,"PSE","State of Palestine",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
729,"SDN","Sudan",89.2989976760645,89.2989976760645,89.2989976760645,89.2989976760645,100,100,100,100,48.0019551914716,41.1905275821693,39.3908106978319,36.1461056751647,31.2925550752136,33.0356701081985,32.1875229904961,32.6598289958627,31.9409401003866,37.2337855965205,33.973223626782,27.8424025874743,28.0547550925696,28.4670157018638,25.7718892690391,22.5561680255877,22.2856127393092,22.2579008894887,22.2579008894887,22.2579008894887
740,"SUR","Suriname",100,100,100,100,100,28.0816830592051,19.6804830385136,19.6804830385136,19.6804830385136,19.6804830385136,23.2551738073989,40.5659191469189,40.5659191469189,40.5659191469189,40.5659191469189,100,100,66.3489813199372,66.3489813199372,66.3489813199372,66.3489813199372,50.8326606646724,53.0035025617535,53.0035025617535,53.0035025617535,53.0035025617535,53.0035025617535,53.0035025617535
752,"SWE","Sweden",52.7506750383896,52.7506750383896,52.7506750383896,52.7967339011167,52.8755025361619,100,37.2520899347687,37.2520899347687,37.2520899347687,29.8030567286475,28.4055382643073,28.8063124370315,23.7741932326783,18.7794163538831,18.9289332545462,19.4371271823687,20.9847104605051,24.5097938510291,36.864188826834,49.2338138951837,49.2338138951837,49.2338138951837,49.2338138951837,49.2338138951837,100,100,100,100
756,"CHE","Switzerland",16.8156016698105,16.8156016698105,16.8156016698105,16.8156016698105,16.8156016698105,27.0092463584449,33.7890784359084,100,100,100,44.6334905793014,44.6334905793014,44.6334905793014,44.6334905793014,44.6334905793014,100,100,100,37.8066025289814,37.8066025289814,37.8066025289814,37.8066025289814,33.8230734380212,44.5362498969484,37.6439751463501,37.6439751463501,37.6439751463501,37.6439751463501
760,"SYR","Syria",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
158,"TWN","Taiwan",33.6650331032677,33.6650331032677,33.6650331032677,33.6648460732079,35.3012611641105,35.5362199787529,28.5104767688031,26.3222563394492,24.6104209236359,21.5545504072137,20.1772067565291,22.4100679541373,24.0246430214511,24.2404045651949,28.4828624793453,27.9478504793484,28.4846699659323,25.793872913253,23.8860587572826,23.9590906414971,24.4620153545424,25.3929360982585,22.4824350196881,18.2018991268947,17.7111410693841,16.6380363684599,16.6380363684599,16.6380363684599
762,"TJK","Tajikistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
834,"TZA","Tanzania",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.7833889752558,43.0304594404239,41.5528131867353,38.8606612245421,36.148407503282,33.6699937141013,33.6699937141013,33.6699937141013
764,"THA","Thailand",45.8848503426061,45.8848503426061,45.8848503426061,45.8848503426061,45.8848503426061,45.8848503426061,45.8848503426061,100,100,100,100,100,100,100,100,100,40.3853805848126,40.3853805848126,34.3199402146119,22.1232389095093,22.1232389095093,21.2806205236301,16.30658428186,17.0540651416371,22.4676067642609,22.4676067642609,22.4676067642609,22.4676067642609
626,"TLS","Timor-Leste",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
768,"TGO","Togo",100,100,100,100,0,0,0,0,0,40.4840113970554,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9858786459243,99.9858786459243,99.9858786459243
776,"TON","Tonga",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
780,"TTO","Trinidad and Tobago",38.2885339372338,38.2885339372338,38.2885339372338,38.2885339372338,38.2885339372338,100,38.3009973018858,27.5417953256153,15.7494384770712,11.1443806773155,8.95661696870351,6.76875488506859,6.01432563088512,7.16819915416184,8.95503503790199,9.45814187994097,12.4522968256979,13.9636513968892,15.7507942494873,17.9350336691977,22.5411481185764,24.7269106923637,31.5205301351624,100,100,100,100,100
788,"TUN","Tunisia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
792,"TUR","Turkey",66.4885175117363,66.4885175117363,66.4885175117363,75.056951600485,81.2236842173658,81.2236842173658,81.2236842173658,100,100,100,100,100,100,100,54.1652845961173,53.2310337173406,45.4659683785392,44.2214274771707,41.7273423672409,39.0139661567124,38.4317642660309,38.8501828224036,38.6304978244694,38.5943079586525,41.8459584505247,42.9898904876482,42.9898904876482,42.9898904876482
795,"TKM","Turkmenistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16.8241892077466,16.8241892077466,16.8241892077466,16.8241892077466,14.3146276819212,14.3146276819212,14.3146276819212
796,"TCA","Turks and Caicos Islands",53.4048657870281,53.4048657870281,53.4048657870281,53.4097710934103,53.4097710934103,42.6952747311545,42.6952747311545,29.1312302091805,23.6487341387949,23.6487341387949,24.6293869316243,24.6293869316243,30.9147741950008,100,100,100,100,100,25.7167413549889,22.7559141428139,22.7559141428139,22.7559141428139,22.7559141428139,35.9156958607689,35.9140519705333,35.9140438170032,35.9140438170032,35.9140438170032
798,"TUV","Tuvalu",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
800,"UGA","Uganda",73.0868697730546,73.0868697730546,73.0868697730546,70.767283101814,70.767283101814,70.767283101814,49.9209021979995,50.689879280803,50.9598360777048,41.2560492095399,38.6748637109556,41.9432813762601,41.9432813762601,40.4761140844785,42.8001051695349,46.7907719965959,45.6919077095376,44.5602671542251,46.8818543635388,57.0483602370274,57.5722523836609,50.054566183415,49.3309386477467,42.9155935092509,41.616951449159,41.4079876395813,41.4079876395813,41.4079876395813
804,"UKR","Ukraine",32.6397443169404,32.6397443169404,32.6397443169404,31.9609279404572,27.5195887834768,32.4341682114016,34.0679305905492,34.3632799709235,35.5058539816045,48.7574624233913,56.9471636535723,56.9471636535723,42.7647829873935,42.7647829873935,45.35611022977,45.35611022977,45.35611022977,100,100,100,100,100,55.7348453628907,55.7348453628907,55.7348453628907,55.7348453628907,55.7348453628907,55.7348453628907
784,"ARE","United Arab Emirates",18.0604464766856,18.0604464766856,18.0604464766856,18.0604464766856,18.0604464766856,22.6639393985351,27.667087341877,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
826,"GBR","United Kingdom",20.872554889718,20.872554889718,20.872554889718,20.1581529025509,14.5450761412305,13.2737680467366,12.826140333218,15.4256382949926,15.7341015555537,21.8494484758354,29.8503662734292,38.580699860029,41.3550468933055,43.6405195541201,50.0896864253196,48.9323819916283,48.8925832629764,50.3942823245314,50.8629756048654,49.6403449870598,51.8916078258202,53.3859059598291,54.5595670249525,55.87138185174,62.7624268508435,57.7893390065348,57.7893390065348,57.7893390065348
840,"USA","United States of America",20.4296691998817,20.4296691998817,20.4296691998817,14.998992588502,9.27734975571364,5.31339777715102,3.02247104585338,2.36477219327658,2.38948245379963,3.2690400380734,7.04091419137751,10.5054632852926,13.0232765722725,16.7322756115998,22.6419881310442,24.3655052768459,30.8270984226709,33.9741648993452,36.3494962538742,64.249598705187,64.249598705187,58.8095838848804,48.4850783946407,49.8249283129994,50.0156041049205,50.0156041049205,50.0156041049205,50.0156041049205
858,"URY","Uruguay",55.3061120865486,55.3061120865486,55.3061120865486,47.8539214185193,39.1797261296657,37.3379471262674,36.7058474763528,37.1023679673926,37.1761054932493,43.5608915745097,48.8636748917506,54.3582834164973,32.4908665174674,33.3997329980082,29.507016348505,24.1561023611623,24.1561023611623,26.9442905924389,25.5732138236805,24.697012095348,30.4236676097442,27.5815196191841,29.0795229566814,31.2576439893404,37.2586110122731,37.3325225564402,37.3325225564402,37.3325225564402
860,"UZB","Uzbekistan",71.6748628923287,71.6748628923287,71.6748628923287,96.7123019608153,96.7123019608153,100,100,100,100,100,100,100,100,100,100,100,100,77.6409477042675,49.7835673618081,43.280730558456,43.280730558456,41.8090751170297,41.8089814732276,46.3524033822146,57.0261024287401,57.0261024287401,57.0261024287401,57.0261024287401
548,"VUT","Vanuatu",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
862,"VEN","Venezuela",83.5348569083187,83.5348569083187,83.5348569083187,83.5348569083187,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83.5268774298568,83.5268774298568,83.5268774298568,83.5268774298568,83.5268774298568,100,100,100
704,"VNM","Viet Nam",74.6317839936617,74.6317839936617,74.6317839936617,74.6317839936617,47.6080976861658,47.6080976861658,47.6080976861658,47.6080976861658,47.6080976861658,100,100,59.563472758981,59.563472758981,59.563472758981,59.563472758981,59.563472758981,100,100,100,100,68.2145324482555,28.6984661625412,28.6984661625412,28.6984661625412,28.6984661625412,28.8669590974144,28.8669590974144,28.8669590974144
876,"WLF","Wallis and Futuna Islands",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
732,"ESH","Western Sahara",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
887,"YEM","Yemen",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33.05579275006,33.05579275006,33.05579275006,22.2958600669745,19.4772865744113,19.4772865744113,19.4772865744113
894,"ZMB","Zambia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,55.0031543936214,54.658568533595,54.658568533595,54.5054012626064,53.6537596468753,65.7676838706176,66.7899166860104,56.7845947364615,53.0716849996656,52.1636452144337,53.5451030275611,53.5684506930102,53.5684506930102,53.5684506930102
716,"ZWE","Zimbabwe",100,100,100,100,100,100,100,100,95.797904275407,95.797904275407,95.797904275407,95.797904275407,95.797904275407,30.10873996813,19.5017181179821,19.5017181179821,19.0546236245397,19.0546236245397,22.5689890685382,40.3773843159573,40.3773843159573,35.0472756205189,28.2223926281406,27.6678617658266,28.8335907474577,28.8335907474577,28.8335907474577,28.8335907474577
