"code","iso","country","RMS.ind.1995","RMS.ind.1996","RMS.ind.1997","RMS.ind.1998","RMS.ind.1999","RMS.ind.2000","RMS.ind.2001","RMS.ind.2002","RMS.ind.2003","RMS.ind.2004","RMS.ind.2005","RMS.ind.2006","RMS.ind.2007","RMS.ind.2008","RMS.ind.2009","RMS.ind.2010","RMS.ind.2011","RMS.ind.2012","RMS.ind.2013","RMS.ind.2014","RMS.ind.2015","RMS.ind.2016","RMS.ind.2017","RMS.ind.2018","RMS.ind.2019","RMS.ind.2020","RMS.ind.2021","RMS.ind.2022"
796,"TCA","Turks and Caicos Islands",27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081,27.9045373731081
798,"TUV","Tuvalu",2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607,2.23730815845607
800,"UGA","Uganda",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
804,"UKR","Ukraine",29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848,29.5808414976848
784,"ARE","United Arab Emirates",11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107,11.6847348569107
826,"GBR","United Kingdom",8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868,8.93054952658868
840,"USA","United States of America",12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875,12.9842381199875
858,"URY","Uruguay",5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883,5.53892464396883
860,"UZB","Uzbekistan",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
548,"VUT","Vanuatu",11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346,11.5201592024346
862,"VEN","Venezuela",16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348,16.0698585854348
704,"VNM","Viet Nam",4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918,4.16257470815918
876,"WLF","Wallis and Futuna Islands",12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333,12.2170214595333
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351,6.90596566233351
894,"ZMB","Zambia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
716,"ZWE","Zimbabwe",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
