"code","iso","country","GIB.ind.1995","GIB.ind.1996","GIB.ind.1997","GIB.ind.1998","GIB.ind.1999","GIB.ind.2000","GIB.ind.2001","GIB.ind.2002","GIB.ind.2003","GIB.ind.2004","GIB.ind.2005","GIB.ind.2006","GIB.ind.2007","GIB.ind.2008","GIB.ind.2009","GIB.ind.2010","GIB.ind.2011","GIB.ind.2012","GIB.ind.2013","GIB.ind.2014","GIB.ind.2015","GIB.ind.2016","GIB.ind.2017","GIB.ind.2018","GIB.ind.2019","GIB.ind.2020","GIB.ind.2021","GIB.ind.2022"
496,"MNG","Mongolia",43.3048788098499,43.3048788098499,43.3048788098499,43.3048788098499,43.3048788098499,55.8234656530928,60.4218052439851,65.8481225025706,72.8326673745718,85.2320291694593,90.9106230885557,90.9726402743468,83.4976978843125,77.3828807118309,61.076837143262,42.2488109847399,21.2171052008401,1.25877150083281,0,0,17.5532330461277,27.0427736221816,25.0798316170362,32.9552040927893,27.6142582624031,27.6142582624031,27.6142582624031,27.6142582624031
499,"MNE","Montenegro",27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,27.0562556744729,32.7506222943228,34.5516077452137,58.7954355180734,62.2068380671862,56.9399374814295,46.7250923811128,34.6271513551093,19.5980915355136,7.68378233074435,9.94775486734996,15.9858759892118,18.4057756983835,33.6927967707787,33.6927967707787,33.6927967707787,33.6927967707787
504,"MAR","Morocco",34.313410434832,34.313410434832,34.313410434832,34.313410434832,34.313410434832,33.7802537808229,36.1862166586264,37.0706697848849,38.902905165582,39.355436542923,34.4076523865141,36.6727093750304,35.9593839177743,39.1175958023418,42.6694223802322,43.1532113444289,44.4098306905699,45.1674903841332,50.4739453202715,51.2284852302371,50.2060082895167,50.4471077074076,48.066673381597,45.7239604287035,43.0048259670765,43.0048259670765,43.0048259670765,43.0048259670765
508,"MOZ","Mozambique",94.5107682703577,94.5107682703577,94.5107682703577,94.5107682703577,94.5107682703577,100,100,100,96.8005888681527,91.1095351997867,78.1415902013339,73.0670801631119,75.0472283048542,72.6796358645358,81.7300438923809,86.5331493327773,90.6788647472895,87.0650823963234,79.7809572260663,68.580279974685,60.3397943522209,55.2802925096904,47.1024615387498,34.8587877244143,34.7525715296003,34.7525715296003,34.7525715296003,34.7525715296003
104,"MMR","Myanmar",71.5637546233838,71.5637546233838,71.5637546233838,71.5637546233838,71.5637546233838,77.2495746949534,84.5176036117391,93.2755497822343,100,100,100,100,100,100,100,100,100,100,100,100,99.0623672604232,87.861987318103,77.5769422026535,70.9662358347809,61.4732449728001,61.4732449728001,61.4732449728001,61.4732449728001
516,"NAM","Namibia",58.4084303463839,58.4084303463839,58.4084303463839,58.4084303463839,58.4084303463839,52.1593537388587,47.2024678752993,55.9093141445321,58.5449514167785,61.3124686019281,59.2742982346506,54.7497104703121,58.4297769324943,62.2726543450914,53.5680567646468,46.3142367892994,22.6972437096274,8.88790159910465,30.9580044384356,55.0610032824358,72.7128978371471,78.3329932038671,84.695244009797,97.8864084865681,99.5758297951398,99.5758297951398,99.5758297951398,99.5758297951398
520,"NRU","Nauru",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.3757061764994,94.3757061764994,94.3757061764994,94.3757061764994
524,"NPL","Nepal",55.1175597297096,55.1175597297096,55.1175597297096,55.1175597297096,55.1175597297096,54.6976777210353,56.1447957077725,58.1096400198211,58.1454293922637,61.3571323183108,60.1377452446934,60.0106587807854,59.6650128559791,58.8636972175776,54.9292350242308,52.8496049732136,50.8691529848794,49.3523390969181,46.2987769935537,44.8892371732499,46.2123056745888,42.9023489072137,42.3510107038187,43.1418742717552,41.2371498762481,41.2371498762481,41.2371498762481,41.2371498762481
528,"NLD","Netherlands",58.7212992489658,58.7212992489658,58.7212992489658,58.7212992489658,58.7212992489658,65.9180408384441,70.2330422722077,72.7180688540634,71.1499783434997,68.2039860115134,64.9534406168032,59.5185189931116,57.2626355399982,56.769771033137,56.1325895639069,53.121854358287,54.6330935578147,53.6740253987397,50.4387704875631,48.2114930436365,46.4998553427991,46.2347052440789,49.1242060775631,55.8153569320684,60.7239411053416,60.7239411053416,60.7239411053416,60.7239411053416
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",50.115963018015,50.115963018015,50.115963018015,50.115963018015,50.115963018015,51.6348219791652,50.8187444141447,50.3789312321936,52.0439223516601,55.6064547301753,59.9334495505869,64.4692273287292,66.5046306904637,66.3567808878803,63.8716225724086,61.0762673424867,57.2867859340701,51.4044536131402,47.7807620664679,44.8094418119251,45.3451110037792,48.5389813562168,53.3056215804767,57.2167039737959,58.9042013469388,58.9042013469388,58.9042013469388,58.9042013469388
558,"NIC","Nicaragua",45.9675228645235,45.9675228645235,45.9675228645235,45.9675228645235,45.9675228645235,42.7185670713446,48.5555081593543,46.2991901009462,36.0057893212536,29.3717945431904,29.3681251942486,35.1629003160562,40.4367916658772,48.561660389759,49.2099051749838,50.8468368871485,50.6629365479696,50.7689020496712,47.9208250352769,47.1398926436326,44.4869341604485,43.6302094390732,47.299502978293,48.3184314778775,39.5648220989369,39.5648220989369,39.5648220989369,39.5648220989369
562,"NER","Niger",9.49128183175804,9.49128183175804,9.49128183175804,9.49128183175804,9.49128183175804,12.8036033043278,17.6629124370735,23.9276318203056,27.0288558407466,27.4158888226334,30.1442507147195,31.6291580651481,30.7371158061499,34.8273449993563,34.2898304812643,37.8995536246512,41.4010214129398,46.4613759496436,48.3554910866017,47.2119603509397,47.1801120195582,47.5702873453834,45.9297680356275,45.5620011996433,42.5478469049029,42.5478469049029,42.5478469049029,42.5478469049029
566,"NGA","Nigeria",4.18382435136218,4.18382435136218,4.18382435136218,4.18382435136218,4.18382435136218,13.9443639310459,25.952151564432,53.4226347411937,73.2902488217416,91.5912366125046,100,100,100,100,100,100,100,100,92.7075943861443,84.1868260170744,75.7711229327363,67.5293301419002,59.1846841021723,51.0309837534838,52.4964317905318,52.4964317905318,52.4964317905318,52.4964317905318
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",32.2361325739108,32.2361325739108,32.2361325739108,32.2361325739108,32.2361325739108,21.6224186166246,27.6174855876314,38.8955970036985,47.9226680522777,55.6927566051722,61.8909346572532,64.4673442498993,78.4215653716337,83.5028947669286,94.5767828996595,100,96.1383451158217,94.7691030078799,92.7888083029048,90.150156246809,87.6448999891874,84.1314233453893,80.5468328780192,80.3941053153592,77.8328460353857,77.8328460353857,77.8328460353857,77.8328460353857
578,"NOR","Norway",52.1703859864571,52.1703859864571,52.1703859864571,52.1703859864571,52.1703859864571,47.760451897844,42.791586024098,45.2280137006939,37.4602551289696,35.8348583319071,37.3454225780043,40.7164873654081,44.0212622472665,38.9171869070929,34.6413412079539,37.1294367699677,43.3202817597085,52.111901308355,50.3686138555298,51.6382990302974,54.9497519103,62.1002016006809,64.3783048359434,55.7947634121812,47.1425045479639,47.1425045479639,47.1425045479639,47.1425045479639
512,"OMN","Oman",44.970111136383,44.970111136383,44.970111136383,44.970111136383,44.970111136383,36.8432524656052,25.082868028034,14.1707278921982,0,0,0,0,0,0,4.00646010551658,15.561559644899,25.162856509542,31.723388948737,25.0866601383512,27.2265012708979,28.4802009941122,27.4554238676866,22.2918016631485,23.1845434398867,29.1810603930098,29.1810603930098,29.1810603930098,29.1810603930098
586,"PAK","Pakistan",34.3274429218297,34.3274429218297,34.3274429218297,34.3274429218297,34.3274429218297,31.0606294961434,32.0004801473101,33.6410318853077,34.5202174688966,35.5317463385178,39.5334655801326,41.937632995065,43.2030997954041,42.6243708353248,42.0056200050538,41.8511121444622,42.480958821283,42.4565870561783,43.7071482230349,45.5910382019614,47.3754810024149,45.5501492823436,41.1834843673311,37.896264899105,34.0890395007549,34.0890395007549,34.0890395007549,34.0890395007549
585,"PLW","Palau",36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,36.8807457429128,25.3260607977345,16.70019846664,18.4073936398134,25.2377431482662,38.3427141839696,49.1594179013981,56.3462279221067,57.7821124414102,64.8149345967505,42.8418770915117,42.8418770915117,42.8418770915117,42.8418770915117
591,"PAN","Panama",41.6826978516405,41.6826978516405,41.6826978516405,41.6826978516405,41.6826978516405,43.8829286868782,37.2995573383681,33.7074481678197,34.9460857056899,40.4818416282567,46.9271834808959,49.2969699133646,61.6434012405173,69.4107292920161,72.6991447405875,74.9442422132381,66.3376172919947,66.7484200997549,61.2349654629757,64.6433733851011,65.286023051814,66.6385272929134,70.0392529864955,77.3746577389008,73.2970054175616,73.2970054175616,73.2970054175616,73.2970054175616
598,"PNG","Papua New Guinea",34.1097298353176,34.1097298353176,34.1097298353176,34.1097298353176,34.1097298353176,13.1105909606857,0,0,0,0,0,0,0.584794213986328,0,18.721304681673,47.9055175608473,71.0538914107154,88.9191494429011,100,98.5409323069718,80.5955307307968,59.3350263385644,40.2151400438391,11.4642506151264,0,0,0,0
600,"PRY","Paraguay",35.8269539373532,35.8269539373532,35.8269539373532,35.8269539373532,35.8269539373532,34.5279000701501,33.7887095566982,33.2819278750383,28.6752876572594,30.3553322601233,29.7155800797481,33.1520640127749,35.417513343875,42.1559914482972,43.4435243297566,48.9988117308552,48.6437500797833,45.5178030192674,41.3258785395422,42.6272186273511,43.7199955048016,45.50041141548,42.6922454171526,50.438575479138,50.8792650057445,50.8792650057445,50.8792650057445,50.8792650057445
604,"PER","Peru",51.9373951513827,51.9373951513827,51.9373951513827,51.9373951513827,51.9373951513827,48.5010857848021,49.08974623651,49.0141252056719,47.6520760117127,49.1401331455614,50.9791903916551,58.4913683873176,62.0640637173718,67.1570020155951,62.2909429403956,57.2398803669241,55.4479704156026,54.3319084336917,57.9244957816946,54.2514948632976,50.2147203686766,49.9449708684631,47.7081592253884,50.5145667463436,47.4855802705244,47.4855802705244,47.4855802705244,47.4855802705244
608,"PHL","Philippines",26.496590451629,26.496590451629,26.496590451629,26.496590451629,26.496590451629,32.1399942394053,37.8593998520746,42.5158922576694,48.420565790501,52.6913198571368,56.2480093626147,63.7371570157484,68.1267470431092,71.7761509228306,70.456086590019,67.9432032965959,65.3513298486212,62.456324136537,59.3973557874135,56.4239778221941,53.4419435670503,54.0361540079124,53.8436175520184,53.3875810666552,52.807418328293,52.807418328293,52.807418328293,52.807418328293
616,"POL","Poland",92.4953835955161,92.4953835955161,92.4953835955161,92.4953835955161,92.4953835955161,100,100,100,100,97.0754708986702,91.4545841330729,82.456185669409,76.0285944979866,73.706859772911,75.6888712135499,77.4617042018699,77.7347424912004,78.0762990966916,74.8301546049286,74.4148059440722,72.2811905171349,66.5616408479584,62.9070298208055,59.5932970893067,64.2583112216499,64.2583112216499,64.2583112216499,64.2583112216499
620,"PRT","Portugal",24.7730569235686,24.7730569235686,24.7730569235686,24.7730569235686,24.7730569235686,28.0398848985726,34.4897055998975,33.8545602386718,36.8129610580301,37.8914205586411,35.5141560474034,40.4708868648848,46.7420098605016,51.8889783497772,47.1883456439973,46.2235030376588,45.4395531314397,37.7764097756909,31.9045531073849,24.8543073527618,13.7611722219923,9.92148255890305,7.49746371129305,12.3474834782818,15.441817150221,15.441817150221,15.441817150221,15.441817150221
634,"QAT","Qatar",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.7885943839188,71.0061394554915,57.1402747720365,46.1183038015024,39.8915715623409,41.2555999188651,37.9278179414104,37.9278179414104,37.9278179414104,37.9278179414104
178,"COG","Republic of Congo",0,0,0,0,0,0,0,11.7758458782271,35.3259875435623,53.5010113137777,60.966330943953,62.4663783353452,61.3174200518434,59.4120008270863,52.0694281766835,41.3559223436203,34.4339337221224,57.9758430148247,70.615468562834,82.4652521273289,80.6485339609954,66.5592225431561,48.4280161077416,29.2534643638891,16.7424372297481,16.7424372297481,16.7424372297481,16.7424372297481
642,"ROU","Romania",82.921706125435,82.921706125435,82.921706125435,82.921706125435,82.921706125435,84.3786564442548,85.470473503541,83.4900175465234,77.8937435104313,79.9176974156484,80.6639953634206,79.4053473054779,79.0765542983373,85.9279612117322,96.2763637962485,98.4244198376134,93.4556990820001,89.7217735810034,86.8200397013996,86.2845849961843,83.1783771941934,78.9850034467578,74.9745379636482,76.6113791354049,82.4436680006828,82.4436680006828,82.4436680006828,82.4436680006828
643,"RUS","Russia",15.3707257379093,15.3707257379093,15.3707257379093,15.3707257379093,15.3707257379093,29.491184032386,44.812816395698,55.1957771233846,63.4250785888001,70.7125001722272,76.5175448510783,80.1954814598775,87.4411757290877,88.2550004251725,84.2274830349493,79.7635421830116,72.6227718329352,64.688609262815,57.2046370923733,51.2187451358585,44.2402458254075,37.9199049275325,35.8268513531291,35.0376009704848,35.0406298034371,35.0406298034371,35.0406298034371,35.0406298034371
646,"RWA","Rwanda",11.0732782733649,11.0732782733649,11.0732782733649,11.0732782733649,11.0732782733649,27.8850209000852,45.8923807050106,75.1239059297539,97.8304283639311,74.1910888324688,72.3459984028524,71.3786094438243,69.889391686492,71.5864274331322,67.3633698630588,67.3526130123491,70.2690033052109,78.0292410542847,79.2114359941233,80.092700748266,77.9508509087729,76.5859052139316,73.273643079138,72.7555301757419,74.2614686063654,74.2614686063654,74.2614686063654,74.2614686063654
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",36.8052511324867,36.8052511324867,36.8052511324867,36.8052511324867,36.8052511324867,35.526289368185,33.9765906288896,28.5533558887275,23.0481621230833,17.1345267641905,22.5980204471706,30.8829290287622,34.9551517765074,39.1755445107401,36.8030368582198,36.271195510142,37.0290538427539,36.6279085399702,34.6781537554159,31.167854539419,35.635576549631,41.9119248449383,41.197964960306,43.6840888973693,40.3684507093246,40.3684507093246,40.3684507093246,40.3684507093246
662,"LCA","Saint Lucia",0,0,0,0,0,0,0,27.6306734636734,36.9459320952177,46.0414408304908,49.2758890489564,47.7330425865109,54.2747725810447,69.5663878077276,71.5161419101136,65.3383183137313,61.0600244584678,63.8560898235527,56.1122903828594,44.9228374701332,33.7793676184259,27.2088388302821,31.2307281385489,37.809942870895,37.5957264579219,37.5957264579219,37.5957264579219,37.5957264579219
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,8.641530407549,8.17475381336217,15.210853242549,22.7709769957263,20.1620806277323,21.6035585676102,28.852194142207,31.0762072728745,41.6373648353771,25.5109554880733,33.8732176076491,37.4465605294632,30.9001615448356,37.1077271738779,26.8058921087744,31.335992477656,33.321473373042,28.0428259486765,39.8808614170158,22.8439838469321,22.8439838469321,22.8439838469321,22.8439838469321
882,"WSM","Samoa",41.1644507192134,41.1644507192134,41.1644507192134,41.1644507192134,41.1644507192134,45.9873423517342,47.6671337002499,50.2402485240357,53.3545145148861,53.4792708997143,54.9112807596031,57.2812325756227,60.4480456287211,60.6106218775998,52.758347302677,44.4051718955828,34.8177518776551,25.172600480293,15.9418695345854,7.9314392438215,0,0,4.97361031176892,11.5174730002492,5.95481441588554,5.95481441588554,5.95481441588554,5.95481441588554
674,"SMR","San Marino",55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,55.4616255122924,56.6984471824347,57.7340907057614,58.5712208566747,52.0409360281091,43.1625171394314,32.1787282427637,26.3635587688311,25.0265955837604,22.9689957290188,25.4625037058261,32.2829717618705,41.9288698900472,56.3728645448079,56.3728645448079,56.3728645448079,56.3728645448079
678,"STP","Sao Tome and Principe",40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,40.4767670318168,46.4301714949219,45.278145936912,44.5220287355941,43.5405118789613,43.7229717754414,43.4900445696092,42.807269718857,48.1129212223087,53.5489901792437,53.5489901792437,53.5489901792437,53.5489901792437
682,"SAU","Saudi Arabia",53.753981196794,53.753981196794,53.753981196794,53.753981196794,53.753981196794,54.9630738448282,45.3576055923417,29.1971524708807,12.8676820065641,0,0,0,0,10.7066040823494,21.3679826181159,20.7165200919606,27.0219452708292,23.7752529923371,29.7247273201393,27.5119979777029,26.7880575377606,30.0387688715495,37.0821678610987,44.7761199514198,46.1223825153341,46.1223825153341,46.1223825153341,46.1223825153341
686,"SEN","Senegal",44.957889681271,44.957889681271,44.957889681271,44.957889681271,44.957889681271,47.4450918649732,51.7424977167674,55.7507041545037,60.3320215120393,56.9531784549142,55.7719418806934,53.2381357206539,53.5975620734491,55.3480264348609,54.8634659541068,43.0850952161107,32.6423255870507,28.9102355083682,28.6526096122349,27.6015985462303,27.430527413832,31.0410639675999,40.4794567912532,50.8035226768213,60.7397023163513,60.7397023163513,60.7397023163513,60.7397023163513
688,"SRB","Serbia",39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,39.2295557394607,50.3045029269415,49.3864360306845,50.6554598085952,52.0916616644479,64.8816849330791,67.8876647198236,65.1042918091981,63.2663062019502,58.1531562886284,56.3292027540284,55.692458496626,47.4674342537961,42.8790096011761,42.5733601053808,41.2101299457524,41.2101299457524,41.2101299457524,41.2101299457524
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,18.7492903462656,46.9013856340849,77.6739458506722,100,100,100,100,100,94.687599567219,73.1042848536877,55.4568484840835,46.9846512993491,46.9846512993491,46.9846512993491,46.9846512993491
694,"SLE","Sierra Leone",41.1130836277848,41.1130836277848,41.1130836277848,41.1130836277848,41.1130836277848,50.3085777818443,46.8979622707306,41.3091968327942,29.6614120971888,14.9263363630475,1.7310562175829,0,0,14.3409530909172,33.0428607730334,56.2824485545931,59.5646917746093,67.1701648621169,78.2871098417344,82.1451104645527,72.1342611886102,49.6833339621605,38.3304710359079,38.5321416048686,40.9466619933747,40.9466619933747,40.9466619933747,40.9466619933747
702,"SGP","Singapore",90.1962487098043,90.1962487098043,90.1962487098043,90.1962487098043,90.1962487098043,87.7217282084397,78.5971495980819,74.7161021385585,67.0414764067723,58.9318422507116,86.8285340889263,99.6656677085694,100,93.334587280329,62.9026971445731,61.4619069135907,79.9910826456257,83.0906321720509,72.6745555760417,65.353376027822,67.9906863616888,88.0390646661329,100,100,77.7511280015338,77.7511280015338,77.7511280015338,77.7511280015338
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",89.4664973471923,89.4664973471923,89.4664973471923,89.4664973471923,89.4664973471923,89.4664973471923,89.4664973471923,83.0485206529167,76.9912231496088,75.0216508829567,73.4892433224929,74.8664954258421,83.7566238331806,91.5684025131083,95.2879845997681,97.1878121157147,94.3671564710592,91.0164961795959,84.5974111299989,79.7830946496373,73.522066197246,66.4550363021307,64.3243142616551,63.8660257084823,66.0489259181382,66.0489259181382,66.0489259181382,66.0489259181382
705,"SVN","Slovenia",68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,68.5914252199502,67.1452446831846,64.7948246923766,63.3120482385441,60.6191661031386,59.2575909028475,60.4867003115724,59.5634154183879,56.543119880722,53.7678325289075,56.8435154072816,57.6462538209915,58.7482570563527,62.7029451152768,65.6296696071352,70.2181915909017,70.2181915909017,70.2181915909017,70.2181915909017
90,"SLB","Solomon Islands",43.2206253607619,43.2206253607619,43.2206253607619,43.2206253607619,43.2206253607619,24.9238158080401,1.22615010651346,0,0,0,0,0,0,14.1145868076176,33.72696245357,46.2770365138602,52.5572508826651,52.6589007313328,51.7806298468433,53.6869034102603,58.6049044821471,64.453158019913,69.3490334406862,72.4630666247687,60.2389931759269,60.2389931759269,60.2389931759269,60.2389931759269
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",28.9174148702996,28.9174148702996,28.9174148702996,28.9174148702996,28.9174148702996,30.722243245594,35.5776307419388,45.1346169456192,47.8787943525511,46.7744786752252,47.8752393529875,49.119781710625,48.1659657058653,45.656759735689,42.3243015472131,42.4212566003196,47.3341313357527,56.2021876814024,60.4649509898484,57.3479488801516,60.6405501968904,60.8581241322475,59.5857236655657,56.9707534879394,49.7489299321912,49.7489299321912,49.7489299321912,49.7489299321912
410,"KOR","South Korea",46.1325308841453,46.1325308841453,46.1325308841453,46.1325308841453,46.1325308841453,46.6489060510013,51.7722579031814,57.7259814171009,60.0904006886768,62.4128445587232,66.5985211670169,69.830914089238,68.5842199493162,68.7621610947642,67.66531029002,60.5834965099621,53.2459954559609,47.3952067343449,42.9148458463737,39.2124590918134,39.3659241551748,40.4919391894483,42.7140383569123,44.8777627309516,49.8708886512478,49.8708886512478,49.8708886512478,49.8708886512478
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",33.7196459744634,33.7196459744634,33.7196459744634,33.7196459744634,33.7196459744634,33.811520856563,35.3604955979796,34.8532422917,36.7758428295403,35.8406739945426,34.8661542360875,38.8792358588238,40.8208158049909,46.6233165329382,52.6430632248062,59.2560447404063,64.4513403183014,65.5947209796897,67.9503302441186,67.0777452760724,62.3911574220593,60.2711253503968,53.1307212769736,50.629958132678,53.6090765482576,53.6090765482576,53.6090765482576,53.6090765482576
144,"LKA","Sri Lanka",60.2260840988546,60.2260840988546,60.2260840988546,60.2260840988546,60.2260840988546,57.4046768621484,54.9553882512242,48.3000778691375,46.385145065263,43.7794355309921,43.7593459800743,46.8502447558407,52.8574484859235,61.6374793236064,67.424471224191,72.037761287842,72.0186014202751,70.5220776141508,72.055593073281,67.6630810067735,58.2222446351802,49.966300333715,47.4268331158204,44.5784745155841,39.0504016551279,39.0504016551279,39.0504016551279,39.0504016551279
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",35.9690831183614,35.9690831183614,35.9690831183614,35.9690831183614,35.9690831183614,38.1293045622411,44.613531785037,50.3397336819201,55.9047321044946,54.2696279154783,55.1585607983016,59.2619012558341,67.3721572297057,76.4444890031533,80.6786662488701,82.4535383961923,82.8837554264155,77.4016211244325,71.8312929509252,65.3682783839704,57.4701290314872,52.9225385496248,51.0907211735428,51.613847584342,50.0976840162107,50.0976840162107,50.0976840162107,50.0976840162107
740,"SUR","Suriname",33.5106447333249,33.5106447333249,33.5106447333249,33.5106447333249,33.5106447333249,47.6506553098015,54.3152869262216,76.3028392150906,91.259782321559,100,100,100,100,100,87.5288751357498,65.878201782451,43.4970903869529,32.9590988142234,24.3678237454131,17.6313445470645,15.8405039407049,17.9960960434515,22.6246703904342,21.9468840819538,20.4514976004403,20.4514976004403,20.4514976004403,20.4514976004403
752,"SWE","Sweden",50.0152029991686,50.0152029991686,50.0152029991686,50.0152029991686,50.0152029991686,60.5039419395122,66.0492014999372,66.4490519357143,65.3564854471312,62.5743949572203,59.9170570699018,55.1696017173537,54.7332147333844,53.6483618449387,57.69601739851,58.7807805461173,60.3494132977155,59.3567047686958,61.4024958072823,64.4625769760857,73.352089619274,73.2887953328051,77.671618657483,81.0422457833866,83.4390045371504,83.4390045371504,83.4390045371504,83.4390045371504
756,"CHE","Switzerland",50.205366748326,50.205366748326,50.205366748326,50.205366748326,50.205366748326,54.7321952320283,52.1340959773341,50.3065614265957,49.8126835303036,48.8226195079375,49.1991361608244,48.7594326508478,52.3561302367351,52.7360446617872,50.6479078239305,56.2141778971008,58.4465569934001,59.7312014077999,56.5739346575846,59.0983588317973,58.9299001924075,59.7938184189249,64.5936782495976,68.2645563930148,65.5885534570795,65.5885534570795,65.5885534570795,65.5885534570795
760,"SYR","Syria",52.3081905380647,52.3081905380647,52.3081905380647,52.3081905380647,52.3081905380647,45.2219271886602,43.9103589498725,60.9542216928666,59.7676050029402,65.1047882091728,72.9792419012533,78.8054712981935,74.2187520165749,70.8262325734783,64.4313761427799,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463,56.0314948996463
158,"TWN","Taiwan",43.0172436592036,43.0172436592036,43.0172436592036,43.0172436592036,43.0172436592036,39.6119066179425,34.7411384958323,31.2645678078823,26.9405773894944,26.8882633491985,30.0699156661356,38.3236816445527,43.1472468930908,50.0854049076841,58.0016915275008,63.6425715079578,66.0959642424416,68.3767357727408,67.291969853791,64.901299032813,63.3309187983253,61.1007956802318,53.3514046199847,49.489181808155,47.9948652305869,47.9948652305869,47.9948652305869,47.9948652305869
762,"TJK","Tajikistan",0,0,0,0,0,28.9991872326999,63.5442049648361,79.7157621181223,99.6041928211763,100,100,100,99.5512343689781,87.9572569557912,75.5803937043188,66.279153968131,64.5557409034478,67.3312943169544,72.9436774910618,68.1257101380468,62.2367827519265,51.1161814827856,36.1011671287655,30.8498149896265,33.0794853103772,33.0794853103772,33.0794853103772,33.0794853103772
834,"TZA","Tanzania",40.2585106563083,40.2585106563083,40.2585106563083,40.2585106563083,40.2585106563083,45.0349204813375,49.9460148500691,52.0821549520146,51.0436834392763,53.9133741777369,51.4482073546251,57.5038291559963,63.8815775345663,65.1702101761535,65.6699730706892,67.5362580155993,69.5760340946674,66.8842399169998,60.6610144247109,58.398371508541,54.0845357463054,56.3780474346085,61.3465043115129,65.8261573026874,70.4099096077203,70.4099096077203,70.4099096077203,70.4099096077203
764,"THA","Thailand",30.7903223557799,30.7903223557799,30.7903223557799,30.7903223557799,30.7903223557799,28.8759904605998,26.4936971287117,27.4520570495094,29.6664082808584,33.9976665842344,39.0739981531129,45.2090265170978,47.5061792859635,49.2005039956364,45.7536793551987,44.2443268206204,41.6122305789633,40.4651428083829,38.2185084746458,37.6390862282865,39.2574702022525,43.5023344549705,49.5610049995407,57.2952950942778,60.0140317934793,60.0140317934793,60.0140317934793,60.0140317934793
