"code","iso","country","CHA.ind.1995","CHA.ind.1996","CHA.ind.1997","CHA.ind.1998","CHA.ind.1999","CHA.ind.2000","CHA.ind.2001","CHA.ind.2002","CHA.ind.2003","CHA.ind.2004","CHA.ind.2005","CHA.ind.2006","CHA.ind.2007","CHA.ind.2008","CHA.ind.2009","CHA.ind.2010","CHA.ind.2011","CHA.ind.2012","CHA.ind.2013","CHA.ind.2014","CHA.ind.2015","CHA.ind.2016","CHA.ind.2017","CHA.ind.2018","CHA.ind.2019","CHA.ind.2020","CHA.ind.2021","CHA.ind.2022"
232,"ERI","Eritrea",20.6815905405763,20.6815905405763,20.6815905405763,20.6815905405763,20.6815905405763,20.6815905405763,20.6815905405763,16.9362698017296,22.9648853159298,29.41106792184,36.8529526755512,42.3360272349415,39.6571146182784,38.5897352590884,36.8953300873302,34.9433602297091,34.7127583703654,35.2870090432471,35.3052501138249,35.0905109342878,34.5709468412285,36.8658718463426,36.5489730930874,36.2283482433036,36.6447315963878,36.6447315963878,36.6447315963878,36.6447315963878
233,"EST","Estonia",46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,46.3032876967619,43.3670672605139,44.5630043265021,43.7115780472539,42.1784132361675,41.9920682457877,41.5889074306727,41.8529943411576,33.2898955626739,26.8163630634494,19.5411512067449,16.087067198677,26.0486865718565,31.455351984823,36.1186690750097,44.124088814035,44.124088814035,44.124088814035,44.124088814035
748,"SWZ","Eswatini",49.0503594903015,49.0503594903015,49.0503594903015,49.0503594903015,49.0503594903015,56.77977692622,59.9271922844703,54.6858529406224,55.981990125902,51.9075636302933,48.4585201395031,46.3131349882899,43.9157084684258,46.569041317148,49.9609746536644,66.2408723852612,92.6333125402026,100,100,100,100,95.3365053645208,74.3454730905633,56.6150240473864,53.5246486436936,53.5246486436936,53.5246486436936,53.5246486436936
231,"ETH","Ethiopia",32.8709543067231,32.8709543067231,32.8709543067231,32.8709543067231,32.8709543067231,31.541133433107,28.7369581104375,20.0094586455179,19.8170454215782,20.2257116727695,21.2032801234383,20.2604164410189,16.2005357132586,9.6570413698888,5.38303212377481,5.33047026220191,8.38358177792631,7.3408930833487,9.54114102086071,13.3220500653814,18.1324224899166,22.3744860146148,23.7496057694564,25.438024277987,27.0809079997465,27.0809079997465,27.0809079997465,27.0809079997465
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",27.9129463935683,27.9129463935683,27.9129463935683,27.9129463935683,27.9129463935683,33.8631047792157,39.3947660511586,46.8610591622855,52.5684281218191,56.95055385091,55.8611606534269,53.9505884463635,51.0698338311521,49.6812577093899,49.3914221762759,48.9906909578719,47.0204925796282,46.6495729840117,46.1780503318449,64.7721111697354,95.5116062392798,100,100,100,100,100,100,100
246,"FIN","Finland",72.6640665633953,72.6640665633953,72.6640665633953,72.6640665633953,72.6640665633953,71.0459396489651,65.9314797030148,64.9941750296781,57.5426549886691,42.7730693526957,37.4774036416456,29.8030608198849,34.5979677545438,41.6701784140958,44.1805467417033,45.7336826217176,47.3857058007365,47.3517016809299,47.3967171478166,39.3473615374799,36.5659134413174,37.1017942705482,45.8279572743147,54.0341115960653,72.4912770374103,72.4912770374103,72.4912770374103,72.4912770374103
250,"FRA","France",60.4468105620775,60.4468105620775,60.4468105620775,60.4468105620775,60.4468105620775,55.1432016779532,51.6960976546986,50.6798850901789,51.4863133541665,53.3131522778307,55.5787169154284,58.0383703892145,61.2839707009693,63.5306678410534,66.8704028180943,65.415589529216,65.8200698243184,66.6937281690065,67.1207447031888,67.8030295342477,69.0590280360977,70.2627252693183,70.1717921934885,68.1633938173812,67.0612349411507,67.0612349411507,67.0612349411507,67.0612349411507
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",3.74583795490729,3.74583795490729,3.74583795490729,3.74583795490729,3.74583795490729,7.343725493859,12.1040008936039,18.1873626652444,21.3985103723193,32.3361977177929,43.2619682591954,57.2893518838118,85.3985037110255,100,100,100,100,100,100,94.0876994608004,66.4471496998002,53.4887695207415,69.0746491391602,75.4075945784799,88.0041566803765,88.0041566803765,88.0041566803765,88.0041566803765
270,"GMB","Gambia",35.4768452481637,35.4768452481637,35.4768452481637,35.4768452481637,35.4768452481637,33.4230346626844,34.9747599325513,39.0722086009534,40.5722062564684,36.0544885006537,29.7653937914055,21.7333183697889,19.1449479760084,10.6890064813407,0,0,0,0,0,4.14633170411261,6.3274373195927,16.686743688967,30.1666579733599,46.4393863704664,42.555609706685,42.555609706685,42.555609706685,42.555609706685
268,"GEO","Georgia",56.4101677609006,56.4101677609006,56.4101677609006,56.4101677609006,56.4101677609006,55.0334060948656,52.4880966470933,47.8732151149325,40.5367854695428,41.914877330778,42.8481856324589,42.8145747835082,45.390665965427,53.1941973169191,63.6273450580014,71.4356886725279,77.8600080340388,74.7802295869551,62.2151211601096,51.5049386919034,49.1290118416623,46.7291959992359,44.9387657650632,48.2228510032294,54.8567012427332,54.8567012427332,54.8567012427332,54.8567012427332
276,"DEU","Germany",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.4440966495795,91.4608192266697,85.6487043888157,81.9565397484091,77.5720784449238,74.3364546410574,73.8920964227292,73.8920964227292,73.8920964227292,73.8920964227292
288,"GHA","Ghana",23.3529308909012,23.3529308909012,23.3529308909012,23.3529308909012,23.3529308909012,22.656905415165,25.4647938798104,29.3888533070219,31.7207731485815,35.8716846926592,35.716979525026,35.5334058382739,36.6357121030684,35.0903795836787,37.9203605292048,35.8684347341147,27.5364741722725,23.0600844053718,14.774631691065,10.8347899014129,3.36121064417361,0.835638147361095,0,0,2.8804105678699,2.8804105678699,2.8804105678699,2.8804105678699
300,"GRC","Greece",41.4779145222816,41.4779145222816,41.4779145222816,41.4779145222816,41.4779145222816,40.4809938371613,43.1649205061546,45.5311112441461,47.5360405319167,48.6759744604061,48.94930900487,48.6632893721061,48.0059913639847,47.2766819522911,48.6683528298843,50.1858342043089,51.5429898920293,51.8447611971825,51.8124272511315,52.0027237675485,51.6753405105022,50.8839881707463,52.4608170589583,56.1273948071721,62.5184295712362,62.5184295712362,62.5184295712362,62.5184295712362
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",36.8826883882111,36.8826883882111,36.8826883882111,36.8826883882111,36.8826883882111,36.4202734671881,37.007824476454,38.255295546377,39.118262891197,40.1716197032799,40.7071405973871,41.6980473513648,42.4083596573086,42.4502698055477,42.6465245238409,43.500296431888,44.6655100808255,45.8290385672968,46.2434836292267,46.6074751903158,45.9499776441054,45.5919864413361,44.5885235543372,42.9444406666572,42.5743865914964,42.5743865914964,42.5743865914964,42.5743865914964
320,"GTM","Guatemala",25.5990384186757,25.5990384186757,25.5990384186757,25.5990384186757,25.5990384186757,26.3912668072654,27.0933867755798,25.811636626613,25.0440993910359,25.9515749076437,25.8049167872838,26.7339250868685,25.7325789024311,24.4456360581779,21.2573308701673,17.2082882512241,14.5190787215345,12.0945881425085,12.4941988743825,14.0620240967108,15.5888150400744,18.2052881295502,19.8903345266581,22.1384751940805,23.8059646237696,23.8059646237696,23.8059646237696,23.8059646237696
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",18.9008486573429,18.9008486573429,18.9008486573429,18.9008486573429,18.9008486573429,15.977832536562,12.2521046372603,10.2230109937944,10.0097114648702,10.1458305969646,4.3391408105006,1.92807000224771,6.3899125267543,9.98667787716151,12.3495519966994,7.67354211850899,3.10639926501349,0,0,0,0,0,1.4333660388241,8.6645892424248,16.273467903723,16.273467903723,16.273467903723,16.273467903723
624,"GNB","Guinea-Bissau",37.3563357069801,37.3563357069801,37.3563357069801,37.3563357069801,37.3563357069801,35.2393195928604,28.8758773788493,23.3387844822412,20.1460224619289,18.9856546732454,18.4859776671229,18.2710503591372,21.2954500694437,28.140249559164,30.9910858918256,32.8773985644965,30.7052861741867,25.5611976874274,22.2561896749304,24.621736833148,26.7329597079035,26.9232387837996,27.4883057537727,29.4887524206124,30.5302933965772,30.5302933965772,30.5302933965772,30.5302933965772
328,"GUY","Guyana",0.14273155904921,0.14273155904921,0.14273155904921,0.14273155904921,0.14273155904921,24.1624553912263,37.0855837692201,52.5276171865097,57.1099722595372,73.2204083048787,78.5853208387391,84.2882630421926,81.1790201712863,70.2338549417989,53.3999624537212,48.8002890763874,40.129175370746,36.5334538906185,21.7674387843198,9.58767125101069,3.03133578869461,12.6654531056704,18.6619725991861,25.7044652011437,25.4019731952694,25.4019731952694,25.4019731952694,25.4019731952694
332,"HTI","Haiti",23.3285815924424,23.3285815924424,23.3285815924424,23.3285815924424,23.3285815924424,28.6905958406049,31.8814820622195,33.5055990547579,36.6068800811703,37.3583664701024,21.6493299766602,8.1445497862406,0,0,0,0,0,0.661583660468992,12.6495970162594,29.6105691017676,31.3197238554985,32.5983257013904,33.9106211203898,35.8112391209375,34.7289867893005,34.7289867893005,34.7289867893005,34.7289867893005
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",65.0162470782112,65.0162470782112,65.0162470782112,65.0162470782112,65.0162470782112,65.3504189891862,60.5624513191457,49.4681503241025,40.4310526650804,29.6425047729671,20.4910214206159,13.7727842656418,8.36837718659361,5.828050886222,10.4537096069059,16.0925633781379,23.1233477675525,28.4211362011093,27.8509674404232,28.7330132458456,28.1637255098576,29.398155212559,30.8576279893895,32.0186179989348,32.277729874347,32.277729874347,32.277729874347,32.277729874347
344,"HKG","Hong Kong",31.2378267764394,31.2378267764394,31.2378267764394,31.2378267764394,31.2378267764394,31.0955132041024,31.8580104053853,33.429921978332,35.5828230311328,37.0950052810297,38.3034246427216,38.8224347824579,38.9783639045429,39.4413726754301,40.1370059905483,39.7570441484314,39.7620029946212,39.8877880224035,40.6081705173824,41.1519540450426,41.7811479188952,41.4589578450754,40.8674775758792,40.3884551604147,40.3692872768179,40.3692872768179,40.3692872768179,40.3692872768179
348,"HUN","Hungary",92.406183790051,92.406183790051,92.406183790051,92.406183790051,92.406183790051,92.406183790051,78.2794747287381,71.6771929929448,68.3025214780796,70.5688850094439,69.4984719988808,64.8309556316988,63.1071601550608,67.3619728989341,67.7932278282459,67.6164465467556,67.8289272368786,64.9826738672047,64.8267485377293,73.6887708188691,81.2141754002557,89.3304266612392,93.3543252429986,94.2747399322418,89.9734372984077,89.9734372984077,89.9734372984077,89.9734372984077
352,"ISL","Iceland",48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,48.8875794184864,45.7621047364458,42.5531810794084,41.9088217495105,41.0896993312544,41.9630995144348,43.6729994330216,47.440062928356,53.4948071525395,63.1103231464792,72.5785159959842,64.8810806645994,57.2275300634243,54.043917352969,49.5832533060631,50.2731682962498,50.2731682962498,50.2731682962498,50.2731682962498
356,"IND","India",40.2155759114983,40.2155759114983,40.2155759114983,40.2155759114983,40.2155759114983,40.346421389906,40.3941897844877,41.3906097379097,42.0016028017651,42.3543068815797,41.6341902936858,40.5860272507616,38.6956091900321,36.7712184264172,35.3080232486822,34.3470735552375,33.7496751974069,35.4796781262236,39.2892179948678,42.8539219114323,45.6258660845319,47.9257445528347,48.8261211781266,48.9929848070929,48.0232511446643,48.0232511446643,48.0232511446643,48.0232511446643
360,"IDN","Indonesia",25.26390124853,25.26390124853,25.26390124853,25.26390124853,25.26390124853,30.982331824285,36.0774804585477,39.3198739848645,42.5231810812349,44.2282949069601,45.4668498259378,42.4109297472712,38.3046805809159,35.2760973875885,31.2512266786697,27.4843040679349,23.7417503902495,16.9739069548529,12.6066394471882,9.6832374975541,11.6791401504401,13.4686570878153,15.0066709384855,18.7872141391498,21.6895888413943,21.6895888413943,21.6895888413943,21.6895888413943
364,"IRN","Iran",30.6317940405869,30.6317940405869,30.6317940405869,30.6317940405869,30.6317940405869,42.6547493934159,48.6175666825945,51.2503052784278,43.6117736326662,35.2805595767731,27.36531650137,15.9676703513802,8.34554585765422,10.092943514236,14.335426875649,14.9005956997936,22.3633265258211,36.4309602768482,41.8091922958272,47.0888525697892,48.3371795362841,39.1440924350314,30.4857197507346,22.2362910864017,20.3081001943099,20.3081001943099,20.3081001943099,20.3081001943099
368,"IRQ","Iraq",9.8684191996782,9.8684191996782,9.8684191996782,9.8684191996782,9.8684191996782,0,0,0,0,0,0,21.4481767042249,36.3365122542458,43.2912332997701,37.7763167831768,24.5495831330371,7.61161456600502,0,0,0,0,0,0,0,0,0,0,0
372,"IRL","Ireland",43.1442622662849,43.1442622662849,43.1442622662849,43.1442622662849,43.1442622662849,40.0541803099705,37.0634821629996,35.6182881221163,35.3819028767645,35.1161596714229,39.0665677876442,42.1575651291232,49.0948169227889,61.9148603193926,76.3760269370106,81.4865990666111,81.0644139155356,74.8184942435425,64.9238464162927,55.1105618102577,50.6694184735538,44.1620115419207,37.5377425491625,37.2223215923772,38.5363763759814,38.5363763759814,38.5363763759814,38.5363763759814
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.9155967859752,23.4830031086554,20.6977632805878,17.8848214321938,16.4063390205895,18.082681531989,17.9720004211141,16.7198575360292,21.5946857469151,18.7973829793064,12.6890270014976,9.5322837306082,5.07639213629041,0.774509346578924,0,0.431054949310891,0.431054949310891,0.431054949310891,0.431054949310891
380,"ITA","Italy",51.5980954161851,51.5980954161851,51.5980954161851,51.5980954161851,51.5980954161851,48.1148187724374,48.4339963736479,49.3072777311214,53.6877084350249,61.4405370908827,69.6664155255152,76.472799391148,79.0650955218255,80.3342274704706,72.7147249465087,65.4098215527806,67.1983230712775,60.7483890267507,55.5423160966414,52.9445671358197,52.602884127282,54.5661008398928,58.1214151162884,61.0553930509152,62.1567748027089,62.1567748027089,62.1567748027089,62.1567748027089
388,"JAM","Jamaica",47.6815338849094,47.6815338849094,47.6815338849094,47.6815338849094,47.6815338849094,51.31778025291,53.8329899764279,52.0303771242014,49.127761675231,49.0754336603154,49.0069087284716,62.1283464147293,81.4966869567517,100,100,100,95.9887575830622,77.6419282471971,62.2972397516223,53.9194021151062,50.8411802412922,50.837054626805,52.1222209920412,54.2891214516605,57.6886853929717,57.6886853929717,57.6886853929717,57.6886853929717
392,"JPN","Japan",99.9295940085732,99.9295940085732,99.9295940085732,99.9295940085732,99.9295940085732,100,100,100,100,100,100,94.3158263271463,86.3271000161017,83.3140949469847,78.194885840376,73.3801393012998,70.436725125509,68.7792502455948,71.1097285785387,73.9346107059438,78.818412576439,83.5393465008946,83.109580377325,82.8189653109928,82.4680301233907,82.4680301233907,82.4680301233907,82.4680301233907
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",7.07895452603391,7.07895452603391,7.07895452603391,7.07895452603391,7.07895452603391,18.3264902018967,27.3994735328546,29.9846188252896,29.8808150784053,29.1536379364703,25.1452038569393,20.6507881501143,15.720105970278,7.14073168500781,2.41638885535579,0.285310095150521,0,0,0,0,0,0,3.10861372612911,3.9696037982648,7.25733216811881,7.25733216811881,7.25733216811881,7.25733216811881
398,"KAZ","Kazakhstan",70.3195376266413,70.3195376266413,70.3195376266413,70.3195376266413,70.3195376266413,84.7791534205163,100,94.5138582901999,71.5824865304072,45.7814463231351,24.282317066463,5.70795586133571,0,0,0,0,5.37553106315748,8.32740047443799,15.8807903527935,20.1706789130859,25.4180442384497,30.4467341096992,30.6713571320074,29.6297200981701,30.6903786374854,30.6903786374854,30.6903786374854,30.6903786374854
404,"KEN","Kenya",43.7235693401216,43.7235693401216,43.7235693401216,43.7235693401216,43.7235693401216,42.7999352727341,42.9015279906839,41.3478581397763,37.3593369992544,31.5955679204569,27.8134621422185,28.034200830634,12.5327536375896,0,0,0,0,0,4.75997787837021,12.6164896655212,24.2049813555023,37.1779137478407,36.7396574814955,34.5704887656022,29.2188065057428,29.2188065057428,29.2188065057428,29.2188065057428
296,"KIR","Kiribati",36.0149230185475,36.0149230185475,36.0149230185475,36.0149230185475,36.0149230185475,32.6062527621544,30.1333790596025,27.029443557879,25.5790066492658,25.5732688143965,26.3813113890789,26.8826773984214,27.748418354673,28.9645332104575,30.8593202754055,30.9997796862318,30.5756268062289,28.3150723810305,27.0033006386454,26.46886463465,25.76394984573,25.6003143946086,25.6497630283296,26.2644758513703,27.4316539022796,27.4316539022796,27.4316539022796,27.4316539022796
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",24.7512537893976,24.7512537893976,24.7512537893976,24.7512537893976,24.7512537893976,24.7512537893976,24.7512537893976,51.6398202959994,43.4711131232108,33.1211670715605,25.1133322007666,17.5540444872441,10.3473370561468,14.8749128665288,30.4366884928177,39.4497357834935,47.0392842447204,51.8111220658188,47.9131447311609,45.5638268873457,37.8811625422865,28.4519580676236,25.4588243648172,26.3299886237087,32.9345793811739,32.9345793811739,32.9345793811739,32.9345793811739
417,"KGZ","Kyrgyzstan",67.1820773654845,67.1820773654845,67.1820773654845,67.1820773654845,67.1820773654845,69.8047541404648,66.5732523377123,60.8623972409297,51.4804878812736,41.9162544321614,38.2851783518343,39.894764322016,41.9973391823771,42.3547675307722,39.3877309580366,35.5861115508489,31.2394697385798,27.0728016564114,19.8248632470725,11.5442186436096,5.30668916536141,4.2818998193805,5.06211437783391,6.0942406840454,8.1366465906391,8.1366465906391,8.1366465906391,8.1366465906391
418,"LAO","Laos",32.5374224319885,32.5374224319885,32.5374224319885,32.5374224319885,32.5374224319885,33.1226081641107,35.0697220119984,35.5134066079598,36.7703629242346,34.6731907316917,33.6009096946705,32.6857682013568,29.3106802073679,29.559894646292,30.2406569822588,27.9763002201027,27.7473928133935,24.6984783809536,23.0057551262485,20.3180943301468,18.7647357685842,16.4181980013367,16.5421386528958,19.3597103762259,24.0103857801619,24.0103857801619,24.0103857801619,24.0103857801619
428,"LVA","Latvia",91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,91.8998073661426,71.1942419342372,51.7461867938922,39.2382132919186,33.5146534528687,30.9937341813537,36.6407791670917,40.6550584907918,43.3638972140568,45.87728764496,48.194745097301,48.9488856674451,47.9224951758889,44.7081431543383,47.1313467818648,49.1968891504648,49.1968891504648,49.1968891504648,49.1968891504648
422,"LBN","Lebanon",15.6399531873876,15.6399531873876,15.6399531873876,15.6399531873876,15.6399531873876,23.0684323641796,26.553067520415,27.140846609633,25.7484843813706,23.1251601020539,20.4598448505242,17.6839327248905,16.8702756062124,17.644686527914,19.5680863399614,22.1165201105262,22.4998608754347,20.506512247497,16.5698996019936,11.2874290704032,6.6816433500105,4.17817653240891,4.2340440657517,7.9559638978936,11.8049046295085,11.8049046295085,11.8049046295085,11.8049046295085
426,"LSO","Lesotho",42.8063188592131,42.8063188592131,42.8063188592131,42.8063188592131,42.8063188592131,37.009179569488,33.5201308027586,30.8970570368105,28.685319765586,29.4712900788405,28.8456970200439,33.2780137555397,39.6836476811308,52.2277406816923,48.4556340125041,46.2602500338376,43.1327971296762,44.2896608269198,46.9928379233515,52.5837278195998,54.065140419375,59.2868712238879,53.6149371435262,52.0682340482866,51.2071128586737,51.2071128586737,51.2071128586737,51.2071128586737
430,"LBR","Liberia",6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,6.63853267767121,4.67798014377261,3.48092111708451,2.84781457370381,4.4457506984831,7.2793394489556,9.43839698501532,11.2114608967597,14.2278717042621,17.9374270178407,16.1892015774103,16.1892015774103,16.1892015774103,16.1892015774103
434,"LBY","Libya",32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,32.5168216967775,39.1673162784163,38.3394997176631,68.9935487940509,79.7396953511165,79.0443143442528,84.9032181455138,67.2602540001753,58.2433515760853,54.378508239689,53.3030426389215,75.2374414731526,75.2374414731526,75.2374414731526,75.2374414731526
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,81.4588789407356,75.4292138172698,70.5749538271954,61.1978716717397,55.6452477528785,55.0906538199511,56.7411868554652,64.0096099716394,64.0668613560777,67.8761873485065,70.8102175655091,73.5551522241422,76.5405121111978,76.6942701300232,81.1826195185605,84.5475425460687,84.5475425460687,84.5475425460687,84.5475425460687
442,"LUX","Luxembourg",55.3559033855384,55.3559033855384,55.3559033855384,55.3559033855384,55.3559033855384,66.8354745743193,79.0184812416737,86.2668306434633,88.2166291302091,88.2154621659244,85.7141742062431,86.642256467796,83.0940078002065,78.4163597214898,67.8914560474984,56.1230272315847,51.75638276263,51.1934006065145,50.6247032586483,50.9424093664116,54.6235379779711,58.6007513384294,57.7118177220202,60.3368304249704,61.8564604089176,61.8564604089176,61.8564604089176,61.8564604089176
446,"MAC","Macao",31.8240069238029,31.8240069238029,31.8240069238029,31.8240069238029,31.8240069238029,34.3848608015084,36.8337853339701,37.9304616337923,38.4890497055645,37.6151203334365,36.2388754623914,34.2596133996153,32.2532512162832,30.7823255873513,29.0252569887772,28.7591283289512,26.8936280177096,25.1675331318101,24.3102297233799,23.7329392868026,23.7433309252208,24.4257608835567,25.487480856948,27.4882211663796,28.907211092078,28.907211092078,28.907211092078,28.907211092078
450,"MDG","Madagascar",42.1942787232965,42.1942787232965,42.1942787232965,42.1942787232965,42.1942787232965,42.7696404301134,46.6413357827753,51.6790977448852,52.4109849455695,55.9940188232242,49.6072376821874,45.8223046074366,40.8844771678365,36.0021175558691,31.1750319870216,27.1295175787276,28.8776519933884,33.5590549909019,38.9437467072923,46.636141057434,49.0161765095864,50.8848548205531,52.6731083611633,53.6841878126026,51.9590943688409,51.9590943688409,51.9590943688409,51.9590943688409
454,"MWI","Malawi",39.7856292526375,39.7856292526375,39.7856292526375,39.7856292526375,39.7856292526375,34.045231735404,29.7486434069447,25.8601835160519,22.5934034792436,21.8592275411779,21.418796232453,20.9664275104732,20.9893606874571,18.2780457137459,16.3579394691655,12.066711151647,9.42790933911742,6.74258632263111,4.5833840566815,4.97657416223801,5.2218963280461,6.5545138388385,7.41414653296771,5.96192137166609,6.13591959061921,6.13591959061921,6.13591959061921,6.13591959061921
458,"MYS","Malaysia",2.43936270399782,2.43936270399782,2.43936270399782,2.43936270399782,2.43936270399782,3.643356858134,6.09307165376191,10.0604120653995,10.9508474076338,11.29966581965,13.4822379793926,11.8912904120811,7.85465103732049,9.76057415662751,16.59236818692,25.1660430771463,35.5650405134539,46.3740877945313,50.3979485306173,51.5102214388199,49.6819431103134,46.8802869233513,44.8492618121512,40.1001966881855,38.1010209898333,38.1010209898333,38.1010209898333,38.1010209898333
462,"MDV","Maldives",3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,3.73189759085659,1.52082985661309,0,0,0,0,0,0,0,0,0,0,0.386869592221103,3.99451205911581,7.2344542612778,10.3536836826605,10.3536836826605,10.3536836826605,10.3536836826605
466,"MLI","Mali",23.3990668592729,23.3990668592729,23.3990668592729,23.3990668592729,23.3990668592729,17.8386235278842,16.0236936302062,16.2614328172843,16.6625385915635,14.6475869286062,13.3639299905401,13.6494496641284,14.8409574831158,14.4238464682082,14.0511608466462,11.3604812328498,12.1595333391757,14.804567086073,17.2482449876454,17.9041637761663,17.4968499819643,16.0172910864371,14.8620550100766,12.9781255455054,13.1002530812496,13.1002530812496,13.1002530812496,13.1002530812496
470,"MLT","Malta",39.7629952877645,39.7629952877645,39.7629952877645,39.7629952877645,39.7629952877645,41.8834590438626,43.3466647516385,41.040333160695,37.3153198271953,35.5105012583079,31.9203151236,27.0370058291191,20.5496016718094,17.534974499292,12.8486164336261,9.917892982233,10.3303148124551,35.9898780748937,58.8791782525293,88.988481237566,100,100,100,100,81.5004716111737,81.5004716111737,81.5004716111737,81.5004716111737
584,"MHL","Marshall Islands",31.436273961853,31.436273961853,31.436273961853,31.436273961853,31.436273961853,18.7988894039214,9.223656385165,2.6447006072469,0,0,0,0,0,0,0,0,0,0,0,0,2.49192960723721,10.5754063391361,17.2364694906608,20.9089805818256,20.5126766892849,20.5126766892849,20.5126766892849,20.5126766892849
478,"MRT","Mauritania",20.6981543209747,20.6981543209747,20.6981543209747,20.6981543209747,20.6981543209747,13.5530604450251,7.14342023245911,5.10553157228379,3.72422531462431,7.7101728405804,14.4044369085079,19.3105823382477,26.156471706384,36.9151468665913,41.8073983872693,42.710382184762,43.1704932107526,42.1192659396292,38.9205905319538,35.3655980319922,30.9906769678349,24.5519742005917,21.2748684661976,24.9300274366808,26.9113310025759,26.9113310025759,26.9113310025759,26.9113310025759
480,"MUS","Mauritius",43.0278832118713,43.0278832118713,43.0278832118713,43.0278832118713,43.0278832118713,41.9247672501981,42.5758752553311,43.6179443944946,44.9832365901312,46.1532516030409,47.2952861831905,48.2569919264346,48.4310216880268,47.2705801196695,47.6846136797313,46.2496395549927,45.3997441520888,45.0666345941381,45.0290706597,44.9256427566702,45.3249074421715,46.0302026034897,46.9622859331255,46.9446770284145,47.065479049333,47.065479049333,47.065479049333,47.065479049333
