"code","iso","country","BCA.ind.1995","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020","BCA.ind.2021","BCA.ind.2022"
266,"GAB","Gabon",20.0999844672271,20.0999844672271,20.0999844672271,20.0999844672271,20.0999844672271,40.3655054865026,54.483932075938,65.3018909713692,65.9018275706506,59.518636697674,45.4991049877003,30.5010489850763,10.7621367651663,0,0,0,0,15.7585836679344,21.0845825525023,29.7483742370596,36.075605236359,45.2666537280423,54.6977488211718,61.598640868521,65.1657470978598,65.1657470978598,65.1657470978598,65.1657470978598
270,"GMB","Gambia",36.3210426829809,36.3210426829809,36.3210426829809,36.3210426829809,36.3210426829809,36.2008886860151,36.8976981136963,42.3241352501074,52.4259790821445,50.2137257152281,42.4024410746438,34.8088648777275,31.1101588743525,27.7271394632014,24.3956698577083,25.1501155128245,27.8538705167785,32.7720755707712,39.5606376667857,46.7161743972064,51.4523407271156,54.4474812318278,54.164840913132,53.9038769033303,53.613933127894,53.613933127894,53.613933127894,53.613933127894
268,"GEO","Georgia",100,100,100,100,100,100,100,100,100,100,100,100,98.013449160414,81.2277435590479,62.8120604726913,45.3615555014991,38.935732556391,37.6214874956458,27.0252939832306,16.8035791886007,22.080027611176,25.5234861716805,29.9451215899879,40.5703678041365,44.1335530657736,44.1335530657736,44.1335530657736,44.1335530657736
276,"DEU","Germany",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",23.2942106657855,23.2942106657855,23.2942106657855,23.2942106657855,23.2942106657855,46.1802673197953,72.3858995116756,100,100,100,100,100,100,100,100,100,90.9809647683333,68.533976197427,54.1411352016713,42.1527504214129,31.998828817689,29.9466070867649,34.7595989821642,46.9496957312925,52.0908750922318,52.0908750922318,52.0908750922318,52.0908750922318
300,"GRC","Greece",77.0479396689358,77.0479396689358,77.0479396689358,77.0479396689358,77.0479396689358,93.8652099101467,99.1840306226184,100,91.2564759057663,97.4907472214869,100,92.0403371332644,88.0288758509122,85.5902650369991,92.9615849475622,100,100,100,94.9278735557588,96.6762155403024,85.57507586003,79.2715904358626,96.4670336652909,100,100,100,100,100
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",36.3907202563521,36.3907202563521,36.3907202563521,36.3907202563521,36.3907202563521,44.103985271314,52.7739879329422,63.6620076400742,74.5958798176059,80.5325360757843,90.1893457786649,96.3316479553272,86.1906936326752,90.056469915474,73.8087878344877,67.7173379353762,74.5335883827165,72.8850414076809,70.3913782790947,66.0500049175771,67.2942113070567,68.3288402433618,68.5571708006493,73.2685671897664,72.6469660761261,72.6469660761261,72.6469660761261,72.6469660761261
320,"GTM","Guatemala",41.1914068002997,41.1914068002997,41.1914068002997,41.1914068002997,41.1914068002997,33.3686180831299,27.8484099525978,23.5244773822558,23.6458101363718,29.0765079092806,34.2255685371286,41.1936846451826,44.5838408623292,51.9969168396844,44.79523346309,17.4049616637448,0,0,0,0,0,0,0,15.7424723995677,37.7232437920218,37.7232437920218,37.7232437920218,37.7232437920218
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",36.2075115813048,36.2075115813048,36.2075115813048,36.2075115813048,36.2075115813048,49.3148180575573,61.5968943051526,77.0509416185726,100,99.9990500431732,79.5629392988449,65.9940308568338,57.2722836949635,46.2858850654059,37.0787905907892,33.6483940379055,31.2355635709426,32.8083090730385,37.2319320325975,43.5130333785891,48.2346733041618,52.5939330548309,56.1883878658063,56.7547168358563,57.5508971730111,57.5508971730111,57.5508971730111,57.5508971730111
624,"GNB","Guinea-Bissau",47.944847772509,47.944847772509,47.944847772509,47.944847772509,47.944847772509,51.1760031291732,55.0115929764446,63.1239062748963,72.9703112135098,70.4756528476366,61.2596882642974,51.3092455484495,45.2501963439137,42.2459287314779,38.5415216063045,40.8188930961036,43.1513196054782,48.5818109733127,54.3871330340069,60.5594728689041,63.7061555045575,65.0788736595848,64.1781296950846,63.3791693352826,62.5876138140322,62.5876138140322,62.5876138140322,62.5876138140322
328,"GUY","Guyana",71.0996697419851,71.0996697419851,71.0996697419851,71.0996697419851,71.0996697419851,73.0164210326278,75.6689252891316,82.7268592492187,93.9595729777783,96.5412725006512,99.5475204817436,100,96.903660239152,97.5835225777787,90.2589116773856,81.3064088080973,76.6852263804874,71.1023623241732,65.8740357424137,60.2574800272758,59.3799565188576,60.9395166159086,62.4850380333896,67.9562228254938,71.4992548372607,71.4992548372607,71.4992548372607,71.4992548372607
332,"HTI","Haiti",13.2841297507566,13.2841297507566,13.2841297507566,13.2841297507566,13.2841297507566,20.8139911246537,30.3013556053595,24.2756842041002,29.0901555808396,42.3361817398172,36.8925409560108,22.5355727159786,6.11741942273811,0,0,0,4.74545516001716,10.4341668232554,23.0011737929241,42.1012688538514,44.3825337700901,47.0687261311671,48.460973280642,51.2566019997429,55.1678778315613,55.1678778315613,55.1678778315613,55.1678778315613
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",53.6394694053223,53.6394694053223,53.6394694053223,53.6394694053223,53.6394694053223,61.8205807664213,66.9415323066032,69.3190879300118,66.4643121837566,62.0077132478149,56.549697493877,50.9202456423009,33.1700547171762,14.898473072179,18.6201762783355,25.0077488872746,27.0096378462991,27.9609079079071,28.4933611215158,33.1582318978732,29.5519657922321,31.0261089084421,30.6332025316976,32.5807568818345,39.4938631828227,39.4938631828227,39.4938631828227,39.4938631828227
344,"HKG","Hong Kong",0,0,0,0,0,0,15.0367811057547,50.9639327315761,81.014899983494,100,100,100,100,100,100,100,100,89.9984265838543,56.6894252641047,56.5458758503306,51.1584536269065,56.7890275206614,63.4235768310723,80.3356145760137,75.4371064123516,75.4371064123516,75.4371064123516,75.4371064123516
348,"HUN","Hungary",100,100,100,100,100,100,100,100,100,100,80.3176890259613,65.2763508830816,57.8033940598539,52.8133090746411,42.320141858824,39.7772542499038,37.7881524988065,39.0787740430667,44.0473528781494,62.8257678149016,64.0088297706895,69.7842589212582,84.9940776615453,100,100,100,100,100
352,"ISL","Iceland",32.0336963474929,32.0336963474929,32.0336963474929,32.0336963474929,32.0336963474929,35.4116250993187,53.7064100624648,60.9158020205703,61.4746739410892,60.1559602845368,65.903523391402,76.6793136144505,97.0773666341075,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",58.1470888993616,58.1470888993616,58.1470888993616,58.1470888993616,58.1470888993616,59.5646048414777,59.6274263538612,58.0739128924292,57.547070469274,55.2838462570598,54.0526883466244,54.9872885609507,51.4841354040121,46.1546215842755,35.1367255039297,26.1848374636878,20.6817543533123,18.1080399017816,21.1557446524575,26.9134963506856,37.8952115143041,54.4018711346736,70.3835066182639,88.8225594214157,100,100,100,100
360,"IDN","Indonesia",41.3795656947888,41.3795656947888,41.3795656947888,41.3795656947888,41.3795656947888,42.7464204596252,44.2357113884222,46.8462587806047,48.7646893884306,49.7465525031219,52.2820420408989,55.544805258138,57.4790415299774,62.4742429063846,64.9324286727033,68.6099378069585,66.7135310376655,57.9741196090719,50.0565482016906,42.665968427137,40.9841103627908,42.9103473625772,44.6691603424378,49.0524944077263,54.349357550915,54.349357550915,54.349357550915,54.349357550915
364,"IRN","Iran",35.2753967398272,35.2753967398272,35.2753967398272,35.2753967398272,35.2753967398272,39.994734962596,41.2898424677375,40.7359262834054,41.7098712636113,37.019592145309,33.912121645249,28.745402563976,21.6513572963954,19.6939569655816,21.4412662582952,25.0839453305731,34.9142932272112,46.2287405360975,58.7165683920524,70.8180347716151,87.8607256670197,100,100,100,100,100,100,100
368,"IRQ","Iraq",28.3924511152818,28.3924511152818,28.3924511152818,28.3924511152818,28.3924511152818,18.9563320774512,33.4692723037927,42.7663502097042,68.2680771101972,73.7817802810602,76.0556061085322,82.203651088744,76.7548167592818,82.8601296283838,84.7748570550126,79.5762874647813,51.4574567731655,21.5073887713611,22.7072533137788,28.3084596011878,47.5738176834203,64.710564973969,62.3967767755332,75.7752040464543,92.3338809799777,92.3338809799777,92.3338809799777,92.3338809799777
372,"IRL","Ireland",70.4063442965968,70.4063442965968,70.4063442965968,70.4063442965968,70.4063442965968,75.448771232836,77.5880266294797,86.8917986269418,98.858498563702,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",0,0,0,0,0,0,0,0,2.96206395622906,12.0143067002342,30.5284316763145,41.2653539400739,39.9211196229086,45.7833122740234,55.2075324978521,54.3519834102025,65.1268883830149,60.6871865289718,64.2924168995043,70.0752009284125,90.289033625219,100,100,100,95.2021052567714,95.2021052567714,95.2021052567714,95.2021052567714
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.0461688803222,100,100,100,93.4406624318937,84.4300653459103,82.6555129133283,90.1514851747575,100,100,100,100,100,100
388,"JAM","Jamaica",74.442027514798,74.442027514798,74.442027514798,74.442027514798,74.442027514798,71.3726595216846,71.3679194746173,67.9347820180668,62.8376862146663,62.5963279233892,58.95216872142,35.7021524072921,20.9571131691489,35.5549579757222,48.1902842598103,68.471122717821,78.6822677191621,80.8912614337004,80.7726723902134,82.2538682045567,94.8976083857322,100,84.2494016517004,78.1056714294418,73.4526588259025,73.4526588259025,73.4526588259025,73.4526588259025
392,"JPN","Japan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",34.2032540104074,34.2032540104074,34.2032540104074,34.2032540104074,34.2032540104074,24.8078237849606,18.8494219838056,16.9726373464838,16.9558176301776,3.5963312546173,0,0,0,5.6848740463133,22.0615483718178,40.4659460909167,57.3960515859071,58.6475086167489,68.7875208812397,61.4338672479955,42.9002261704765,25.2247922584921,6.06185965087015,9.08415686138341,11.6205310253523,11.6205310253523,11.6205310253523,11.6205310253523
398,"KAZ","Kazakhstan",100,100,100,100,100,100,100,100,73.9064263903378,57.0576618322784,33.3880964688121,31.0179809437574,30.5828807314663,11.624729040683,11.196850022188,6.45845498707739,14.6247238176387,20.5592378536729,25.6205624520972,41.8280840017173,53.3649992308779,62.5960707606861,74.09017180324,74.2041952486748,72.241738091438,72.241738091438,72.241738091438,72.241738091438
404,"KEN","Kenya",33.7799959156046,33.7799959156046,33.7799959156046,33.7799959156046,33.7799959156046,32.3178915590703,31.790229304658,31.8605440854167,33.9072742110872,34.9897694335358,34.7140134960854,32.8986831973535,32.2924619951934,30.5883033513251,27.3172900972207,23.1160830192609,22.4210450066727,23.5664742775558,25.5994223767558,27.3679263436098,27.5523393317038,26.312848466714,27.7712090753286,31.4681005692207,34.3359286836877,34.3359286836877,34.3359286836877,34.3359286836877
296,"KIR","Kiribati",43.4184588777502,43.4184588777502,43.4184588777502,43.4184588777502,43.4184588777502,40.7261165017854,42.4270105828714,44.8310725563782,53.6477021620176,60.7734476595806,70.8677880674252,64.3564928804688,67.2205364803143,66.6215286673081,68.7021324808428,65.8278426123644,66.2160167808496,65.9625650575233,69.80369076584,73.6356424985939,75.2924984462432,73.916403317397,79.6891695605515,85.329119778453,99.5784000653129,99.5784000653129,99.5784000653129,99.5784000653129
689,"XKX","Kosovo",16.2137000571996,16.2137000571996,16.2137000571996,16.2137000571996,16.2137000571996,16.2137000571996,0,0,0,0,0,0,0,0,32.677008449886,32.9204896366971,29.3195258634141,30.8551600183823,35.9325763506424,44.3180520491095,49.7644366399075,37.7817227209858,34.3821788131255,26.4145957050396,22.1109195715502,22.1109195715502,22.1109195715502,22.1109195715502
414,"KWT","Kuwait",73.7853787565074,73.7853787565074,73.7853787565074,73.7853787565074,73.7853787565074,73.7853787565074,73.7853787565074,74.6589052965355,53.9503866636857,29.3823175692124,0,0,0,0,0,0,0,0,0,0,21.9074482757176,40.1330733968842,64.5990969560085,81.7496313911389,83.6724439817226,83.6724439817226,83.6724439817226,83.6724439817226
417,"KGZ","Kyrgyzstan",77.6525716917229,77.6525716917229,77.6525716917229,77.6525716917229,77.6525716917229,79.208555457886,76.0111978846538,73.8397397661191,64.093702836091,65.4558955878124,63.4033674904003,57.5214669998968,41.3940253642471,24.8406657764364,9.50229169690245,1.57243726747787,0,0,0,0,4.12720963706485,30.7290189891245,41.0392133489279,46.1500502253811,52.2376308903723,52.2376308903723,52.2376308903723,52.2376308903723
418,"LAO","Laos",47.869543306235,47.869543306235,47.869543306235,47.869543306235,47.869543306235,48.6044750476215,51.8687062007104,56.3210769399162,64.5396650370152,72.4468261026654,90.0537341892482,87.3970579466116,91.2598576351044,92.2815745625746,87.7199116755305,80.006519407451,83.0462578757034,83.7779735586175,87.4549384441283,85.3188407187849,82.1701512337091,77.3387162361424,77.1619559042512,71.173305548272,67.0632443006338,67.0632443006338,67.0632443006338,67.0632443006338
428,"LVA","Latvia",72.4936546181653,72.4936546181653,72.4936546181653,72.4936546181653,72.4936546181653,72.4936546181653,72.4936546181653,72.4936546181653,58.2495063036457,50.9783336087254,46.2572749610513,41.8364143721792,38.2717515775387,45.8780688979625,53.8400015338619,73.4408532614363,83.6804937745296,93.8063595914322,97.4138716074104,94.7071791922448,99.2276820447797,100,100,100,97.6170548321105,97.6170548321105,97.6170548321105,97.6170548321105
422,"LBN","Lebanon",2.18352344838716,2.18352344838716,2.18352344838716,2.18352344838716,2.18352344838716,40.2043371259895,66.30285365753,99.1971563932095,100,99.6221638674737,81.8537058304665,75.2953533575848,69.7149409416702,63.1668442908459,50.7798857606256,52.0615271544108,52.1051558831171,0,0,0,0,0,0,0,0,0,0,0
426,"LSO","Lesotho",55.4217067304707,55.4217067304707,55.4217067304707,55.4217067304707,55.4217067304707,57.8301423077639,62.1918807137722,72.1307487983002,97.2258246143715,97.0419884457218,80.1199163954716,69.6345813825765,65.25930761547,50.3621882159853,37.9287979176708,30.7790459262512,28.6514712376538,31.822135629249,39.0612032845298,50.1432976361133,58.6696470693421,68.135668587886,82.3755632062228,79.5201328979631,76.9953513809802,76.9953513809802,76.9953513809802,76.9953513809802
430,"LBR","Liberia",45.7298581376609,45.7298581376609,45.7298581376609,45.7298581376609,45.7298581376609,28.738882452659,18.3944723714016,19.1777846492924,29.5705862854814,31.8159515315106,29.0374590454725,27.345314947502,29.6346202079271,30.2798283811128,29.3399532079693,28.8122350266226,26.7510290323236,29.0330921144829,34.6806405575503,42.2166082743195,46.3432201002329,49.2779259170892,51.6101780178598,54.8453638400131,58.7655962107513,58.7655962107513,58.7655962107513,58.7655962107513
434,"LBY","Libya",44.1180433361208,44.1180433361208,44.1180433361208,44.1180433361208,44.1180433361208,51.7076241579227,56.5891450983317,67.3399509308277,69.0115526038264,70.6831542768253,72.3547559498241,66.6256681990304,68.3975034322123,69.9120027740566,63.4746953248116,46.0724541026793,77.2640104762794,81.7127473881352,86.1116720236254,83.9185972593528,86.4217225246505,84.2264380818616,84.5701138333472,83.8248119596191,85.059202308797,85.059202308797,85.059202308797,85.059202308797
438,"LIE","Liechtenstein",41.454377282481,41.454377282481,41.454377282481,41.454377282481,41.454377282481,41.3880647320338,41.6603445795884,42.7909352977646,44.6619743610445,47.3011462028555,50.5234023922834,54.4130662146017,59.1771534964296,64.5201681336746,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328,70.2304524049328
440,"LTU","Lithuania",72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,72.2973381740771,67.9262770370494,61.7325274566667,54.2341996574555,40.8495371315385,36.1819552364867,44.4771710050236,50.1566719923042,53.4381146663717,58.8830939173581,59.0049198502629,59.8240154858377,54.112273644195,50.0370534692875,48.1686623666165,55.2425518457357,55.2425518457357,55.2425518457357,55.2425518457357
442,"LUX","Luxembourg",96.0450896029161,96.0450896029161,96.0450896029161,96.0450896029161,96.0450896029161,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",33.3787777041533,33.3787777041533,33.3787777041533,33.3787777041533,33.3787777041533,34.6837038450063,37.4897642475835,58.7924533842059,100,92.2051901306483,100,100,100,100,100,100,100,100,99.9918515309311,74.5767685646081,52.8325651335961,34.1169318633382,41.5966012267858,61.4753862041504,77.0289952146225,77.0289952146225,77.0289952146225,77.0289952146225
450,"MDG","Madagascar",28.7232448104394,28.7232448104394,28.7232448104394,28.7232448104394,28.7232448104394,28.9569626471572,31.3730185994223,41.0210390307588,54.2751971517703,53.9703494610147,48.2843054152618,42.2684281963634,39.8073722911148,37.2037940714111,34.2108661473882,35.3681407961986,36.0227186717191,41.0106440260487,46.3603227191693,51.9354380915678,55.5879869962906,57.5636819533425,57.6247964018389,57.7297723476769,58.5296117667731,58.5296117667731,58.5296117667731,58.5296117667731
454,"MWI","Malawi",56.6888403973189,56.6888403973189,56.6888403973189,56.6888403973189,56.6888403973189,53.7318581919771,51.2688416757825,54.8602840891439,63.9920220918241,61.3293133752792,54.2113851592311,46.9796386778303,44.1163339697449,40.4828264401836,36.2008064437904,36.2038645225011,35.9598676717596,39.212246337088,43.919024900064,49.4944205838173,53.7323220207445,55.9765868664307,56.4929557280574,56.8280414655225,57.8831219397909,57.8831219397909,57.8831219397909,57.8831219397909
458,"MYS","Malaysia",36.2332074267511,36.2332074267511,36.2332074267511,36.2332074267511,36.2332074267511,38.3655837179327,36.909171693585,35.4570504348248,35.9348939606896,32.4059253772219,36.4196444498241,36.7548831235317,28.0891120062429,35.7268944784296,50.6445559519541,58.0946102031191,60.7938547317636,65.7152250007609,62.7792960332715,49.7439157736337,50.3132717440489,56.4908858566066,55.6735774486267,56.4853426590933,63.4730367617857,63.4730367617857,63.4730367617857,63.4730367617857
462,"MDV","Maldives",15.3307275033071,15.3307275033071,15.3307275033071,15.3307275033071,15.3307275033071,10.331245641344,7.27135082626071,0.405021352073049,17.5712808736406,19.6747591593364,37.7023231597407,34.6889507104856,45.2177532999874,52.9413327067504,49.0676934096852,37.8721546999122,6.10475214721883,0,0,0,0,0,0,6.50910613554051,28.0562006761128,28.0562006761128,28.0562006761128,28.0562006761128
466,"MLI","Mali",38.5745088476382,38.5745088476382,38.5745088476382,38.5745088476382,38.5745088476382,37.8973524415158,39.245743778049,46.3676993135043,58.1454395390419,56.548450338453,48.9827312523532,40.8463049497715,37.1058015654029,33.1753114578605,29.0733578273005,29.5690834282984,30.233995662318,34.4947720527505,40.6236140452954,47.7068696209347,52.9721685536704,56.0292283207069,56.8593223635381,57.7551708066725,58.5592208062865,58.5592208062865,58.5592208062865,58.5592208062865
470,"MLT","Malta",100,100,100,100,100,100,100,100,100,100,100,100,77.8264622916668,17.0903341340126,0,0,0,25.3331178980606,56.069227848526,74.5249112801489,90.8559086980803,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",57.028187796996,57.028187796996,57.028187796996,57.028187796996,57.028187796996,56.357071152189,57.3040035802371,62.3846821578185,72.4383321148179,71.4030417011334,84.9386312248521,85.4942372722246,100,100,100,100,75.8008495741213,58.1303209902909,51.4014359091314,43.8562792551124,40.9278884284156,37.8694911415441,48.1607860984161,60.5188499729022,74.0468458549999,74.0468458549999,74.0468458549999,74.0468458549999
478,"MRT","Mauritania",83.5661569915443,83.5661569915443,83.5661569915443,83.5661569915443,83.5661569915443,99.5761035580648,100,100,100,94.8227539619891,71.8722185677148,49.193850531687,24.8333273378671,21.4659533802523,18.3355119443338,21.5101021899819,24.7972892232136,30.3285777797816,38.4740353474633,45.9673178713653,49.2966359000459,53.256545604794,53.5233234120688,52.8847788652657,51.2905937884488,51.2905937884488,51.2905937884488,51.2905937884488
480,"MUS","Mauritius",46.4590712759473,46.4590712759473,46.4590712759473,46.4590712759473,46.4590712759473,5.32328307146061,0,0,0,0,0,0,0,30.6849516586506,62.8063074178698,67.9633278651913,71.6986655315921,79.7732082327686,89.4516241335599,95.3229692485902,87.9674982000252,82.954242736473,87.3612344058132,79.1870104136041,76.5336691027963,76.5336691027963,76.5336691027963,76.5336691027963
484,"MEX","Mexico",59.3579994111569,59.3579994111569,59.3579994111569,59.3579994111569,59.3579994111569,61.4794580256339,64.5042291020985,65.746981726724,65.8181314562359,63.6428213363898,63.0116267095453,60.0746138248133,54.3941778729549,47.8349226450081,47.7986459429191,47.2211310777113,51.4986958848568,58.0172504830545,66.5867255423394,74.6789954587682,87.1363236856105,98.8104509442903,100,100,100,100,100,100
583,"FSM","Micronesia",38.0689239009064,38.0689239009064,38.0689239009064,38.0689239009064,38.0689239009064,34.3366775760641,29.3978569107296,39.9461387105783,62.5626390336271,75.8105806977172,100,100,100,100,100,100,95.1519560726109,87.2270594859495,81.9931235940835,75.6526791191559,74.442096376058,73.5403973561973,74.2107323079107,79.7270708074762,79.8265337236762,79.8265337236762,79.8265337236762,79.8265337236762
498,"MDA","Moldova",71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,71.2321252471853,63.2355401922435,54.5181944208576,43.014012775665,31.4467358422688,38.2055036808748,42.4096906009428,44.7280670894538,49.6838324268693,50.0663979249896,47.7811015374046,45.4541018133669,43.919578254152,42.8180358409941,40.6127781621864,48.8112089024962,48.8112089024962,48.8112089024962,48.8112089024962
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",100,100,100,100,100,100,75.9852038583104,65.3295361866392,47.7777148078655,40.967330723284,24.6298246613758,16.5260586400546,5.10167714222771,2.76064529672274,0,0,0,0,0,26.1402005251962,49.4427692786114,68.8542373924081,75.9588058410458,66.1323140871289,52.0446084381639,52.0446084381639,52.0446084381639,52.0446084381639
499,"MNE","Montenegro",52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,52.7497800600641,23.3263071827519,0,0,0,0,0,14.5332742916729,54.4824280278519,71.2644459076501,93.4439024946663,100,100,100,100,100,100
504,"MAR","Morocco",40.4122810970684,40.4122810970684,40.4122810970684,40.4122810970684,40.4122810970684,45.0452369083037,48.0716600305621,49.4554030511801,49.1768535132368,42.3343202031274,36.711016825579,33.8837606006783,33.434283669248,32.6727898669019,32.2324098514366,34.2027899528183,35.7603531891485,39.7860416435273,44.7340892626272,45.1063882416911,44.6200724141948,45.3052345751616,46.2883518424265,45.5883030954406,44.5286079173861,44.5286079173861,44.5286079173861,44.5286079173861
508,"MOZ","Mozambique",51.3851045669679,51.3851045669679,51.3851045669679,51.3851045669679,51.3851045669679,60.9265871433734,71.5602361141814,78.7350921297587,77.6144393286405,78.0810782210696,80.1009178793258,79.138327647672,72.0392958833766,65.1403225547392,54.7519315848435,55.0913566167548,55.0743662434824,45.8422809892791,36.0362938945057,28.7974881088077,26.0097072647999,3.41748900140544,0,0,0,0,0,0
104,"MMR","Myanmar",51.6477700091189,51.6477700091189,51.6477700091189,51.6477700091189,51.6477700091189,51.2156951294693,53.952224180031,55.1157772237752,54.9412738748614,51.4856239077349,46.1865925897336,44.3442810417977,44.5729969276626,48.7391172600811,54.3124639317735,59.9537479127997,66.2474557411115,68.5112758415602,66.7368464492332,62.0501462333224,55.7059305143804,50.6254176602871,38.5951178592117,33.4793600006972,31.3585774232421,31.3585774232421,31.3585774232421,31.3585774232421
516,"NAM","Namibia",0,0,0,0,0,0,0,5.13290169795204,18.8858307577746,36.6866101566312,53.7158346553096,58.2279628311017,62.9119701933024,62.0190177201767,58.2021231459092,58.7385238995974,41.3572996944048,31.0728274382613,13.3924288259796,1.40231760072444,0,0,4.61765685698455,10.1744682753757,13.8609506703158,13.8609506703158,13.8609506703158,13.8609506703158
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",40.8572063418125,40.8572063418125,40.8572063418125,40.8572063418125,40.8572063418125,37.6742362893289,35.0339366166708,32.8802058831724,31.6894908120111,31.2480807946141,31.5773389393618,33.5550571417681,36.1043528568508,38.6887318635336,41.6872140696274,42.5588103754017,43.2111408311148,50.7255707369211,49.6491512116078,48.4761179896067,48.0401905799458,46.3515539630392,43.7465306793287,40.505419004539,38.6022598355016,38.6022598355016,38.6022598355016,38.6022598355016
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",46.8271820532802,46.8271820532802,46.8271820532802,46.8271820532802,46.8271820532802,54.9379507673268,70.8533579363146,69.9344295613783,69.015501186442,68.0965728115057,67.1776444365694,66.2587160616331,65.3397876866968,64.4208593117605,63.5019309368241,62.5830025618878,42.1867624823478,17.4921709301162,0,0,0,0,0,0,20.9636353029239,20.9636353029239,20.9636353029239,20.9636353029239
554,"NZL","New Zealand",49.3815430148986,49.3815430148986,49.3815430148986,49.3815430148986,49.3815430148986,58.861245961323,71.3574048265199,75.7816627000798,80.4351320997074,76.5017712528236,64.0580783857987,55.119702144137,47.1167946074382,44.3329091648781,52.9145452014012,62.3396098966823,72.3958035119081,79.3675175950522,87.0344981441355,89.0155087757761,90.8504950727185,91.8576844008816,86.601407801674,80.6481796743699,84.7500255599167,84.7500255599167,84.7500255599167,84.7500255599167
558,"NIC","Nicaragua",43.2649680461188,43.2649680461188,43.2649680461188,43.2649680461188,43.2649680461188,42.7836158132489,46.1975747947697,49.7140149128291,55.7587931593023,58.1005777334924,60.9876926660736,65.0410634441971,65.5012876239839,65.8343476437026,65.7079675347208,64.1920551583411,64.7349307642539,61.6234990066987,58.8777577660238,51.4619616783759,43.7579617427378,40.3426314783413,40.3381199703336,42.9370542882876,47.6271256968266,47.6271256968266,47.6271256968266,47.6271256968266
