"code","iso","country","SHI.ind.1995","SHI.ind.1996","SHI.ind.1997","SHI.ind.1998","SHI.ind.1999","SHI.ind.2000","SHI.ind.2001","SHI.ind.2002","SHI.ind.2003","SHI.ind.2004","SHI.ind.2005","SHI.ind.2006","SHI.ind.2007","SHI.ind.2008","SHI.ind.2009","SHI.ind.2010","SHI.ind.2011","SHI.ind.2012","SHI.ind.2013","SHI.ind.2014","SHI.ind.2015","SHI.ind.2016","SHI.ind.2017","SHI.ind.2018","SHI.ind.2019","SHI.ind.2020","SHI.ind.2021","SHI.ind.2022"
540,"NCL","New Caledonia",100,100,100,100,100,100,100,98.8112927191679,99.1084695393759,98.6627043090638,98.2169390787518,97.7711738484397,97.3254086181277,97.1768202080238,97.0282317979197,96.8796433878158,96.4338781575038,95.8395245170876,95.5423476968797,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515,94.5022288261515
554,"NZL","New Zealand",100,100,100,100,100,100,100,99.5542347696879,98.51411589896,97.9197622585438,97.7711738484397,97.3254086181277,96.5824665676077,95.5423476968797,93.3135215453194,90.6389301634473,88.707280832095,85.8841010401188,83.0609212481426,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944,81.2778603268944
558,"NIC","Nicaragua",100,100,100,100,100,100,100,91.3818722139673,84.1010401188708,80.6835066864785,67.6077265973253,62.2585438335809,47.8454680534918,40.7132243684994,27.1916790490341,0,0,0,0,0,0,0,0,0,0,0,0,0
562,"NER","Niger",100,100,100,100,100,100,100,99.25705794948,99.4056463595839,98.959881129272,98.0683506686479,96.7310549777118,94.0564635958394,92.1248142644874,90.6389301634473,89.4502228826153,89.4502228826153,89.4502228826153,89.5988112927191,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271,89.8959881129271
566,"NGA","Nigeria",100,100,100,100,100,100,100,98.51411589896,97.0282317979197,95.3937592867756,94.3536404160476,93.0163447251115,91.6790490341753,90.0445765230312,88.707280832095,87.8157503714711,87.221396731055,86.0326894502229,85.1411589895988,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667,83.9524517087667
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",100,100,100,100,100,100,100,99.702823179792,99.5542347696879,98.959881129272,98.51411589896,98.3655274888559,97.7711738484397,96.8796433878158,96.2852897473997,95.3937592867756,94.6508172362556,93.6106983655274,93.3135215453194,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915,92.2734026745915
807,"MKD","North Macedonia",100,100,100,100,100,100,100,99.25705794948,94.7994056463597,91.6790490341753,89.7473997028232,87.667161961367,85.5869242199109,82.6151560178306,79.1976225854383,78.9004457652303,78.1575037147103,77.8603268945023,77.4145616641903,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662,76.5230312035662
578,"NOR","Norway",100,100,100,100,100,100,100,99.4056463595839,99.1084695393759,98.959881129272,98.51411589896,97.9197622585438,97.3254086181277,96.1367013372956,94.0564635958394,94.5022288261515,94.5022288261515,94.2050520059435,93.7592867756315,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035,92.7191679049035
512,"OMN","Oman",100,100,100,100,100,100,100,100,100,99.8514115898959,99.8514115898959,99.8514115898959,99.8514115898959,99.8514115898959,99.702823179792,99.702823179792,99.702823179792,99.702823179792,99.5542347696879,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839,99.4056463595839
586,"PAK","Pakistan",100,100,100,100,100,100,100,98.8112927191679,97.4739970282318,94.5022288261515,93.1649331352155,92.4219910846953,88.707280832095,87.964338781575,87.3699851411591,87.221396731055,86.6270430906388,86.478454680535,86.0326894502229,85.735512630015,85.735512630015,85.735512630015,85.735512630015,85.735512630015,85.735512630015,85.735512630015,85.735512630015,85.735512630015
585,"PLW","Palau",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
