"code","iso","country","SNM.ind.1995","SNM.ind.1996","SNM.ind.1997","SNM.ind.1998","SNM.ind.1999","SNM.ind.2000","SNM.ind.2001","SNM.ind.2002","SNM.ind.2003","SNM.ind.2004","SNM.ind.2005","SNM.ind.2006","SNM.ind.2007","SNM.ind.2008","SNM.ind.2009","SNM.ind.2010","SNM.ind.2011","SNM.ind.2012","SNM.ind.2013","SNM.ind.2014","SNM.ind.2015","SNM.ind.2016","SNM.ind.2017","SNM.ind.2018","SNM.ind.2019","SNM.ind.2020","SNM.ind.2021","SNM.ind.2022"
232,"ERI","Eritrea",27.7936900476387,18.223594445606,16.7235797131859,25.7014715892084,29.758790937296,17.9707252605479,26.4670265888504,13.8607323110318,19.7950953505863,20.1910546642816,33.0765110634964,37.059184785269,25.103404764365,17.3146237061431,25.1614183499456,27.2892929542599,23.7490944193842,24.8945592612512,23.6347839823853,23.17337581928,22.2861307504715,22.2861307504715,22.2861307504715,22.2861307504715,22.2861307504715,22.2861307504715,22.2861307504715,22.2861307504715
233,"EST","Estonia",30.1384448109742,40.1095279892667,37.1314142465746,29.9726027737542,28.1133720964142,41.2626551297176,38.4883878030022,40.4932146661801,35.136053013795,39.8361413626508,52.801025661795,41.6780397127916,56.9584464434439,46.2813992852396,53.4444390209743,44.7177966129531,48.9186787972368,58.6910043005072,57.678980949978,65.0872174333297,51.8400355984783,51.8400355984783,51.8400355984783,51.8400355984783,51.8400355984783,51.8400355984783,51.8400355984783,51.8400355984783
748,"SWZ","Eswatini",41.0179298941214,47.3302956205898,46.7382410845519,45.0182044730513,44.6423525337277,39.4882017954349,37.5478126355126,40.8994786880783,40.1007134173339,42.2278901268754,44.1466414762255,42.8991556082067,35.1739302281084,40.1042332245521,42.6054599649607,42.5289650402563,43.1848666498773,43.3864886519508,44.3576036271819,40.8501082030451,41.0929209351283,41.0929209351283,41.0929209351283,41.0929209351283,41.0929209351283,41.0929209351283,41.0929209351283,41.0929209351283
231,"ETH","Ethiopia",38.5625633411827,40.7092035120454,42.3940361835645,37.6125224395403,38.3847209089866,38.6382175242088,41.1659645588806,39.8634763217326,41.4759982089637,40.5625603116637,44.1270797312706,44.7970383432519,44.0216706300666,44.9287839115533,47.613825130389,48.4324422323592,50.2195937553005,49.084096482941,53.5046334780667,53.8874756759897,53.3116313815413,53.3116313815413,53.3116313815413,53.3116313815413,53.3116313815413,53.3116313815413,53.3116313815413,53.3116313815413
234,"FRO","Faeroe Islands",14.2721138176876,14.2902683168807,14.3081964012154,14.3260063426513,14.3434826232149,14.3608413562394,14.3777595277102,14.3945608503044,14.4109226493871,14.4269531594456,14.4425453705736,14.4578073802356,14.4380298129415,14.5117014289688,14.5517923009971,14.5943982985061,15.9315820555188,16.0702291531353,16.4284145171817,16.2240062083535,16.0354105755692,16.0354105755692,16.0354105755692,16.0354105755692,16.0354105755692,16.0354105755692,16.0354105755692,16.0354105755692
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",12.6738900405561,12.3907955659314,11.518771202111,8.95937308497906,14.6645918064757,19.3934478795577,13.4442115558008,11.1477165720914,16.1374773176279,12.1531096781905,13.864682756878,16.6529715690027,15.0403509074855,11.6216584833565,15.3331390974755,15.011843476383,14.8107428274979,11.603027291834,13.7521334145113,14.9922308495534,11.1240480681513,11.1240480681513,11.1240480681513,11.1240480681513,11.1240480681513,11.1240480681513,11.1240480681513,11.1240480681513
246,"FIN","Finland",51.3833533481058,55.4144615086096,56.9314855659507,56.1338829855069,52.8665902926412,62.4848586762485,57.1974382603648,58.6475435080794,57.18106253861,54.4231466593726,57.3176162650608,58.4896713212651,60.0405776484609,55.0863722710483,64.0928917744702,45.8745886282776,62.6367419268559,52.0414608184603,56.3191075019774,55.056498659534,52.380005149409,52.380005149409,52.380005149409,52.380005149409,52.380005149409,52.380005149409,52.380005149409,52.380005149409
250,"FRA","France",61.2174371463201,63.8979451779791,64.5019005764965,67.1334280812536,65.380132234384,67.1673822060503,63.5445567791328,70.2895375099274,62.8598307144599,70.1670044928257,69.1207805617001,67.4888227739493,65.089932199203,73.1855550728015,77.4945050232652,72.1015732396586,73.3968743210059,74.338742555385,71.1746458794843,73.5375764778442,65.1607169777256,65.1607169777256,65.1607169777256,65.1607169777256,65.1607169777256,65.1607169777256,65.1607169777256,65.1607169777256
258,"PYF","French Polynesia",22.8285919889967,22.5931482975904,23.3882951694295,18.9695770444372,17.6057813345504,19.3335680227271,20.8443588440085,23.8945277935366,25.2405926673184,22.483362708345,26.4490439566547,27.6527985727219,25.6658856932235,21.9829419077682,24.5161082439111,22.282385144903,22.5997029536652,25.5535764075725,25.0726546574116,26.0368953668674,22.4896796505424,22.4896796505424,22.4896796505424,22.4896796505424,22.4896796505424,22.4896796505424,22.4896796505424,22.4896796505424
266,"GAB","Gabon",27.6615327118524,26.1440015606605,24.3092628896795,25.4471768404718,25.2888331444914,25.7404932537949,24.9436749131698,24.0856025355813,25.7635474752324,24.6328045242929,25.3054761750283,24.7247498020546,24.7477437042513,25.6617128720222,25.1599747732782,26.3638820488479,27.0572056359408,25.4629587920493,25.3007435267582,24.1203757861161,20.5718925364305,20.5718925364305,20.5718925364305,20.5718925364305,20.5718925364305,20.5718925364305,20.5718925364305,20.5718925364305
270,"GMB","Gambia",38.484758770347,40.3957686489399,40.035835256935,33.755492477782,43.152289865704,44.2054870694243,42.8635333230343,40.9604499796787,39.9412012852839,42.7340290728748,39.1494034995743,39.37951156948,35.2266094390516,38.4817905942731,38.1549201662891,39.5044076766223,32.4221495933502,38.1082863708137,38.7823804943415,34.5135197668338,36.1236986632195,36.1236986632195,36.1236986632195,36.1236986632195,36.1236986632195,36.1236986632195,36.1236986632195,36.1236986632195
268,"GEO","Georgia",27.1804393305805,25.4549791262789,36.2655401219647,26.5168591223731,29.5628520303076,17.9610267994964,27.2326203371604,34.4568003805225,43.8432711925759,39.4232862433503,32.805966382828,22.4278706173788,29.1241310036191,34.0059008999015,27.9052282429376,23.5358141581338,22.2980913606462,20.0761188241523,19.488807092383,17.0108891400969,16.8912917023004,16.8912917023004,16.8912917023004,16.8912917023004,16.8912917023004,16.8912917023004,16.8912917023004,16.8912917023004
276,"DEU","Germany",60.9038932034354,62.2971794669974,63.7372897760133,62.4015223634289,61.786791362482,63.505750557215,66.5650546772028,62.6215715658639,63.7977606211536,67.4023354815139,65.3285591843598,66.5485067477093,62.1249500231125,69.6602462584342,72.4444661717651,64.3737070650574,66.3338844713849,61.202052873944,62.8513285482062,59.8501564977812,61.8955606822608,61.8955606822608,61.8955606822608,61.8955606822608,61.8955606822608,61.8955606822608,61.8955606822608,61.8955606822608
288,"GHA","Ghana",37.0621748054296,37.8117781676522,37.8852680691406,37.7634368723061,37.7459229129273,37.4550374927316,37.4513842223825,39.7055873650854,38.9491019546255,37.9212960074233,38.458606556961,36.8977455978385,38.4280862436589,39.780118884992,41.0039557029222,41.8600214054899,41.2241261321854,41.3483452939952,41.4082218003475,41.373290680636,41.0388665407481,41.0388665407481,41.0388665407481,41.0388665407481,41.0388665407481,41.0388665407481,41.0388665407481,41.0388665407481
300,"GRC","Greece",48.8616153045285,46.3442155734068,49.5805397122908,50.4877512096521,48.9365722671374,51.7810745058794,53.9302567010684,51.8590753129472,46.9133307961909,56.3135940189542,59.2468996801472,56.7835630043819,59.9287214140756,60.7042629535802,67.547800261101,54.5510045804686,47.272050381205,55.7551274545509,55.2009872581271,53.2689117163333,52.6278418070353,52.6278418070353,52.6278418070353,52.6278418070353,52.6278418070353,52.6278418070353,52.6278418070353,52.6278418070353
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",28.4160494105395,29.1010466888552,29.3873681399525,29.2900217051601,28.3769346311809,32.2529750680152,31.4367465512507,30.8037563328226,29.8838586809555,30.3490315086273,28.5375623251778,26.4689560378564,27.308261913065,26.5075654990344,25.8188612238488,27.2763141396557,27.8633755466555,27.8903470212741,28.0240808249962,29.1250309119926,28.8654333420679,28.8654333420679,28.8654333420679,28.8654333420679,28.8654333420679,28.8654333420679,28.8654333420679,28.8654333420679
320,"GTM","Guatemala",23.7076304148842,23.0527533346173,22.8818663350536,23.8999277704046,21.8958068749734,22.4671144888424,25.5144091130157,27.7534996212957,25.1371262185184,24.6886011372636,25.4970155605203,24.1398928952759,27.7398282236805,31.6468632102678,28.8241444302024,27.6855425705552,26.3710867919732,26.574984683433,27.6631971807815,28.6495505680358,28.6801043994902,28.6801043994902,28.6801043994902,28.6801043994902,28.6801043994902,28.6801043994902,28.6801043994902,28.6801043994902
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",37.529953723312,37.7445982060801,38.6833661435435,38.8835556483384,39.2879334993314,40.0696659071742,39.9252813880512,39.640011266318,39.9226137814479,40.3024216186661,40.5215439941365,40.9215799203559,41.0670782578073,40.4711480558512,40.5479020089481,39.0154100543061,37.2509785147453,34.5411498260244,35.5879091104126,36.2115967388495,34.9911044362467,34.9911044362467,34.9911044362467,34.9911044362467,34.9911044362467,34.9911044362467,34.9911044362467,34.9911044362467
624,"GNB","Guinea-Bissau",29.7960299172678,28.0975913280752,25.0914697958373,24.8183537849351,24.2081439424365,24.2863543831433,23.8170235852479,25.3942794117355,25.1162861176527,27.2555043579878,30.8141669048707,31.2646362572926,30.6978123246708,31.6905353493908,31.0751420942784,31.5004419921196,28.4345953479668,29.179199308478,28.4006033128517,26.3755896328178,27.4686876660342,27.4686876660342,27.4686876660342,27.4686876660342,27.4686876660342,27.4686876660342,27.4686876660342,27.4686876660342
328,"GUY","Guyana",48.2571348370756,49.5167780735033,45.4169048735832,44.9175469357627,44.0641492418366,43.6034792247099,46.3759113240495,41.7449787887344,50.9207845140837,39.7118768885138,47.3979919854672,50.6536815629199,52.0746383578635,39.0893726684463,53.2745730116885,44.8068208252522,57.0806899828525,50.2746423453839,44.5934373527173,48.5081773867101,40.2417285463751,40.2417285463751,40.2417285463751,40.2417285463751,40.2417285463751,40.2417285463751,40.2417285463751,40.2417285463751
332,"HTI","Haiti",26.7828865411055,28.0832440835356,25.6250850245548,22.9953806386848,25.3597160877809,21.280251622638,20.6446101676001,24.3380079447776,24.5621538441444,25.1169373523098,25.7527720699095,26.085793566811,28.5022548337462,26.9258704734553,29.5112192267328,31.056879196003,30.7921596240862,29.3952416655563,31.5864506761705,31.6309063785239,31.3765784338378,31.3765784338378,31.3765784338378,31.3765784338378,31.3765784338378,31.3765784338378,31.3765784338378,31.3765784338378
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",17.7186097141958,23.4467216668017,18.8847212709891,17.2841133845446,14.2745550222433,14.6596429704811,15.5054633663522,23.5605520706503,21.2657574259194,18.4544280886047,18.7218107284962,18.7432304104306,21.3211128690239,25.6969025124931,25.0295916594648,25.2534914197639,21.6847781880329,22.7696153832208,21.9796084272004,23.5090345954017,27.5300640483992,27.5300640483992,27.5300640483992,27.5300640483992,27.5300640483992,27.5300640483992,27.5300640483992,27.5300640483992
344,"HKG","Hong Kong",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
348,"HUN","Hungary",65.074101657406,58.8940561688789,72.715135908605,69.5359185467535,61.0537377083981,52.9879596713962,71.1645551899106,60.3226997809006,69.608363675588,76.2396589043165,87.214791797429,76.9012299120028,67.2240441410197,84.0598669292548,75.7226497762835,71.3723333563593,74.2744312550298,70.5242867636025,70.8824135590754,83.3771059634138,73.1044976362488,73.1044976362488,73.1044976362488,73.1044976362488,73.1044976362488,73.1044976362488,73.1044976362488,73.1044976362488
352,"ISL","Iceland",49.5386012420201,52.8997115042751,53.0611177651124,55.3223438881307,56.4467493690189,60.141999966648,50.3668140287834,52.8606008113986,58.485235284658,60.6254896089891,41.6003144113778,39.8106288126189,52.5567007482806,59.266614769945,29.5679936605861,20.5259496851951,47.0394967654784,39.3203122860322,42.8277065325316,47.5365365460164,18.4604289799195,18.4604289799195,18.4604289799195,18.4604289799195,18.4604289799195,18.4604289799195,18.4604289799195,18.4604289799195
356,"IND","India",30.7921400395385,30.860294609741,31.3499429628591,31.3044099918509,31.7936319709253,31.9982957601076,32.6821086770473,32.8669803470702,32.6715476489945,31.7758222586349,32.3069461994567,32.1420511026144,33.5742425470065,33.2898901092148,32.8571314304236,34.5026374609206,35.2785756602974,34.5345168557643,35.5087819442267,35.0201650877809,34.6545799013308,34.6545799013308,34.6545799013308,34.6545799013308,34.6545799013308,34.6545799013308,34.6545799013308,34.6545799013308
360,"IDN","Indonesia",42.7332973747042,41.9508894677072,44.1182577002456,41.3876473429089,43.6412759175346,43.5018166697531,42.8166727227332,43.371651366917,44.0855590281158,44.5894928066025,45.3634396672823,46.2855224409487,46.2643902775687,47.3105767726105,47.5953000191963,49.5858519665565,48.055102156522,47.8976427186798,50.0836605934985,49.971481442572,51.8238188356026,51.8238188356026,51.8238188356026,51.8238188356026,51.8238188356026,51.8238188356026,51.8238188356026,51.8238188356026
364,"IRN","Iran",39.0689909942134,35.9792847365992,33.3690966350589,38.2298921872022,33.2633622990959,31.6280962991478,32.596664969197,40.4918204588926,42.4342153916404,39.8483150445378,40.9469535463098,38.5999977390937,43.725630486934,33.2954403602502,36.7640927963407,48.3205585137583,52.5901683718537,30.9814178047343,27.236547539027,29.225610252954,33.8398374411585,33.8398374411585,33.8398374411585,33.8398374411585,33.8398374411585,33.8398374411585,33.8398374411585,33.8398374411585
368,"IRQ","Iraq",17.6919223219044,19.5646364979465,16.1948288523053,17.3143415254617,12.3623931551654,8.63963823994465,10.256850311142,16.2164245842722,8.50794016588674,35.6848973092364,28.222889863739,31.411915312113,34.5525823440255,24.3802402912602,29.1496250425431,44.5252876496637,40.7254669401442,44.875977600202,48.4633234090739,50.494585459127,37.4125599977377,37.4125599977377,37.4125599977377,37.4125599977377,37.4125599977377,37.4125599977377,37.4125599977377,37.4125599977377
372,"IRL","Ireland",93.8191376021315,99.4766186120514,92.5407089400546,88.9518845619081,95.1888996309748,98.4901594170346,94.3874865705733,92.4967378057557,91.9432328520325,98.9136857151409,89.9979953272431,95.6903761813214,97.0353132779729,98.5179805348487,94.1177830629248,90.7991383246452,79.2478580387868,91.8869409979811,93.7991680012811,86.5503904334592,47.3306768756022,47.3306768756022,47.3306768756022,47.3306768756022,47.3306768756022,47.3306768756022,47.3306768756022,47.3306768756022
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",37.2816079878734,35.7589926367969,34.8077619482742,36.5051241927312,31.7001532815285,32.8315733406396,34.9372352240565,36.7110986930185,36.4707312224125,36.7891377156066,37.255156311434,34.6678733773125,33.7378739287314,35.1482218988494,37.751937133427,38.5939553376855,35.3644021528998,37.5190145821935,35.8250938633865,34.8849657909567,34.9464471455124,34.9464471455124,34.9464471455124,34.9464471455124,34.9464471455124,34.9464471455124,34.9464471455124,34.9464471455124
380,"ITA","Italy",50.388569479767,51.8440317446784,52.3122895129291,54.4007589408902,53.558274759801,53.1763974589827,55.4255116465336,52.15832078827,53.4806830509904,55.8366489085937,56.1096990309418,52.8951279912417,51.7013568889433,57.1103293984359,56.0449348226883,58.2077887505082,60.2128322478855,57.2154825341126,54.0663035251544,55.4663772634941,56.8446746052491,56.8446746052491,56.8446746052491,56.8446746052491,56.8446746052491,56.8446746052491,56.8446746052491,56.8446746052491
388,"JAM","Jamaica",19.900473574198,20.4424326009948,17.8526812141554,17.6141008908818,17.4969838512517,15.4441036382669,18.2231016331997,17.9007603668644,17.4351999939016,16.9137816264565,17.2756356933256,21.3478404377516,22.07353679288,20.4441663384762,21.0740145028607,21.3309118989999,23.1279900736835,21.0163489965749,22.4034995109048,22.6269328005316,22.4297683957607,22.4297683957607,22.4297683957607,22.4297683957607,22.4297683957607,22.4297683957607,22.4297683957607,22.4297683957607
392,"JPN","Japan",56.701496760552,57.0939084992651,57.6266427836983,56.0673577473451,56.9419906410733,57.9957698783279,57.3057059397398,55.8098239686725,52.0735845688829,54.1660883294932,55.4913097182323,54.5962649680022,55.9179248492462,58.1052625658141,57.4524993982798,57.1490139567001,58.2885225157899,57.588185862841,56.5619889165488,55.3026536178924,55.9075744829538,55.9075744829538,55.9075744829538,55.9075744829538,55.9075744829538,55.9075744829538,55.9075744829538,55.9075744829538
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",33.8027708998001,33.4414406743148,22.00798868504,21.2955666479983,18.3444194846672,26.3234351268009,21.281500468707,12.903098401188,14.3492814738837,21.6893250157562,24.1758342026953,27.5864300262019,16.3229837483062,20.0420491225157,39.2971950128646,31.0765454911915,23.5406271223004,42.7106476032884,42.5817967382973,43.5681318255019,24.9849731252241,24.9849731252241,24.9849731252241,24.9849731252241,24.9849731252241,24.9849731252241,24.9849731252241,24.9849731252241
398,"KAZ","Kazakhstan",28.9163248210426,35.1833206007781,39.3260955522931,34.0091612250702,33.1520724074568,39.3591379929289,33.9079038200213,26.4459494279834,34.4962987142251,39.8099469275053,39.30811515947,37.72152166385,34.033098177843,39.3173582349273,34.0414307825466,40.0022591264235,41.0332192009811,39.6707646221373,41.6020732907592,44.5186804195165,45.6018303676887,45.6018303676887,45.6018303676887,45.6018303676887,45.6018303676887,45.6018303676887,45.6018303676887,45.6018303676887
404,"KEN","Kenya",41.5574626426886,34.1598546853547,35.7597723482075,36.4044974312361,36.24715435523,31.7488489641069,35.1708193686804,37.0207325258032,36.8144541736898,34.2810547349118,37.483080819132,39.0751621015303,35.9885159090452,33.6031131236555,37.1972591615049,40.7010555438561,34.3722956412624,39.1219812610274,36.5203287277752,29.1365335377603,35.9311396352305,35.9311396352305,35.9311396352305,35.9311396352305,35.9311396352305,35.9311396352305,35.9311396352305,35.9311396352305
296,"KIR","Kiribati",16.6230913290119,1.76028858522139,1.52904147673721,2.73529438458398,2.75125484631917,20.9440633083824,25.0488252396296,30.1375311641759,29.7732950105179,17.0051975201508,17.6994422527496,4.75079815533145,28.2566380553763,30.916874573121,32.5633040554554,33.4179869959687,27.7578478269437,27.4075353416908,27.2965613488951,26.8893068185464,26.5057386529852,26.5057386529852,26.5057386529852,26.5057386529852,26.5057386529852,26.5057386529852,26.5057386529852,26.5057386529852
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",80.7045910570826,72.5535662269174,72.0019775690154,66.4056633308332,64.1922154065401,67.8876209984302,78.1574585903003,72.4503871800884,75.283088701623,71.3186677069265,67.6100548674693,72.4008297028298,51.5364989296643,67.9453047431072,63.0123185369505,51.8499306669571,53.6240477153457,46.3790665529292,47.5299077264082,51.4827107691122,44.9188187162201,44.9188187162201,44.9188187162201,44.9188187162201,44.9188187162201,44.9188187162201,44.9188187162201,44.9188187162201
417,"KGZ","Kyrgyzstan",49.8097376619603,49.7530567941479,57.3209586429021,58.2004914654504,59.1155045563895,59.965554286242,63.9567941334335,62.3939621367289,61.0210714215338,63.6748570881468,59.4440093102175,57.5392969033995,55.8196117091437,55.3493089380201,62.6513501099251,54.6529327801117,56.5335102955109,49.3562465048772,56.834516180534,48.1620695037435,52.4019364005979,52.4019364005979,52.4019364005979,52.4019364005979,52.4019364005979,52.4019364005979,52.4019364005979,52.4019364005979
418,"LAO","Laos",39.5660882165122,39.3077423866133,41.6580464189471,43.2673611759056,48.2204991954246,49.5232591637462,49.1676700592006,52.9614640147491,50.367918903447,53.2458655004101,57.0956592226806,58.9931187820511,62.5658264364783,67.1481442993521,65.5363273917923,64.0640386221169,66.0954025553301,67.3542544177456,69.0923500553965,68.8628602187665,69.1884119587659,69.1884119587659,69.1884119587659,69.1884119587659,69.1884119587659,69.1884119587659,69.1884119587659,69.1884119587659
428,"LVA","Latvia",37.2624138166803,47.8590716817087,46.7267502629149,38.8377849750606,33.8287047349596,42.3649538635974,36.6006115210295,45.1041494940004,46.1851583636287,45.6527464770152,54.2683172856327,44.4366671478728,56.5930491177784,59.859184982234,58.0920600396081,51.2178634684025,48.8006305750262,67.9965378064662,60.7058277720175,60.4690772685044,62.7515748276871,62.7515748276871,62.7515748276871,62.7515748276871,62.7515748276871,62.7515748276871,62.7515748276871,62.7515748276871
422,"LBN","Lebanon",34.3768923035254,37.0528534996249,35.3296137376661,30.6784741586796,33.210225116623,30.6773225750232,26.0471754975049,33.7432427104859,34.9953524879928,38.9871848198736,48.3967775047571,50.485191708776,42.3117517533667,40.3548133814783,32.8850161586245,28.9603742727416,33.0380582432576,33.2942650908671,34.0900342354314,33.0981354664648,34.0639843452675,34.0639843452675,34.0639843452675,34.0639843452675,34.0639843452675,34.0639843452675,34.0639843452675,34.0639843452675
426,"LSO","Lesotho",21.4956007465796,40.136876343032,37.4274797217409,30.9718024846682,30.9755282250387,22.1940658450001,25.67720812851,31.9672656680892,28.9568569672382,26.4556568772913,25.7024561786987,18.9920856455899,15.4096947126113,18.5909284021584,20.1238830756959,34.7618340242223,28.9519978928812,26.3178155798918,30.6662887506521,28.460783182388,27.3526639035695,27.3526639035695,27.3526639035695,27.3526639035695,27.3526639035695,27.3526639035695,27.3526639035695,27.3526639035695
430,"LBR","Liberia",23.471591840811,26.0190391139038,28.4008879076346,28.9299574195682,29.1445038681952,28.8011142412058,27.4123290493455,25.3322795564945,27.7473771710389,25.1627159859154,28.3347330996175,27.3314704102936,29.401847514763,26.5116441648005,26.0667559509831,25.4907166781643,24.8173946148554,25.5741132567794,25.4658028676907,25.3601976435577,26.2243904019616,26.2243904019616,26.2243904019616,26.2243904019616,26.2243904019616,26.2243904019616,26.2243904019616,26.2243904019616
434,"LBY","Libya",21.1321241227098,27.6198194283838,30.2270152263398,27.2928379988685,17.3298960871833,21.7387689419773,26.5898460954907,13.4097900131056,20.6918192265546,15.5816695845508,12.3637491648846,17.9844864510549,12.5129275236946,16.4801318101063,17.6545962371657,36.4435092615332,17.4183346357748,30.0348374701684,34.9504473355516,34.871429851686,34.7562791837205,34.7562791837205,34.7562791837205,34.7562791837205,34.7562791837205,34.7562791837205,34.7562791837205,34.7562791837205
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",39.7688468407918,44.6895327805887,48.0653709727243,45.613278232979,36.0003193494892,46.1118228805908,40.117088548043,66.8682619126011,65.1671085365721,65.8977874280596,55.6554729253269,66.8260434541128,52.4173908106178,75.0781555047348,78.276030417632,50.1548487311733,69.4404494315288,66.3686951104718,61.3758375211729,66.1480506272216,64.0751821638608,64.0751821638608,64.0751821638608,64.0751821638608,64.0751821638608,64.0751821638608,64.0751821638608,64.0751821638608
442,"LUX","Luxembourg",68.9090122090405,68.9090122090405,68.9090122090405,68.9090122090405,68.9090122090405,68.9090122090405,67.8298497101465,39.8185195988851,47.1211391284123,45.2405725738274,46.1874184289223,46.5548861449248,46.2171454925054,49.5942777254009,49.8913484079718,46.7988699895327,45.0156615385411,46.106608409355,47.8924222313426,47.8588771405073,42.1810289613797,42.1810289613797,42.1810289613797,42.1810289613797,42.1810289613797,42.1810289613797,42.1810289613797,42.1810289613797
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",36.7796358146942,36.9639751865291,37.8843478624219,37.377990256085,39.4533641157065,39.7737893081074,42.2352626279497,41.8320043098212,43.2431911641775,45.0871912940866,46.5800908484408,47.5596428143692,47.9843622995624,49.4531272992501,52.5054903924516,53.1327937306851,52.1606605815152,52.6247856417939,51.3190448734951,52.452440248387,50.4506032998198,50.4506032998198,50.4506032998198,50.4506032998198,50.4506032998198,50.4506032998198,50.4506032998198,50.4506032998198
454,"MWI","Malawi",41.9554827103414,41.7337270287496,34.6428429316251,40.8492892767011,46.296630300263,45.475360427099,42.8724581062583,32.5950830086581,36.9642805663073,32.3777672462535,39.03532766955,38.6321619876594,38.5139797961561,38.381287002333,49.1676754793662,42.6036497153844,46.2873179434812,49.1889436120249,49.3761378413188,42.8934319939938,38.9874873375449,38.9874873375449,38.9874873375449,38.9874873375449,38.9874873375449,38.9874873375449,38.9874873375449,38.9874873375449
458,"MYS","Malaysia",39.5963739897568,42.7187136907296,38.6348226818718,36.8993274977794,41.2446467732872,43.6524442759976,45.4195535366835,40.0689146914209,44.904501287382,41.637541753176,41.7077396526038,44.987266191709,41.6617743311685,39.8454412007059,38.2232892188332,43.079144182546,64.8515312639959,56.7468511938426,62.2970470650163,62.2161936496571,63.3918333037099,63.3918333037099,63.3918333037099,63.3918333037099,63.3918333037099,63.3918333037099,63.3918333037099,63.3918333037099
462,"MDV","Maldives",4.56926076993042,4.48418018774952,5.22954999819895,5.41630128990283,5.83330877793358,5.48848444691524,4.17362237608253,2.92642791692586,4.90167037368869,5.03615756653835,4.84828001168439,32.2061397242951,19.3369077843351,42.7028160020521,24.1866134472763,26.0236121652259,35.8523923911137,13.2004577048713,17.3867987353844,16.7397932367521,14.1349486569097,14.1349486569097,14.1349486569097,14.1349486569097,14.1349486569097,14.1349486569097,14.1349486569097,14.1349486569097
466,"MLI","Mali",39.7059149136731,41.536199941472,42.6014784479723,43.3386768742933,43.4955828623581,41.3721144982443,41.4329706310896,37.9135830504106,37.4262862595238,31.6475125816854,39.7646044711828,38.9286557965807,36.4547684220733,39.7446465277254,45.5639239593275,45.4818815938866,43.8945911012291,43.9696676616593,42.8569113061531,44.594678108504,43.3638379256267,43.3638379256267,43.3638379256267,43.3638379256267,43.3638379256267,43.3638379256267,43.3638379256267,43.3638379256267
470,"MLT","Malta",31.597871214308,31.3458841603236,36.4282230156554,35.0728202377974,40.1745108183374,41.0203913856615,41.3432470834194,37.0305616617951,37.1110042758636,38.2318336318902,38.1580674123544,33.5486110161119,38.6940662694132,43.1438610826948,42.9226738199476,44.200031920625,45.8656200597292,32.1186311036187,28.5740283466389,27.7691829557021,28.3032397425103,28.3032397425103,28.3032397425103,28.3032397425103,28.3032397425103,28.3032397425103,28.3032397425103,28.3032397425103
