"code","iso","country","NDA.ind.1995","NDA.ind.1996","NDA.ind.1997","NDA.ind.1998","NDA.ind.1999","NDA.ind.2000","NDA.ind.2001","NDA.ind.2002","NDA.ind.2003","NDA.ind.2004","NDA.ind.2005","NDA.ind.2006","NDA.ind.2007","NDA.ind.2008","NDA.ind.2009","NDA.ind.2010","NDA.ind.2011","NDA.ind.2012","NDA.ind.2013","NDA.ind.2014","NDA.ind.2015","NDA.ind.2016","NDA.ind.2017","NDA.ind.2018","NDA.ind.2019","NDA.ind.2020","NDA.ind.2021","NDA.ind.2022"
882,"WSM","Samoa",63.4553753153549,63.4553753153549,63.4553753153549,63.4553753153549,63.4553753153549,61.8203965582448,55.6615359187199,53.9717393797232,50.879059839029,47.4393627042192,46.684507075246,48.441445883011,55.0648472307519,61.9444231407562,62.8572140358599,61.7901629667534,52.9606563020757,46.8276743778006,39.7606754868805,30.7592741031643,18.1976329728905,10.1844309735668,12.7653336039424,20.351720442374,25.6218646214186,25.6218646214186,25.6218646214186,25.6218646214186
674,"SMR","San Marino",99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,99.6661638391867,100,100,100,100,100,100,97.8220403035245,88.6733534858152,79.8131679947158,76.5114044665105,70.4884037016183,68.1168295626085,70.2852281299829,70.2852281299829,70.2852281299829,70.2852281299829
678,"STP","Sao Tome and Principe",15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,15.2678321783013,22.2717810574489,26.5910272500296,26.0914632568811,26.6028000576587,27.1118400891886,30.2975882846357,29.7634497669396,30.6740782428614,30.6565476528909,30.6565476528909,30.6565476528909,30.6565476528909
682,"SAU","Saudi Arabia",63.4006186204954,63.4006186204954,63.4006186204954,63.4006186204954,63.4006186204954,62.7180474368198,60.4386126543985,54.5225246267399,48.6616309447925,42.6378924649048,46.7015847328397,49.5577325497403,49.9941575685072,55.1718729601578,62.3715928708479,64.8452889107936,63.1584525352783,59.9822607595399,53.10071147109,44.4534733110859,36.7057171603066,31.3280626977392,28.5263425629061,35.5100722089177,40.7685290126457,40.7685290126457,40.7685290126457,40.7685290126457
686,"SEN","Senegal",52.6973236776079,52.6973236776079,52.6973236776079,52.6973236776079,52.6973236776079,46.0558689462392,47.8046194540442,56.925482225661,71.4891071031691,73.0311817428775,73.2774323033163,68.8769867271764,72.975571134403,74.9987014551001,70.543672320284,53.5348184053777,42.118096798036,44.9651758417291,55.0645603033382,58.2261953686751,60.9720868449613,54.9346818438626,55.5922826762736,56.269877126917,54.6302811310658,54.6302811310658,54.6302811310658,54.6302811310658
688,"SRB","Serbia",70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,70.3181732473455,65.0039120131302,62.0225479263599,45.6993837381341,46.8509299596718,46.0796738478297,64.6030600866147,72.0231391021951,73.1465967947587,82.8366336611514,83.7935799096425,94.4010584429467,98.7614617313197,98.9963311769443,100,100,100,100,100
690,"SYC","Seychelles",45.1284246963699,45.1284246963699,45.1284246963699,45.1284246963699,45.1284246963699,30.7888740073066,12.0684848872853,12.9578343422395,16.9428278399729,6.47079082092378,3.76971556406035,7.79751921930207,24.7171625944259,47.9388563881053,72.2559888005153,88.3381635517474,100,100,100,100,100,81.9275882923098,67.383733326105,51.1040687400078,45.4151110495066,45.4151110495066,45.4151110495066,45.4151110495066
694,"SLE","Sierra Leone",100,100,100,100,100,100,100,100,72.5353462352615,1.92433196569162,0,0,0,0,0,0,36.2147644632419,56.7850958480791,60.0873149437319,54.9029257682097,53.5609991832194,29.3670276636364,12.7395865144234,32.8936319262765,48.464390548659,48.464390548659,48.464390548659,48.464390548659
702,"SGP","Singapore",72.0436347516995,72.0436347516995,72.0436347516995,72.0436347516995,72.0436347516995,0,0,0,0,91.1755694986123,100,100,100,100,100,100,98.3798264750314,100,100,100,100,100,100,100,100,100,100,100
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",79.6010215704381,79.6010215704381,79.6010215704381,79.6010215704381,79.6010215704381,79.6010215704381,79.6010215704381,78.8591038189206,85.8603107684184,80.1479724053761,76.6899217656465,64.9363823931999,60.781966122193,58.4020688640091,75.4418062240734,83.1212658526499,73.8804838556743,74.4748815960421,69.2855002296918,60.5633328904123,55.5330863376161,45.8624300000452,45.3367903007609,44.7168165405023,61.1023660563637,61.1023660563637,61.1023660563637,61.1023660563637
705,"SVN","Slovenia",76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,76.1824755419109,80.2640260482098,93.7188787830173,94.1421744461109,90.0018578878833,94.3965143129567,91.1238116809912,84.5070490365539,81.2149573447529,77.0739079887354,75.5428427133906,76.1834053776719,75.0329356626802,75.3933221733128,75.2962933640216,75.5956473587516,75.5956473587516,75.5956473587516,75.5956473587516
90,"SLB","Solomon Islands",51.539268133673,51.539268133673,51.539268133673,51.539268133673,51.539268133673,54.2103187686718,56.2677078167556,58.2272452640081,59.5723147466821,62.1596131473408,61.2475986921022,59.2800220544179,56.9738310610941,54.5815752983255,54.7880021030769,57.2269822202707,56.1173410266405,56.5461786096422,55.6642729027948,55.0936010359333,54.8315812076996,56.3915387434734,53.1957840471511,51.2476427167295,52.5579638795216,52.5579638795216,52.5579638795216,52.5579638795216
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",44.8813397240767,44.8813397240767,44.8813397240767,44.8813397240767,44.8813397240767,55.376913293925,67.0446506325863,68.0818062832899,72.9962617180385,79.6377747359511,90.0874584012344,92.2906341399077,85.8970264444742,82.9854893340519,82.4971069495331,88.4049020206884,94.9825622721292,84.9230979046232,82.7842094553278,77.1273282623601,77.7629726452882,87.1363437660089,82.9601988806665,85.0162735887396,90.0440332916823,90.0440332916823,90.0440332916823,90.0440332916823
410,"KOR","South Korea",0,0,0,0,0,7.08965485001231,24.8588452778911,51.7952487368732,80.899360906951,100,100,100,100,100,100,100,79.5351237975002,75.5759415849858,80.3824023400851,80.4131307507502,73.5874825382874,69.1206421119097,65.2535095579199,65.1062819916345,67.1441225829388,67.1441225829388,67.1441225829388,67.1441225829388
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",55.1753913036855,55.1753913036855,55.1753913036855,55.1753913036855,55.1753913036855,46.7790789707658,43.4111744283762,49.4706324380373,52.8936636558883,58.5234824257815,71.7404124499045,78.1031638267498,86.4377966554456,100,100,100,100,100,99.4220411632206,86.5701325727795,79.4766865777153,75.8562527160756,67.5523574448067,66.3220725808075,67.6475570166925,67.6475570166925,67.6475570166925,67.6475570166925
144,"LKA","Sri Lanka",54.7881801841518,54.7881801841518,54.7881801841518,54.7881801841518,54.7881801841518,53.0055095836031,57.0441890736303,53.2363656536122,54.1002596995048,51.1535086962644,46.1466223344161,47.2206942831892,51.6318498236593,50.3511408644966,50.8941105774844,54.0558929170082,52.6715953808196,51.3085651098229,65.6860322492808,62.8100113698254,54.4489293034917,68.0679885996989,89.8544666502637,100,100,100,100,100
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",5.57604021759353,5.57604021759353,5.57604021759353,5.57604021759353,5.57604021759353,12.6251100794703,23.3464891688019,30.7087941963912,35.1020326098327,37.8520102911007,41.0966371336188,45.2948428546352,48.5867908905671,52.6669876538516,55.9441955968152,58.7147765500221,64.9183206257344,65.4458247655568,62.9728542347289,61.9172189991946,59.1365222798865,56.1815010348909,54.2626042571919,53.604795361282,54.2760559349004,54.2760559349004,54.2760559349004,54.2760559349004
740,"SUR","Suriname",49.4729441431321,49.4729441431321,49.4729441431321,49.4729441431321,49.4729441431321,48.4038729581896,50.3059622910276,48.370060909851,52.1625022706174,44.5914785482703,49.0092322203596,41.1642874190981,44.8173389251288,35.3771654640777,31.1941807028278,29.8277576942786,33.2339714780932,37.5103329955678,54.2341042022699,47.2281741427523,53.1144344751945,54.1865230689031,63.6165641729445,69.3638510999803,66.1207589253084,66.1207589253084,66.1207589253084,66.1207589253084
752,"SWE","Sweden",76.6341505828706,76.6341505828706,76.6341505828706,76.6341505828706,76.6341505828706,77.9308408881959,90.8563887995197,100,100,100,38.6996070390103,0,0,0,0,0,0,28.4893056735001,80.366004581376,100,100,100,100,100,100,100,100,100
756,"CHE","Switzerland",98.3568383980813,98.3568383980813,98.3568383980813,98.3568383980813,98.3568383980813,100,100,100,100,100,100,100,98.8080978869026,88.531917949322,83.9511463301447,80.5437562283586,78.0477427723365,81.6060631942708,83.7385699426979,86.6886371277634,87.3408075627503,85.5354413721124,86.7142776518688,85.9043059654828,84.6495523732769,84.6495523732769,84.6495523732769,84.6495523732769
760,"SYR","Syria",38.9599494858642,38.9599494858642,38.9599494858642,38.9599494858642,38.9599494858642,38.2490774819015,48.9062853205735,53.3847655442877,56.7989403136473,56.0224989803852,45.5333087406567,33.5194274355988,25.8575171538334,22.8327126124674,29.3008319188011,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777,50.5915343481777
158,"TWN","Taiwan",33.5615225074434,33.5615225074434,33.5615225074434,33.5615225074434,33.5615225074434,37.0263141885065,33.3972166599175,8.67020002124862,0,0,0,0,0,5.76197818225518,31.6427845162001,57.1992496044996,80.9036259762186,80.4937955695779,89.5556401798964,97.1734245509505,98.8988127764988,87.3615164349083,73.874995037648,70.7114510479376,71.354298926219,71.354298926219,71.354298926219,71.354298926219
762,"TJK","Tajikistan",85.0272139399299,85.0272139399299,85.0272139399299,85.0272139399299,85.0272139399299,100,100,100,100,100,78.800111568374,56.9190055748847,31.8435992559913,7.88287503329903,0,0,0,0,0,0,5.96364912336772,12.4605771659486,22.9547105354662,28.5467493885434,31.8774163929107,31.8774163929107,31.8774163929107,31.8774163929107
834,"TZA","Tanzania",55.3258407762962,55.3258407762962,55.3258407762962,55.3258407762962,55.3258407762962,58.9697671682836,60.55074333565,55.5439115507892,45.5314185855902,41.9688032838811,31.7575879294224,37.0776978558138,40.2268727789492,39.4345607872304,38.0290160483762,44.6272301781691,51.6926385649994,50.6256315177997,42.1685027126267,38.8488306275433,32.2566476956159,36.2205879151691,40.8913506002245,46.5343218539142,51.8009090281314,51.8009090281314,51.8009090281314,51.8009090281314
764,"THA","Thailand",55.0817851714368,55.0817851714368,55.0817851714368,55.0817851714368,55.0817851714368,64.3411542728903,70.3420318073314,69.7201965812316,59.2346853983634,50.711963832268,49.5672811291244,47.9880968157836,35.6043237435457,30.6013443212611,20.5773748090335,17.5231286936384,18.1716809842193,19.0100081987155,18.2004420966358,25.0145495655618,43.6504552196263,62.011643487347,64.6064779086222,75.5177441989722,77.5995049267193,77.5995049267193,77.5995049267193,77.5995049267193
626,"TLS","Timor-Leste",49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,49.740348901155,59.9329575048154,58.5840123563594,51.2316197268448,49.9003475257204,49.9094901111983,41.7353661125511,35.2135138630743,39.1976888769417,43.3301249968799,46.1548703750025,46.1548703750025,46.1548703750025,46.1548703750025
768,"TGO","Togo",57.5205270136983,57.5205270136983,57.5205270136983,57.5205270136983,57.5205270136983,41.7989688705329,38.7059290353998,34.0918489892957,30.3211075630586,39.6741104283883,32.2815073078965,41.323552970314,54.1678475568425,47.5255035785707,46.2370370167125,42.1932824663797,36.4398682811055,37.2772509562924,30.3677016035573,42.8717544508281,21.1468196641274,17.0584707255666,28.2941539899173,38.2674276470752,43.5120416005453,43.5120416005453,43.5120416005453,43.5120416005453
776,"TON","Tonga",74.5368948629844,74.5368948629844,74.5368948629844,74.5368948629844,74.5368948629844,79.840638468072,86.0258350187781,86.5418816996557,82.3342890708206,74.4334124840144,71.7691728725011,68.961077761633,69.3510700067117,69.3935548125711,69.7391745481108,72.3119906612167,74.1660460815581,75.6183273312595,75.8793319141961,76.199139885311,74.2753064579213,71.9229470840808,72.0757648417012,71.8715695555285,71.6673432406122,71.6673432406122,71.6673432406122,71.6673432406122
780,"TTO","Trinidad and Tobago",64.9202830261565,64.9202830261565,64.9202830261565,64.9202830261565,64.9202830261565,52.9862058843172,48.1606942111499,28.7908226086525,25.5771160698495,24.6744491967733,24.142320546086,18.0307975230889,14.9639159421272,18.3838641497674,26.0120229238632,26.1644245483589,39.2902986151645,39.112226902594,45.5142094492349,47.6151801903566,49.844942237107,55.4169215068013,58.6905047071368,64.6090672515582,65.8582344842258,65.8582344842258,65.8582344842258,65.8582344842258
788,"TUN","Tunisia",56.8447998476115,56.8447998476115,56.8447998476115,56.8447998476115,56.8447998476115,53.9074260093425,45.5565993149112,44.7034965637335,42.139775260963,49.9590048776423,56.6734583007413,54.1179321929235,58.5950604052693,61.9340366396806,58.0082925695071,55.3436635639676,54.1577554535596,58.1438205140632,66.6023923776958,68.5968709640819,69.7866523315365,68.2920833412794,68.4050723228409,71.6681071892974,67.5492910913586,67.5492910913586,67.5492910913586,67.5492910913586
792,"TUR","Turkey",58.174315814678,58.174315814678,58.174315814678,58.174315814678,58.174315814678,58.2957921845496,68.6301713934203,71.9088561316865,70.0117605029616,76.9757352405415,81.8174783510875,77.7733778218682,78.767154622197,77.2730127735562,69.1683077502468,63.360605379732,66.0928851364203,39.1845873119261,13.7358594191385,0,0,0,0,0,6.18780670685055,6.18780670685055,6.18780670685055,6.18780670685055
795,"TKM","Turkmenistan",70.9735545713687,70.9735545713687,70.9735545713687,70.9735545713687,70.9735545713687,49.3689886875759,28.8687237737746,13.7778860755732,0,0,0,0,0,0,0,7.13337177074426,34.2826619966202,49.8836929254114,58.0441850538565,66.17284099457,72.5125744607893,65.2435770732534,68.4997071701865,67.9301687936813,66.1529455369134,66.1529455369134,66.1529455369134,66.1529455369134
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",62.1826861487666,62.1826861487666,62.1826861487666,62.1826861487666,62.1826861487666,68.6275059381635,69.4485354221069,64.2914922438032,62.3311176272884,61.6590360441039,62.2771678570039,64.0041308980981,62.9380689563214,63.1679628302645,60.6707099040856,63.4639402499465,65.6457742089649,63.121315203767,61.8261381568951,60.11036655062,59.9961558002534,61.1006430090064,61.6311631787143,63.3630083697125,64.1778297979511,64.1778297979511,64.1778297979511,64.1778297979511
800,"UGA","Uganda",45.2738711515192,45.2738711515192,45.2738711515192,45.2738711515192,45.2738711515192,46.3690026891028,46.9292379589617,47.1650358662522,41.9467440857741,42.4264878909167,37.9028723693874,46.0260855295749,42.6407427987853,20.2562996196042,9.69718925768574,0.858173665475221,0.0779863293863059,0.273825462378795,0.570743520952547,8.40441088455377,12.4557255785606,29.8065541109734,42.3763214237243,41.1256023004458,44.2127045739096,44.2127045739096,44.2127045739096,44.2127045739096
804,"UKR","Ukraine",73.8770314650767,73.8770314650767,73.8770314650767,73.8770314650767,73.8770314650767,82.2350708871408,91.021939203635,95.1589687244317,100,100,100,88.4088141376352,69.4078000564935,57.6293206903283,63.9773534527574,64.4737166136053,55.4283574755544,46.1268007403199,41.7220083776517,46.4020404222038,59.3510498724133,64.5135517761025,64.1295656073133,58.707945144699,63.7524631519935,63.7524631519935,63.7524631519935,63.7524631519935
784,"ARE","United Arab Emirates",6.18502124715151,6.18502124715151,6.18502124715151,6.18502124715151,6.18502124715151,17.1821402443301,20.2901937220151,19.961997008515,18.2903166203516,15.842447477255,11.3486706164822,8.15798286059264,6.3525611452979,2.43763310895658,1.60270161704294,6.93128471393379,13.4399852788029,17.2621060757255,18.4858772353689,22.9535898528497,27.0494511141622,33.0049096279888,37.9651100013379,40.7501098075102,39.0232957664034,39.0232957664034,39.0232957664034,39.0232957664034
826,"GBR","United Kingdom",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.4670428186646,85.3089432135651,77.7557132580004,75.0520349257071,71.4597762207761,69.6885577407032,71.0138645002594,71.0138645002594,71.0138645002594,71.0138645002594
840,"USA","United States of America",59.6451524468835,59.6451524468835,59.6451524468835,59.6451524468835,59.6451524468835,62.6857918599196,69.2812588650517,74.8712764342505,81.4348741807003,85.1560692709934,89.9844511675159,89.4635965118826,83.3637144741411,82.2743105596256,85.0106988775021,82.5773631273013,82.7688115573493,85.3337153842497,82.4304773624277,78.8721767136525,77.2365048116269,74.4524639937763,71.0166323851881,69.4862861150978,73.6412061678603,73.6412061678603,73.6412061678603,73.6412061678603
858,"URY","Uruguay",71.1342922122925,71.1342922122925,71.1342922122925,71.1342922122925,71.1342922122925,83.8778923086075,93.6196884267684,95.4663035155291,86.9467520943919,77.2299193595188,71.0649424053969,58.5900352353813,50.733190313503,44.9917937432571,43.2450343674517,47.1265704008669,52.7986855809393,57.1649250667133,60.0303358161437,62.1325464435929,68.7623322902381,68.7942057844419,71.7061436628101,74.8337685712304,77.8768969866914,77.8768969866914,77.8768969866914,77.8768969866914
860,"UZB","Uzbekistan",75.5881251222779,75.5881251222779,75.5881251222779,75.5881251222779,75.5881251222779,52.6403331919306,22.9107733282256,19.2034273126136,25.1258377761412,39.5162250155848,53.8066667395451,73.5212504903232,64.9562705732088,54.4348327226958,42.2912034375833,31.8271887685365,24.6497502024424,19.2886458722903,13.9634388136997,15.1138699937803,16.9165951222656,17.5145192676649,21.280679469964,25.7422184124709,30.1432575313645,30.1432575313645,30.1432575313645,30.1432575313645
548,"VUT","Vanuatu",49.1188385571053,49.1188385571053,49.1188385571053,49.1188385571053,49.1188385571053,61.6523151672212,77.0174983027042,88.4110133051857,92.9617279301462,92.1431244944373,86.736397718448,78.8635576186971,59.2165642487235,41.4067859039359,30.9599396675617,26.254778999669,27.2003593534461,32.0400459003598,37.5206673268302,44.3384088656496,53.0828449471024,64.6211449166548,61.9603887874106,58.5307078778033,61.4529576391608,61.4529576391608,61.4529576391608,61.4529576391608
862,"VEN","Venezuela",71.4051011315457,71.4051011315457,71.4051011315457,71.4051011315457,71.4051011315457,67.9458033189894,59.7649671116442,54.391300127338,49.4067030822709,45.2797016890858,38.4045838995016,39.5163852498044,40.443245938468,39.5481854034052,45.0719020613881,54.7530154704519,63.985818236508,66.025951218832,66.4266611312595,67.7979711126243,68.2277042843617,72.8863546754073,75.7576788782776,75.4339614237501,72.8656349318886,72.8656349318886,72.8656349318886,72.8656349318886
704,"VNM","Viet Nam",0,0,0,0,0,0,4.95124655891119,16.9583126990758,27.1055068952419,27.5618068572002,37.1273056418616,44.366044691163,50.6253920521364,60.3434417647941,49.9222658031234,45.8607218799511,55.4770581861096,59.4955290397968,51.9302149694006,47.6687698487247,40.3591921774214,40.4170004588098,37.4432998193305,46.8604001162577,40.1090183806131,40.1090183806131,40.1090183806131,40.1090183806131
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",31.4227823497045,31.4227823497045,31.4227823497045,31.4227823497045,31.4227823497045,24.6564066936859,21.3963528742499,19.7678684341027,17.5152066912134,17.512198367902,20.3002648270851,24.224730479164,23.7713192535993,23.5277354898818,28.71475838576,34.0501453277483,40.3517663466908,48.7487269937501,50.9257999095606,52.0282846571408,60.8237916217184,68.3457983687428,71.3607860583292,75.1059105078789,75.554979783216,75.554979783216,75.554979783216,75.554979783216
894,"ZMB","Zambia",89.1524019944316,89.1524019944316,89.1524019944316,89.1524019944316,89.1524019944316,97.0943249915436,100,84.5586900284017,68.0005876986564,55.6641506586042,43.7603309079696,47.2680805323841,49.6772771408731,48.6395019766475,57.2586571973359,64.3249237691213,74.0799247356693,72.5991247619017,64.5676987660224,58.6557483597392,49.0552349801341,50.0941006990873,53.6478689454776,59.8654100469085,68.9150727434622,68.9150727434622,68.9150727434622,68.9150727434622
716,"ZWE","Zimbabwe",56.6947984527611,56.6947984527611,56.6947984527611,56.6947984527611,56.6947984527611,46.8769974602042,43.8793263736201,49.9158808497035,66.4381244789108,74.4746862989803,77.1151881367085,76.7262748295862,80.0362986085602,82.0670513317194,76.1388278252987,63.002487131529,46.3609419942903,46.5304598110784,52.9288740500268,64.6201469793226,70.2460393071982,87.686932059749,100,100,100,100,100,100
