"code","iso","country","GRL.ind.1995","GRL.ind.1996","GRL.ind.1997","GRL.ind.1998","GRL.ind.1999","GRL.ind.2000","GRL.ind.2001","GRL.ind.2002","GRL.ind.2003","GRL.ind.2004","GRL.ind.2005","GRL.ind.2006","GRL.ind.2007","GRL.ind.2008","GRL.ind.2009","GRL.ind.2010","GRL.ind.2011","GRL.ind.2012","GRL.ind.2013","GRL.ind.2014","GRL.ind.2015","GRL.ind.2016","GRL.ind.2017","GRL.ind.2018","GRL.ind.2019","GRL.ind.2020","GRL.ind.2021","GRL.ind.2022"
344,"HKG","Hong Kong",1.99598676021539,1.99598676021539,1.99598676021539,0.158680191893581,0,0,0,0,0,6.1014836184977,20.6957522192027,21.6828030407323,21.6828030407323,13.0598797125364,13.0598797125364,18.1971300606368,18.1971300606368,18.1971300606368,99.9999999999997,99.9999999999997,99.9999999999997,45.4835162590437,25.3749016925525,25.3749016925525,25.3749016925525,22.7718193257452,22.7718193257452,22.7718193257452
348,"HUN","Hungary",75.8940112988078,75.8940112988078,75.8940112988078,83.3945065997195,99.9999999999997,99.9999999999997,63.5047062398238,52.2162487649282,47.1721938001877,43.3154431647811,42.9068977942817,44.0322053631416,47.7428105248667,50.6528333953722,59.4566901304241,61.6551253301461,63.7372953463898,62.9354897039118,75.1372800539492,65.6360094529009,65.4717384534848,57.1735325933127,57.6255359450612,57.7026537633774,57.1740279899232,57.2474183915875,57.2474183915875,57.2474183915875
352,"ISL","Iceland",87.2942019647151,87.2942019647151,87.2942019647151,83.4047469054553,81.3461149132469,79.0022355807095,80.2001113472759,81.7243200243875,85.3903426859208,89.6104091170894,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,65.1535327055248,65.1535166040895,65.1535166040895,65.1535166040895
356,"IND","India",35.3383819629203,35.3383819629203,35.3383819629203,34.5195643321004,34.6420142199535,47.8677513665287,38.5977232644565,35.8104209535278,34.5340709783199,32.2371788042733,32.4349565448049,37.7133250471589,41.1668778899886,45.7309914171984,58.3735301143231,64.4101826687076,52.1170307415843,51.2546811829043,52.0004216291618,41.0894430101605,40.863335612746,44.4314764403572,42.0672578387969,37.0852492428377,36.9646020722867,35.0787462961698,35.0787462961698,35.0787462961698
360,"IDN","Indonesia",75.5318320069013,75.5318320069013,75.5318320069013,47.1954923388097,47.1954923388097,47.2012642340021,37.8647669490665,27.7907301885123,28.8699535638045,28.8699535638045,28.8699535638045,31.7017475998705,57.9187902615916,52.6334000042902,35.0691259771515,35.0691259771515,35.2585767883255,35.2585767883255,35.4541021399611,24.6235176697006,24.6235176697006,24.6235176697006,24.6235176697006,25.1859739322658,99.9999999999997,46.0343768534257,46.0343768534257,46.0343768534257
364,"IRN","Iran",54.8048167286331,54.8048167286331,54.8048167286331,54.8702148006789,54.9913353550022,57.3595157303138,65.6210372669145,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,76.3807699843929,76.3807699843929,74.0958059059175,66.1619880201738,58.1144359801188,59.8441606093257,59.8441606093257,60.3752846928536,60.3752846928536,60.3752846928536
368,"IRQ","Iraq",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,47.9015889263676,41.6089949455159,41.6089949455159,35.3535234577325,28.4956746132236,25.4790239433817,24.3748546953452,24.2286447026131,25.5249446743911,30.2034711697512,39.1537792321627,54.8683684300026,58.1314522904284,99.9999999999997,99.9999999999997,83.0708471347611,83.0708471347611,83.0708471347611,83.0708471347611,48.3649433354228,48.0194375059669,48.0194375059669,48.0194375059669
372,"IRL","Ireland",47.7303608168173,47.7303608168173,47.7303608168173,46.999850325423,42.1708801461008,38.1267880888775,37.5257733702801,37.1784570685911,35.466639182008,35.0857700483771,38.2413959177668,39.5139363160377,41.7457312886442,44.4160985183669,48.1820442576675,48.0776831718781,48.9858386009353,50.0993110968689,52.6934397404741,56.4699410904107,59.7344473072407,58.3075556330359,57.9847130738497,56.0230562679524,57.7957535669767,56.4292339513844,56.4292339513844,56.4292339513844
833,"IMN","Isle of Man",50.3001635456665,50.3001635456665,50.3001635456665,50.3014085252311,36.9299986955507,36.7455554293287,31.7197229391625,29.1207421255964,27.3359918677634,26.8966505832473,27.3335365079961,30.0428658861786,33.445327256493,36.5614044550275,45.5014594500604,45.9396443263612,47.3795172923725,46.4025902978623,43.9171652482601,49.6787478785225,49.6787478785225,49.6787478785225,51.0441567342831,70.6582261039678,99.9999999999997,70.6068300810028,70.6068300810028,70.6068300810028
376,"ISR","Israel",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,25.8670342274311,25.8670342274311,25.8670342274311,25.8670342274311,25.8670342274311,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
